Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,691.0,257.0,291.0,290.0,143.0,130.0,102.0,75.0,86.0,96.0,69.0,73.0,59.0,68.0,95.0,140.0,234.0,364.0,444.0,511.0,622.0
unmatched_applicants,699.0,225.0,311.0,333.0,135.0,114.0,106.0,86.0,87.0,71.0,60.0,64.0,55.0,67.0,92.0,147.0,214.0,343.0,422.0,529.0,638.0
unmatched_applicants,698.0,234.0,314.0,317.0,145.0,117.0,108.0,76.0,100.0,92.0,59.0,70.0,84.0,62.0,92.0,182.0,234.0,360.0,419.0,524.0,621.0
unmatched_applicants,701.0,232.0,330.0,300.0,154.0,119.0,104.0,98.0,97.0,78.0,70.0,66.0,62.0,79.0,85.0,127.0,222.0,329.0,449.0,509.0,637.0
unmatched_applicants,691.0,250.0,317.0,307.0,127.0,109.0,100.0,103.0,106.0,70.0,66.0,56.0,73.0,62.0,91.0,134.0,235.0,327.0,455.0,508.0,600.0
unmatched_applicants,699.0,258.0,317.0,313.0,147.0,128.0,101.0,83.0,85.0,93.0,71.0,66.0,69.0,73.0,84.0,142.0,248.0,337.0,455.0,513.0,642.0
unmatched_applicants,665.0,217.0,312.0,308.0,142.0,130.0,97.0,96.0,90.0,73.0,73.0,55.0,53.0,70.0,81.0,137.0,262.0,341.0,446.0,508.0,611.0
unmatched_applicants,689.0,255.0,326.0,317.0,135.0,126.0,98.0,86.0,89.0,88.0,65.0,62.0,78.0,69.0,94.0,108.0,240.0,328.0,421.0,533.0,630.0
unmatched_applicants,700.0,228.0,335.0,320.0,141.0,106.0,102.0,102.0,106.0,80.0,67.0,63.0,62.0,65.0,101.0,146.0,219.0,319.0,423.0,515.0,616.0
unmatched_applicants,705.0,237.0,307.0,297.0,148.0,128.0,101.0,88.0,91.0,83.0,62.0,63.0,72.0,73.0,79.0,138.0,247.0,334.0,393.0,495.0,597.0
unmatched_applicants,715.0,232.0,335.0,295.0,149.0,127.0,105.0,82.0,84.0,89.0,64.0,69.0,63.0,68.0,96.0,130.0,235.0,332.0,422.0,503.0,635.0
unmatched_applicants,708.0,268.0,301.0,322.0,148.0,125.0,99.0,89.0,82.0,82.0,75.0,65.0,79.0,69.0,104.0,142.0,269.0,334.0,411.0,515.0,631.0
unmatched_applicants,677.0,217.0,308.0,306.0,148.0,121.0,99.0,87.0,91.0,69.0,68.0,67.0,62.0,59.0,77.0,117.0,216.0,333.0,447.0,530.0,629.0
unmatched_applicants,692.0,229.0,302.0,306.0,149.0,117.0,100.0,87.0,99.0,74.0,81.0,60.0,60.0,70.0,86.0,157.0,252.0,355.0,419.0,534.0,624.0
unmatched_applicants,699.0,239.0,332.0,312.0,149.0,119.0,108.0,84.0,90.0,77.0,77.0,56.0,79.0,77.0,102.0,118.0,252.0,353.0,392.0,525.0,609.0
unmatched_applicants,697.0,267.0,317.0,298.0,149.0,124.0,111.0,109.0,96.0,86.0,77.0,63.0,67.0,68.0,80.0,166.0,234.0,339.0,395.0,526.0,623.0
unmatched_applicants,691.0,238.0,303.0,319.0,134.0,124.0,103.0,80.0,101.0,82.0,65.0,71.0,55.0,68.0,76.0,138.0,218.0,339.0,411.0,512.0,632.0
unmatched_applicants,696.0,227.0,302.0,305.0,145.0,131.0,96.0,83.0,92.0,75.0,76.0,81.0,73.0,68.0,92.0,124.0,241.0,328.0,443.0,487.0,605.0
unmatched_applicants,714.0,239.0,311.0,302.0,145.0,137.0,106.0,84.0,97.0,76.0,64.0,67.0,78.0,72.0,99.0,145.0,212.0,337.0,409.0,530.0,586.0
unmatched_applicants,708.0,226.0,326.0,291.0,144.0,123.0,101.0,84.0,87.0,72.0,84.0,60.0,70.0,71.0,83.0,131.0,226.0,313.0,419.0,524.0,590.0
unfilled_spots,695.0,261.0,295.0,294.0,147.0,134.0,106.0,79.0,90.0,100.0,73.0,77.0,63.0,72.0,99.0,144.0,238.0,368.0,448.0,515.0,626.0
unfilled_spots,703.0,229.0,315.0,337.0,139.0,118.0,110.0,90.0,91.0,75.0,64.0,68.0,59.0,71.0,96.0,151.0,218.0,347.0,426.0,533.0,642.0
unfilled_spots,702.0,238.0,318.0,321.0,149.0,121.0,112.0,80.0,104.0,96.0,63.0,74.0,88.0,66.0,96.0,186.0,238.0,364.0,423.0,528.0,625.0
unfilled_spots,705.0,236.0,334.0,304.0,158.0,123.0,108.0,102.0,101.0,82.0,74.0,70.0,66.0,83.0,89.0,131.0,226.0,333.0,453.0,513.0,641.0
unfilled_spots,695.0,254.0,321.0,311.0,131.0,113.0,104.0,107.0,110.0,74.0,70.0,60.0,77.0,66.0,95.0,138.0,239.0,331.0,459.0,512.0,604.0
