Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,324.0,114.0,159.0,135.0,61.0,63.0,59.0,53.0,40.0,45.0,40.0,24.0,26.0,22.0,18.0,17.0,21.0,23.0,43.0,114.0,256.0
unmatched_applicants,362.0,116.0,163.0,143.0,80.0,64.0,58.0,56.0,67.0,48.0,32.0,28.0,34.0,29.0,16.0,20.0,22.0,24.0,69.0,115.0,272.0
unmatched_applicants,347.0,124.0,174.0,141.0,94.0,58.0,63.0,50.0,45.0,48.0,29.0,27.0,28.0,25.0,23.0,22.0,17.0,24.0,57.0,127.0,244.0
unmatched_applicants,335.0,122.0,165.0,134.0,79.0,57.0,49.0,64.0,63.0,41.0,34.0,28.0,31.0,28.0,21.0,14.0,10.0,21.0,46.0,99.0,246.0
unmatched_applicants,304.0,129.0,148.0,154.0,82.0,83.0,71.0,61.0,49.0,47.0,35.0,25.0,27.0,23.0,16.0,11.0,32.0,25.0,53.0,154.0,235.0
unmatched_applicants,375.0,119.0,139.0,149.0,70.0,53.0,42.0,55.0,61.0,53.0,27.0,30.0,33.0,34.0,20.0,18.0,14.0,24.0,50.0,119.0,223.0
unmatched_applicants,354.0,128.0,165.0,129.0,84.0,71.0,52.0,47.0,49.0,42.0,46.0,30.0,31.0,30.0,15.0,18.0,25.0,23.0,60.0,128.0,231.0
unmatched_applicants,390.0,115.0,136.0,155.0,82.0,64.0,55.0,46.0,54.0,35.0,30.0,32.0,32.0,27.0,12.0,23.0,19.0,23.0,49.0,156.0,236.0
unmatched_applicants,324.0,104.0,166.0,156.0,85.0,66.0,54.0,39.0,45.0,40.0,29.0,40.0,31.0,26.0,20.0,20.0,21.0,28.0,63.0,112.0,229.0
unmatched_applicants,332.0,100.0,150.0,128.0,102.0,63.0,52.0,54.0,49.0,46.0,25.0,25.0,26.0,36.0,22.0,20.0,32.0,26.0,88.0,153.0,265.0
unmatched_applicants,361.0,127.0,152.0,148.0,80.0,56.0,58.0,52.0,53.0,32.0,29.0,18.0,27.0,25.0,25.0,18.0,15.0,17.0,71.0,119.0,225.0
unmatched_applicants,351.0,118.0,152.0,154.0,92.0,68.0,53.0,63.0,54.0,41.0,38.0,26.0,22.0,25.0,13.0,13.0,12.0,38.0,61.0,138.0,255.0
unmatched_applicants,323.0,122.0,155.0,142.0,67.0,70.0,62.0,57.0,47.0,40.0,40.0,20.0,26.0,26.0,21.0,20.0,18.0,22.0,61.0,116.0,244.0
unmatched_applicants,358.0,118.0,142.0,160.0,67.0,63.0,60.0,57.0,53.0,43.0,36.0,24.0,23.0,18.0,15.0,22.0,21.0,21.0,77.0,129.0,217.0
unmatched_applicants,362.0,138.0,143.0,142.0,71.0,59.0,54.0,42.0,43.0,48.0,46.0,28.0,29.0,25.0,18.0,12.0,21.0,36.0,45.0,158.0,233.0
unmatched_applicants,346.0,118.0,138.0,140.0,67.0,74.0,45.0,50.0,48.0,43.0,35.0,40.0,24.0,31.0,24.0,18.0,6.0,32.0,57.0,118.0,289.0
unmatched_applicants,337.0,139.0,154.0,135.0,58.0,71.0,65.0,61.0,43.0,43.0,37.0,32.0,28.0,21.0,20.0,16.0,17.0,26.0,56.0,122.0,225.0
unmatched_applicants,385.0,127.0,154.0,141.0,92.0,66.0,73.0,50.0,64.0,45.0,44.0,36.0,30.0,21.0,18.0,16.0,22.0,24.0,60.0,112.0,214.0
unmatched_applicants,335.0,134.0,146.0,163.0,67.0,73.0,40.0,50.0,62.0,48.0,36.0,26.0,21.0,32.0,18.0,10.0,25.0,33.0,78.0,104.0,244.0
unmatched_applicants,323.0,114.0,147.0,152.0,69.0,77.0,58.0,47.0,41.0,25.0,34.0,31.0,25.0,26.0,13.0,22.0,27.0,30.0,47.0,123.0,236.0
unfilled_spots,505.0,295.0,340.0,316.0,242.0,244.0,240.0,234.0,221.0,226.0,221.0,205.0,207.0,203.0,199.0,198.0,202.0,204.0,224.0,295.0,437.0
unfilled_spots,543.0,297.0,344.0,324.0,261.0,245.0,239.0,237.0,248.0,229.0,213.0,209.0,215.0,210.0,197.0,201.0,203.0,205.0,250.0,296.0,453.0
unfilled_spots,528.0,305.0,355.0,322.0,275.0,239.0,244.0,231.0,226.0,229.0,210.0,208.0,209.0,206.0,204.0,203.0,198.0,205.0,238.0,308.0,425.0
unfilled_spots,516.0,303.0,346.0,315.0,260.0,238.0,230.0,245.0,244.0,222.0,215.0,209.0,212.0,209.0,202.0,195.0,191.0,202.0,227.0,280.0,427.0
unfilled_spots,485.0,310.0,329.0,335.0,263.0,264.0,252.0,242.0,230.0,228.0,216.0,206.0,208.0,204.0,197.0,192.0,213.0,206.0,234.0,335.0,416.0
unfilled_spots,556.0,300.0,320.0,330.0,251.0,234.0,223.0,236.0,242.0,234.0,208.0,211.0,214.0,215.0,201.0,199.0,195.0,205.0,231.0,300.0,404.0
unfilled_spots,535.0,309.0,346.0,310.0,265.0,252.0,233.0,228.0,230.0,223.0,227.0,211.0,212.0,211.0,196.0,199.0,206.0,204.0,241.0,309.0,412.0
unfilled_spots,571.0,296.0,317.0,336.0,263.0,245.0,236.0,227.0,235.0,216.0,211.0,213.0,213.0,208.0,193.0,204.0,200.0,204.0,230.0,337.0,417.0
unfilled_spots,505.0,285.0,347.0,337.0,266.0,247.0,235.0,220.0,226.0,221.0,210.0,221.0,212.0,207.0,201.0,201.0,202.0,209.0,244.0,293.0,410.0
unfilled_spots,513.0,281.0,331.0,309.0,283.0,244.0,233.0,235.0,230.0,227.0,206.0,206.0,207.0,217.0,203.0,201.0,213.0,207.0,269.0,334.0,446.0
unfilled_spots,542.0,308.0,333.0,329.0,261.0,237.0,239.0,233.0,234.0,213.0,210.0,199.0,208.0,206.0,206.0,199.0,196.0,198.0,252.0,300.0,406.0
