Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,4414.0,1543.0,1701.0,1574.0,1456.0,1456.0,1456.0,1456.0,1456.0,1468.0,1564.0,1709.0,1749.0,2008.0,2173.0,2307.0,2431.0,2527.0,2585.0,2735.0,2888.0,2895.0,2997.0,3001.0,3191.0,3229.0,3215.0,3271.0,3429.0,3451.0,3442.0,3470.0,3874.0,3885.0,3943.0,3934.0,4447.0
unmatched_applicants,4505.0,1527.0,1654.0,1605.0,1456.0,1456.0,1456.0,1456.0,1456.0,1463.0,1549.0,1745.0,1784.0,1975.0,2142.0,2298.0,2463.0,2545.0,2622.0,2718.0,2861.0,2943.0,2977.0,3006.0,3163.0,3215.0,3235.0,3240.0,3443.0,3402.0,3440.0,3443.0,3876.0,3950.0,3891.0,3934.0,4399.0
unmatched_applicants,4447.0,1554.0,1734.0,1551.0,1456.0,1456.0,1456.0,1456.0,1456.0,1471.0,1582.0,1745.0,1778.0,2013.0,2137.0,2245.0,2449.0,2514.0,2578.0,2677.0,2853.0,2956.0,2982.0,2987.0,3185.0,3211.0,3236.0,3229.0,3420.0,3457.0,3434.0,3401.0,3857.0,3848.0,3853.0,3900.0,4453.0
unmatched_applicants,4438.0,1580.0,1706.0,1587.0,1456.0,1456.0,1456.0,1456.0,1456.0,1458.0,1522.0,1708.0,1792.0,1978.0,2104.0,2312.0,2399.0,2538.0,2643.0,2706.0,2895.0,2908.0,2992.0,2997.0,3150.0,3199.0,3223.0,3201.0,3414.0,3405.0,3462.0,3433.0,3862.0,3951.0,3862.0,3878.0,4486.0
unmatched_applicants,4504.0,1560.0,1678.0,1593.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1557.0,1766.0,1795.0,1969.0,2150.0,2347.0,2420.0,2509.0,2651.0,2679.0,2868.0,2902.0,2978.0,2995.0,3166.0,3204.0,3231.0,3247.0,3405.0,3396.0,3404.0,3425.0,3911.0,3856.0,3934.0,3900.0,4445.0
unmatched_applicants,4480.0,1572.0,1674.0,1599.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1526.0,1758.0,1791.0,1996.0,2123.0,2287.0,2406.0,2518.0,2589.0,2706.0,2886.0,2942.0,2983.0,3002.0,3167.0,3194.0,3233.0,3278.0,3451.0,3474.0,3425.0,3453.0,3865.0,3881.0,3819.0,3881.0,4516.0
unmatched_applicants,4475.0,1519.0,1718.0,1586.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1549.0,1701.0,1797.0,1952.0,2132.0,2316.0,2408.0,2534.0,2609.0,2665.0,2861.0,2890.0,2973.0,2978.0,3189.0,3197.0,3219.0,3257.0,3476.0,3422.0,3466.0,3463.0,3911.0,3910.0,3928.0,3886.0,4433.0
unmatched_applicants,4520.0,1534.0,1690.0,1576.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1528.0,1732.0,1834.0,2012.0,2135.0,2306.0,2443.0,2542.0,2592.0,2724.0,2909.0,2934.0,2972.0,3015.0,3183.0,3214.0,3242.0,3205.0,3468.0,3456.0,3443.0,3419.0,3864.0,3904.0,3875.0,3835.0,4514.0
unmatched_applicants,4480.0,1550.0,1717.0,1607.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1582.0,1685.0,1793.0,1976.0,2135.0,2290.0,2444.0,2474.0,2613.0,2703.0,2850.0,2930.0,3002.0,3018.0,3181.0,3150.0,3200.0,3247.0,3440.0,3407.0,3424.0,3411.0,3813.0,3898.0,3893.0,3915.0,4446.0
unmatched_applicants,4430.0,1504.0,1708.0,1576.0,1456.0,1456.0,1456.0,1456.0,1456.0,1460.0,1570.0,1727.0,1785.0,1945.0,2152.0,2303.0,2447.0,2510.0,2632.0,2724.0,2854.0,2894.0,2967.0,2979.0,3218.0,3174.0,3205.0,3209.0,3423.0,3404.0,3438.0,3474.0,3859.0,3862.0,3886.0,3900.0,4489.0
unmatched_applicants,4458.0,1542.0,1650.0,1578.0,1456.0,1456.0,1456.0,1456.0,1456.0,1470.0,1548.0,1703.0,1779.0,1941.0,2134.0,2286.0,2438.0,2544.0,2634.0,2710.0,2856.0,2898.0,2968.0,3003.0,3193.0,3196.0,3244.0,3253.0,3418.0,3408.0,3484.0,3468.0,3835.0,3865.0,3909.0,3883.0,4444.0
unmatched_applicants,4525.0,1521.0,1715.0,1564.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1520.0,1699.0,1825.0,1999.0,2180.0,2293.0,2420.0,2506.0,2648.0,2683.0,2841.0,2936.0,2988.0,3007.0,3180.0,3186.0,3215.0,3249.0,3459.0,3437.0,3462.0,3406.0,3985.0,3905.0,3869.0,3838.0,4487.0
unmatched_applicants,4422.0,1561.0,1707.0,1590.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1521.0,1723.0,1764.0,1996.0,2146.0,2273.0,2415.0,2516.0,2614.0,2699.0,2887.0,2944.0,2999.0,3021.0,3180.0,3205.0,3194.0,3216.0,3400.0,3456.0,3409.0,3445.0,3885.0,3865.0,3834.0,3860.0,4392.0
unmatched_applicants,4437.0,1540.0,1671.0,1548.0,1456.0,1456.0,1456.0,1456.0,1456.0,1462.0,1528.0,1727.0,1812.0,1933.0,2145.0,2264.0,2455.0,2511.0,2619.0,2729.0,2857.0,2926.0,2948.0,3004.0,3168.0,3208.0,3206.0,3219.0,3439.0,3412.0,3443.0,3425.0,3885.0,3878.0,3876.0,3873.0,4431.0
