Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,1310.0,57.0,122.0,164.0,24.0,23.0,14.0,10.0,6.0,7.0,4.0,6.0,11.0,114.0,236.0,356.0,414.0,516.0,569.0,641.0,745.0,796.0,844.0,866.0,937.0,965.0,987.0,1032.0,1089.0,1112.0,1104.0,1133.0,1193.0,1206.0,1195.0,1221.0,1295.0,1280.0,1282.0
unmatched_applicants,1283.0,33.0,128.0,156.0,33.0,19.0,15.0,12.0,10.0,2.0,5.0,4.0,34.0,104.0,231.0,337.0,412.0,524.0,581.0,638.0,720.0,771.0,806.0,869.0,943.0,981.0,1010.0,1010.0,1060.0,1110.0,1114.0,1130.0,1163.0,1217.0,1194.0,1245.0,1288.0,1293.0,1314.0
unmatched_applicants,1288.0,35.0,120.0,143.0,22.0,19.0,12.0,9.0,10.0,13.0,5.0,2.0,25.0,132.0,236.0,301.0,447.0,520.0,592.0,648.0,736.0,786.0,809.0,866.0,956.0,977.0,997.0,1001.0,1097.0,1118.0,1128.0,1122.0,1189.0,1207.0,1189.0,1247.0,1278.0,1277.0,1287.0
unmatched_applicants,1283.0,68.0,126.0,152.0,36.0,19.0,18.0,9.0,8.0,13.0,6.0,2.0,16.0,119.0,265.0,347.0,451.0,511.0,616.0,644.0,735.0,806.0,822.0,873.0,934.0,985.0,960.0,1024.0,1087.0,1109.0,1129.0,1128.0,1195.0,1205.0,1227.0,1204.0,1275.0,1286.0,1289.0
unmatched_applicants,1293.0,50.0,134.0,157.0,24.0,16.0,15.0,10.0,12.0,3.0,5.0,3.0,19.0,96.0,197.0,362.0,409.0,530.0,586.0,622.0,763.0,787.0,821.0,868.0,944.0,979.0,989.0,1005.0,1075.0,1100.0,1077.0,1122.0,1198.0,1224.0,1197.0,1199.0,1284.0,1284.0,1288.0
unmatched_applicants,1296.0,64.0,130.0,143.0,25.0,29.0,17.0,10.0,11.0,7.0,3.0,2.0,26.0,99.0,248.0,327.0,427.0,510.0,582.0,629.0,752.0,793.0,809.0,879.0,958.0,980.0,983.0,1000.0,1079.0,1092.0,1113.0,1133.0,1175.0,1189.0,1195.0,1244.0,1266.0,1311.0,1270.0
unmatched_applicants,1270.0,54.0,134.0,128.0,36.0,27.0,18.0,10.0,12.0,10.0,4.0,3.0,13.0,100.0,220.0,336.0,433.0,528.0,610.0,624.0,750.0,797.0,822.0,827.0,917.0,961.0,981.0,1005.0,1081.0,1098.0,1110.0,1143.0,1208.0,1204.0,1208.0,1221.0,1266.0,1267.0,1293.0
unmatched_applicants,1292.0,66.0,112.0,135.0,34.0,26.0,11.0,15.0,14.0,9.0,6.0,6.0,24.0,126.0,252.0,337.0,435.0,496.0,621.0,662.0,742.0,770.0,795.0,877.0,954.0,980.0,986.0,1023.0,1044.0,1137.0,1118.0,1123.0,1213.0,1220.0,1206.0,1212.0,1270.0,1259.0,1293.0
unmatched_applicants,1302.0,50.0,130.0,135.0,32.0,31.0,22.0,10.0,12.0,7.0,1.0,2.0,15.0,124.0,246.0,319.0,433.0,509.0,579.0,638.0,741.0,788.0,834.0,882.0,967.0,939.0,1003.0,1016.0,1096.0,1109.0,1115.0,1140.0,1223.0,1196.0,1202.0,1223.0,1281.0,1308.0,1298.0
unmatched_applicants,1295.0,61.0,120.0,152.0,24.0,38.0,13.0,13.0,7.0,6.0,6.0,2.0,23.0,119.0,247.0,324.0,418.0,535.0,605.0,654.0,753.0,809.0,824.0,848.0,935.0,968.0,1012.0,999.0,1081.0,1082.0,1097.0,1115.0,1175.0,1217.0,1217.0,1225.0,1283.0,1285.0,1280.0
unmatched_applicants,1300.0,76.0,124.0,143.0,29.0,14.0,17.0,8.0,7.0,5.0,1.0,5.0,16.0,122.0,215.0,348.0,439.0,516.0,582.0,658.0,751.0,797.0,834.0,853.0,951.0,996.0,1016.0,1008.0,1069.0,1094.0,1105.0,1129.0,1181.0,1224.0,1208.0,1213.0,1282.0,1274.0,1301.0
unmatched_applicants,1287.0,73.0,134.0,162.0,26.0,33.0,9.0,6.0,8.0,6.0,7.0,1.0,5.0,86.0,244.0,347.0,467.0,518.0,594.0,636.0,717.0,795.0,824.0,867.0,938.0,972.0,983.0,1023.0,1093.0,1090.0,1103.0,1142.0,1205.0,1216.0,1229.0,1241.0,1255.0,1282.0,1318.0
unmatched_applicants,1309.0,60.0,144.0,158.0,32.0,24.0,15.0,9.0,10.0,8.0,2.0,2.0,29.0,101.0,203.0,315.0,457.0,531.0,598.0,628.0,781.0,793.0,837.0,853.0,951.0,969.0,992.0,1030.0,1074.0,1096.0,1112.0,1131.0,1174.0,1186.0,1231.0,1238.0,1288.0,1273.0,1295.0
unmatched_applicants,1273.0,74.0,129.0,166.0,29.0,25.0,20.0,13.0,12.0,9.0,4.0,1.0,10.0,123.0,197.0,315.0,450.0,514.0,588.0,671.0,720.0,794.0,841.0,876.0,923.0,986.0,1016.0,1020.0,1070.0,1113.0,1122.0,1135.0,1198.0,1189.0,1207.0,1219.0,1300.0,1268.0,1293.0
