Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,1484.0,90.0,156.0,160.0,0.0,1.0,23.0,200.0,461.0,677.0,807.0,925.0,1127.0,1190.0,1245.0,1274.0,1456.0
unmatched_applicants,1492.0,112.0,140.0,173.0,0.0,3.0,26.0,216.0,442.0,661.0,803.0,929.0,1149.0,1184.0,1250.0,1308.0,1430.0
unmatched_applicants,1487.0,107.0,148.0,205.0,0.0,0.0,33.0,206.0,450.0,664.0,800.0,910.0,1096.0,1178.0,1262.0,1318.0,1460.0
unmatched_applicants,1512.0,93.0,128.0,145.0,0.0,2.0,24.0,209.0,488.0,657.0,793.0,932.0,1127.0,1185.0,1258.0,1287.0,1456.0
unmatched_applicants,1495.0,79.0,159.0,158.0,0.0,1.0,14.0,209.0,460.0,664.0,821.0,937.0,1140.0,1195.0,1272.0,1281.0,1460.0
unmatched_applicants,1468.0,106.0,151.0,152.0,2.0,0.0,25.0,180.0,470.0,649.0,817.0,908.0,1112.0,1165.0,1267.0,1297.0,1464.0
unmatched_applicants,1483.0,105.0,147.0,154.0,1.0,0.0,34.0,221.0,500.0,679.0,816.0,917.0,1144.0,1146.0,1241.0,1304.0,1450.0
unmatched_applicants,1500.0,107.0,145.0,158.0,0.0,4.0,30.0,208.0,477.0,673.0,845.0,900.0,1138.0,1198.0,1267.0,1324.0,1451.0
unmatched_applicants,1470.0,99.0,130.0,168.0,0.0,1.0,13.0,189.0,458.0,674.0,813.0,977.0,1124.0,1204.0,1258.0,1326.0,1458.0
unmatched_applicants,1481.0,107.0,138.0,158.0,0.0,0.0,22.0,245.0,463.0,684.0,781.0,915.0,1091.0,1192.0,1248.0,1311.0,1424.0
unmatched_applicants,1461.0,75.0,142.0,190.0,1.0,0.0,23.0,240.0,462.0,630.0,824.0,904.0,1112.0,1195.0,1261.0,1294.0,1459.0
unmatched_applicants,1506.0,85.0,164.0,179.0,0.0,0.0,31.0,183.0,460.0,666.0,812.0,928.0,1120.0,1155.0,1272.0,1310.0,1439.0
unmatched_applicants,1485.0,85.0,131.0,169.0,0.0,1.0,29.0,206.0,441.0,657.0,800.0,940.0,1113.0,1187.0,1234.0,1289.0,1444.0
unmatched_applicants,1484.0,102.0,144.0,151.0,1.0,0.0,30.0,189.0,463.0,668.0,795.0,918.0,1123.0,1134.0,1248.0,1324.0,1454.0
unmatched_applicants,1497.0,87.0,161.0,161.0,0.0,2.0,32.0,219.0,470.0,697.0,827.0,915.0,1108.0,1191.0,1257.0,1312.0,1420.0
unmatched_applicants,1496.0,85.0,163.0,151.0,0.0,1.0,28.0,220.0,515.0,648.0,813.0,907.0,1116.0,1175.0,1248.0,1312.0,1461.0
unmatched_applicants,1452.0,109.0,149.0,172.0,0.0,2.0,34.0,197.0,477.0,645.0,817.0,905.0,1142.0,1191.0,1239.0,1312.0,1477.0
unmatched_applicants,1483.0,99.0,158.0,178.0,0.0,1.0,25.0,191.0,490.0,690.0,795.0,939.0,1113.0,1180.0,1265.0,1301.0,1448.0
unmatched_applicants,1462.0,72.0,162.0,158.0,0.0,2.0,19.0,205.0,473.0,655.0,782.0,917.0,1119.0,1177.0,1260.0,1315.0,1457.0
unmatched_applicants,1487.0,78.0,149.0,162.0,1.0,3.0,32.0,236.0,474.0,664.0,824.0,926.0,1148.0,1199.0,1249.0,1322.0,1434.0
unfilled_spots,2782.0,1388.0,1454.0,1458.0,1298.0,1299.0,1321.0,1498.0,1759.0,1975.0,2105.0,2223.0,2425.0,2488.0,2543.0,2572.0,2754.0
unfilled_spots,2790.0,1410.0,1438.0,1471.0,1298.0,1301.0,1324.0,1514.0,1740.0,1959.0,2101.0,2227.0,2447.0,2482.0,2548.0,2606.0,2728.0
unfilled_spots,2785.0,1405.0,1446.0,1503.0,1298.0,1298.0,1331.0,1504.0,1748.0,1962.0,2098.0,2208.0,2394.0,2476.0,2560.0,2616.0,2758.0
unfilled_spots,2810.0,1391.0,1426.0,1443.0,1298.0,1300.0,1322.0,1507.0,1786.0,1955.0,2091.0,2230.0,2425.0,2483.0,2556.0,2585.0,2754.0
unfilled_spots,2793.0,1377.0,1457.0,1456.0,1298.0,1299.0,1312.0,1507.0,1758.0,1962.0,2119.0,2235.0,2438.0,2493.0,2570.0,2579.0,2758.0
unfilled_spots,2766.0,1404.0,1449.0,1450.0,1300.0,1298.0,1323.0,1478.0,1768.0,1947.0,2115.0,2206.0,2410.0,2463.0,2565.0,2595.0,2762.0
unfilled_spots,2781.0,1403.0,1445.0,1452.0,1299.0,1298.0,1332.0,1519.0,1798.0,1977.0,2114.0,2215.0,2442.0,2444.0,2539.0,2602.0,2748.0
unfilled_spots,2798.0,1405.0,1443.0,1456.0,1298.0,1302.0,1328.0,1506.0,1775.0,1971.0,2143.0,2198.0,2436.0,2496.0,2565.0,2622.0,2749.0
unfilled_spots,2768.0,1397.0,1428.0,1466.0,1298.0,1299.0,1311.0,1487.0,1756.0,1972.0,2111.0,2275.0,2422.0,2502.0,2556.0,2624.0,2756.0
unfilled_spots,2779.0,1405.0,1436.0,1456.0,1298.0,1298.0,1320.0,1543.0,1761.0,1982.0,2079.0,2213.0,2389.0,2490.0,2546.0,2609.0,2722.0
unfilled_spots,2759.0,1373.0,1440.0,1488.0,1299.0,1298.0,1321.0,1538.0,1760.0,1928.0,2122.0,2202.0,2410.0,2493.0,2559.0,2592.0,2757.0
unfilled_spots,2804.0,1383.0,1462.0,1477.0,1298.0,1298.0,1329.0,1481.0,1758.0,1964.0,2110.0,2226.0,2418.0,2453.0,2570.0,2608.0,2737.0
unfilled_spots,2783.0,1383.0,1429.0,1467.0,1298.0,1299.0,1327.0,1504.0,1739.0,1955.0,2098.0,2238.0,2411.0,2485.0,2532.0,2587.0,2742.0
unfilled_spots,2782.0,1400.0,1442.0,1449.0,1299.0,1298.0,1328.0,1487.0,1761.0,1966.0,2093.0,2216.0,2421.0,2432.0,2546.0,2622.0,2752.0
unfilled_spots,2795.0,1385.0,1459.0,1459.0,1298.0,1300.0,1330.0,1517.0,1768.0,1995.0,2125.0,2213.0,2406.0,2489.0,2555.0,2610.0,2718.0
unfilled_spots,2794.0,1383.0,1461.0,1449.0,1298.0,1299.0,1326.0,1518.0,1813.0,1946.0,2111.0,2205.0,2414.0,2473.0,2546.0,2610.0,2759.0
unfilled_spots,2750.0,1407.0,1447.0,1470.0,1298.0,1300.0,1332.0,1495.0,1775.0,1943.0,2115.0,2203.0,2440.0,2489.0,2537.0,2610.0,2775.0
unfilled_spots,2781.0,1397.0,1456.0,1476.0,1298.0,1299.0,1323.0,1489.0,1788.0,1988.0,2093.0,2237.0,2411.0,2478.0,2563.0,2599.0,2746.0
unfilled_spots,2760.0,1370.0,1460.0,1456.0,1298.0,1300.0,1317.0,1503.0,1771.0,1953.0,2080.0,2215.0,2417.0,2475.0,2558.0,2613.0,2755.0
unfilled_spots,2785.0,1376.0,1447.0,1460.0,1299.0,1301.0,1330.0,1534.0,1772.0,1962.0,2122.0,2224.0,2446.0,2497.0,2547.0,2620.0,2732.0
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,191.32459016393443,126.58524590163934,92.87377049180328,96.47704918032787,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492,180.22131147540983,192.2360655737705
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,189.41475409836065,126.35245901639344,91.61475409836065,96.47704918032787,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492,180.22131147540983,192.2360655737705
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,203.9688524590164,191.09672131147542,125.78688524590164,91.58196721311475,96.2655737704918,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492,180.22131147540983,192.2360655737705
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,203.9967213114754,188.672131147541,125.14754098360656,92.37868852459016,96.84262295081967,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492,180.22131147540983,192.2360655737705
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,203.98524590163933,189.44754098360656,124.1344262295082,93.22622950819672,96.82295081967213,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492,180.22131147540983,192.2360655737705
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,188.91311475409836,127.23770491803279,91.29508196721312,96.5016393442623,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492,180.22131147540983,192.2360655737705
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,204.00655737704918,188.77868852459017,126.75573770491803,90.08360655737705,96.28524590163934,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492,180.22131147540983,192.2360655737705
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,203.99180327868854,190.84426229508196,127.9377049180328,92.53770491803279,96.80819672131148,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492,180.22131147540983,192.2360655737705
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,203.98524590163933,189.20819672131148,126.86065573770492,91.34098360655737,96.8655737704918,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492,180.22131147540983,192.2360655737705
reviews_per_program,204.25081967213114,204.25081967213114,204.25081967213114,204.25081967213114,204.0049180327869,189.28196721311474,126.15573770491804,91.45409836065573,96.47540983606558,108.1327868852459,120.14754098360656,132.16229508196722,144.17704918032786,156.19180327868852,168.2065573770492,180.22131147540983,192.2360655737705
