Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,5575.0,4398.0,4381.0,4381.0,4381.0,4381.0,4385.0,4402.0,4399.0,4465.0,4522.0,4644.0,4643.0,4740.0,4821.0,4872.0,4992.0,5005.0,5072.0,5102.0,5274.0,5294.0,5290.0,5330.0
unmatched_applicants,5571.0,4397.0,4382.0,4381.0,4381.0,4381.0,4381.0,4398.0,4393.0,4465.0,4558.0,4651.0,4662.0,4726.0,4820.0,4886.0,4964.0,4998.0,5054.0,5118.0,5288.0,5298.0,5316.0,5342.0
unmatched_applicants,5565.0,4393.0,4382.0,4381.0,4381.0,4381.0,4381.0,4393.0,4402.0,4456.0,4542.0,4658.0,4629.0,4710.0,4816.0,4892.0,4958.0,5037.0,5033.0,5087.0,5257.0,5292.0,5292.0,5321.0
unmatched_applicants,5556.0,4394.0,4382.0,4381.0,4381.0,4381.0,4381.0,4396.0,4414.0,4471.0,4542.0,4635.0,4658.0,4739.0,4798.0,4883.0,4983.0,5014.0,5044.0,5086.0,5289.0,5280.0,5311.0,5343.0
unmatched_applicants,5601.0,4392.0,4381.0,4381.0,4381.0,4381.0,4381.0,4396.0,4406.0,4476.0,4548.0,4659.0,4631.0,4743.0,4825.0,4868.0,4975.0,5019.0,5049.0,5083.0,5270.0,5316.0,5320.0,5350.0
unmatched_applicants,5577.0,4391.0,4381.0,4381.0,4381.0,4381.0,4381.0,4412.0,4403.0,4462.0,4532.0,4631.0,4665.0,4739.0,4825.0,4878.0,4955.0,4986.0,5061.0,5114.0,5271.0,5281.0,5327.0,5315.0
unmatched_applicants,5586.0,4383.0,4383.0,4381.0,4381.0,4381.0,4381.0,4399.0,4391.0,4442.0,4543.0,4619.0,4663.0,4709.0,4814.0,4909.0,4975.0,5019.0,5071.0,5066.0,5296.0,5292.0,5309.0,5322.0
unmatched_applicants,5589.0,4392.0,4381.0,4381.0,4381.0,4381.0,4381.0,4399.0,4391.0,4448.0,4545.0,4634.0,4641.0,4737.0,4832.0,4882.0,4964.0,5001.0,5065.0,5091.0,5267.0,5262.0,5305.0,5316.0
unmatched_applicants,5552.0,4390.0,4384.0,4381.0,4381.0,4381.0,4381.0,4387.0,4397.0,4454.0,4552.0,4632.0,4685.0,4751.0,4787.0,4886.0,4957.0,4999.0,5067.0,5083.0,5260.0,5309.0,5321.0,5342.0
unmatched_applicants,5570.0,4394.0,4381.0,4381.0,4381.0,4381.0,4381.0,4389.0,4400.0,4445.0,4528.0,4642.0,4647.0,4725.0,4827.0,4920.0,4959.0,5022.0,5079.0,5106.0,5278.0,5287.0,5329.0,5339.0
unmatched_applicants,5569.0,4381.0,4381.0,4381.0,4381.0,4381.0,4382.0,4402.0,4393.0,4459.0,4540.0,4657.0,4648.0,4729.0,4805.0,4895.0,4963.0,5041.0,5076.0,5102.0,5294.0,5289.0,5337.0,5349.0
unmatched_applicants,5592.0,4390.0,4382.0,4381.0,4381.0,4381.0,4390.0,4396.0,4411.0,4455.0,4556.0,4640.0,4687.0,4716.0,4823.0,4877.0,4976.0,5021.0,5070.0,5096.0,5288.0,5287.0,5321.0,5337.0
unmatched_applicants,5562.0,4389.0,4381.0,4381.0,4381.0,4381.0,4381.0,4395.0,4389.0,4444.0,4556.0,4641.0,4651.0,4718.0,4809.0,4897.0,4958.0,4993.0,5065.0,5046.0,5276.0,5307.0,5327.0,5353.0
unmatched_applicants,5568.0,4385.0,4381.0,4381.0,4381.0,4381.0,4385.0,4389.0,4416.0,4458.0,4521.0,4652.0,4644.0,4747.0,4834.0,4876.0,4995.0,5015.0,5041.0,5111.0,5275.0,5327.0,5316.0,5338.0
unmatched_applicants,5538.0,4393.0,4381.0,4384.0,4381.0,4381.0,4390.0,4389.0,4410.0,4471.0,4562.0,4637.0,4655.0,4718.0,4817.0,4883.0,4943.0,5020.0,5057.0,5078.0,5273.0,5301.0,5329.0,5336.0
unmatched_applicants,5563.0,4387.0,4386.0,4381.0,4381.0,4381.0,4383.0,4405.0,4401.0,4473.0,4533.0,4629.0,4650.0,4726.0,4819.0,4882.0,4946.0,5044.0,5049.0,5118.0,5253.0,5329.0,5304.0,5346.0
unmatched_applicants,5563.0,4389.0,4381.0,4381.0,4381.0,4381.0,4388.0,4409.0,4414.0,4462.0,4550.0,4643.0,4628.0,4733.0,4828.0,4882.0,4983.0,5000.0,5069.0,5107.0,5289.0,5314.0,5307.0,5351.0
unmatched_applicants,5555.0,4394.0,4384.0,4381.0,4381.0,4381.0,4387.0,4406.0,4399.0,4460.0,4548.0,4637.0,4657.0,4728.0,4827.0,4894.0,4942.0,5031.0,5074.0,5079.0,5283.0,5280.0,5328.0,5309.0
unmatched_applicants,5563.0,4385.0,4381.0,4381.0,4381.0,4381.0,4381.0,4397.0,4395.0,4455.0,4516.0,4627.0,4657.0,4750.0,4806.0,4868.0,4959.0,4999.0,5059.0,5096.0,5259.0,5300.0,5296.0,5333.0
unmatched_applicants,5576.0,4382.0,4381.0,4381.0,4381.0,4381.0,4381.0,4400.0,4394.0,4458.0,4527.0,4654.0,4657.0,4757.0,4813.0,4892.0,4981.0,5009.0,5061.0,5096.0,5341.0,5322.0,5288.0,5341.0
unfilled_spots,1194.0,17.0,0.0,0.0,0.0,0.0,4.0,21.0,18.0,84.0,141.0,263.0,262.0,359.0,440.0,491.0,611.0,624.0,691.0,721.0,893.0,913.0,909.0,949.0
unfilled_spots,1190.0,16.0,1.0,0.0,0.0,0.0,0.0,17.0,12.0,84.0,177.0,270.0,281.0,345.0,439.0,505.0,583.0,617.0,673.0,737.0,907.0,917.0,935.0,961.0
unfilled_spots,1184.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,21.0,75.0,161.0,277.0,248.0,329.0,435.0,511.0,577.0,656.0,652.0,706.0,876.0,911.0,911.0,940.0
unfilled_spots,1175.0,13.0,1.0,0.0,0.0,0.0,0.0,15.0,33.0,90.0,161.0,254.0,277.0,358.0,417.0,502.0,602.0,633.0,663.0,705.0,908.0,899.0,930.0,962.0
unfilled_spots,1220.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,95.0,167.0,278.0,250.0,362.0,444.0,487.0,594.0,638.0,668.0,702.0,889.0,935.0,939.0,969.0
unfilled_spots,1196.0,10.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,81.0,151.0,250.0,284.0,358.0,444.0,497.0,574.0,605.0,680.0,733.0,890.0,900.0,946.0,934.0
unfilled_spots,1205.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,10.0,61.0,162.0,238.0,282.0,328.0,433.0,528.0,594.0,638.0,690.0,685.0,915.0,911.0,928.0,941.0
