Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,740.0,21.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,109.0,192.0,246.0,274.0,297.0,363.0,403.0,430.0,454.0,471.0,521.0,526.0,540.0,552.0,590.0,612.0,617.0,601.0,651.0,657.0,670.0,678.0,698.0,708.0
unmatched_applicants,736.0,17.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,120.0,152.0,219.0,294.0,304.0,338.0,422.0,443.0,446.0,477.0,494.0,536.0,542.0,562.0,585.0,606.0,611.0,634.0,663.0,654.0,670.0,681.0,697.0,706.0
unmatched_applicants,742.0,14.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,108.0,178.0,229.0,283.0,307.0,332.0,399.0,437.0,447.0,474.0,504.0,529.0,543.0,565.0,592.0,606.0,617.0,622.0,647.0,655.0,663.0,675.0,684.0,704.0
unmatched_applicants,731.0,15.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,105.0,169.0,242.0,278.0,339.0,339.0,417.0,409.0,433.0,473.0,524.0,515.0,551.0,569.0,594.0,597.0,616.0,633.0,657.0,663.0,657.0,667.0,702.0,696.0
unmatched_applicants,730.0,17.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,34.0,110.0,176.0,226.0,280.0,319.0,344.0,407.0,411.0,437.0,473.0,517.0,536.0,540.0,558.0,594.0,597.0,620.0,622.0,648.0,661.0,658.0,677.0,695.0,695.0
unmatched_applicants,734.0,21.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,106.0,171.0,252.0,269.0,334.0,350.0,406.0,416.0,470.0,469.0,517.0,529.0,537.0,553.0,583.0,594.0,603.0,618.0,649.0,663.0,669.0,668.0,704.0,711.0
unmatched_applicants,740.0,12.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,91.0,171.0,221.0,272.0,330.0,333.0,411.0,421.0,445.0,475.0,525.0,548.0,541.0,551.0,600.0,606.0,600.0,607.0,650.0,636.0,656.0,669.0,699.0,714.0
unmatched_applicants,744.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,99.0,165.0,231.0,271.0,324.0,334.0,407.0,438.0,441.0,478.0,502.0,534.0,535.0,558.0,581.0,608.0,606.0,602.0,652.0,647.0,661.0,679.0,697.0,696.0
unmatched_applicants,744.0,13.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,101.0,178.0,203.0,269.0,323.0,345.0,408.0,426.0,443.0,475.0,509.0,525.0,550.0,529.0,586.0,612.0,603.0,621.0,665.0,652.0,654.0,672.0,690.0,692.0
unmatched_applicants,731.0,13.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,125.0,189.0,226.0,271.0,320.0,349.0,415.0,417.0,443.0,473.0,524.0,538.0,534.0,561.0,595.0,608.0,605.0,625.0,665.0,664.0,654.0,673.0,690.0,705.0
