Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
unmatched_applicants,1252.0,713.0,719.0,702.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,688.0,685.0,685.0,691.0,722.0,704.0,750.0,799.0,846.0,849.0,898.0,913.0,935.0,974.0,1001.0,1011.0,1040.0,1058.0,1073.0,1102.0,1098.0,1136.0,1149.0,1148.0,1164.0,1197.0,1206.0,1198.0,1231.0
unmatched_applicants,1274.0,734.0,704.0,698.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,697.0,725.0,711.0,778.0,795.0,832.0,829.0,856.0,905.0,943.0,966.0,976.0,1003.0,1022.0,1057.0,1074.0,1111.0,1084.0,1130.0,1129.0,1143.0,1160.0,1198.0,1209.0,1220.0,1217.0
unmatched_applicants,1238.0,715.0,704.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,698.0,705.0,733.0,763.0,812.0,829.0,837.0,877.0,924.0,911.0,966.0,983.0,1000.0,1032.0,1083.0,1083.0,1074.0,1109.0,1142.0,1156.0,1117.0,1147.0,1215.0,1198.0,1209.0,1222.0
unmatched_applicants,1243.0,741.0,709.0,703.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,698.0,697.0,721.0,728.0,762.0,823.0,823.0,851.0,869.0,926.0,926.0,978.0,1009.0,1006.0,1030.0,1049.0,1056.0,1087.0,1102.0,1148.0,1155.0,1161.0,1166.0,1203.0,1200.0,1212.0,1213.0
unmatched_applicants,1267.0,716.0,700.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,700.0,726.0,724.0,742.0,816.0,833.0,839.0,883.0,922.0,934.0,963.0,975.0,1003.0,1030.0,1051.0,1065.0,1109.0,1095.0,1135.0,1131.0,1167.0,1160.0,1212.0,1206.0,1206.0,1204.0
unmatched_applicants,1253.0,728.0,704.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,687.0,734.0,734.0,747.0,777.0,815.0,830.0,874.0,917.0,895.0,962.0,980.0,1016.0,1043.0,1066.0,1101.0,1081.0,1111.0,1134.0,1145.0,1167.0,1159.0,1213.0,1199.0,1210.0,1225.0
unmatched_applicants,1252.0,731.0,704.0,698.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,695.0,715.0,715.0,749.0,790.0,826.0,853.0,879.0,909.0,935.0,954.0,992.0,1020.0,1030.0,1073.0,1079.0,1103.0,1107.0,1137.0,1157.0,1147.0,1156.0,1196.0,1202.0,1228.0,1220.0
unmatched_applicants,1259.0,719.0,696.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,688.0,720.0,720.0,768.0,797.0,818.0,842.0,869.0,911.0,937.0,957.0,997.0,999.0,1022.0,1061.0,1061.0,1102.0,1091.0,1129.0,1111.0,1159.0,1161.0,1197.0,1199.0,1219.0,1227.0
unmatched_applicants,1261.0,711.0,706.0,695.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,724.0,718.0,750.0,787.0,824.0,858.0,877.0,917.0,934.0,981.0,995.0,1000.0,1028.0,1063.0,1083.0,1075.0,1092.0,1152.0,1154.0,1141.0,1169.0,1194.0,1186.0,1194.0,1220.0
unmatched_applicants,1262.0,715.0,710.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,695.0,714.0,732.0,740.0,777.0,825.0,833.0,888.0,927.0,939.0,975.0,970.0,994.0,1030.0,1063.0,1067.0,1095.0,1107.0,1126.0,1143.0,1158.0,1160.0,1187.0,1217.0,1223.0,1209.0
