Parameter,0,1,2,3,4,5,6
unmatched_applicants,224.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,220.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,223.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,226.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,224.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,225.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,223.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,225.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,229.0,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,224.0,208.0,208.0,208.0,208.0,208.0,208.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,115.92561983471074,114.35537190082644,114.28099173553719,118.3305785123967,116.67768595041322,117.73553719008264,117.96694214876032
reviews_per_program,115.21487603305785,115.85123966942149,115.21487603305785,114.69421487603306,114.40495867768595,113.34710743801652,117.20661157024793
reviews_per_program,119.86776859504133,115.72727272727273,116.31404958677686,115.9090909090909,115.21487603305785,117.38842975206612,113.30578512396694
reviews_per_program,115.85123966942149,116.7603305785124,115.04132231404958,118.1900826446281,114.89256198347107,115.15702479338843,116.48760330578513
