Parameter,0,1,2,3,4,5
unmatched_applicants,1299.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1293.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1298.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1297.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1271.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1313.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1294.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1303.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1299.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1282.0,1212.0,1212.0,1212.0,1212.0,1212.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,81.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,86.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,85.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,59.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,101.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,82.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,91.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,70.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,473.3809523809524,468.9047619047619,471.24867724867727,471.5608465608466,475.4550264550264,469.21693121693124
reviews_per_program,472.46031746031747,469.0740740740741,470.55026455026456,473.3968253968254,471.63492063492066,472.9312169312169
reviews_per_program,469.994708994709,470.21693121693124,469.1216931216931,475.021164021164,472.22222222222223,477.1375661375661
reviews_per_program,473.4074074074074,467.7037037037037,477.1957671957672,470.23809523809524,471.29100529100526,476.005291005291
reviews_per_program,471.74074074074076,474.46031746031747,472.2063492063492,474.4021164021164,466.48148148148147,475.9047619047619
reviews_per_program,468.6084656084656,470.9470899470899,472.85714285714283,470.32275132275134,474.83597883597884,469.2275132275132
reviews_per_program,470.1111111111111,471.93650793650795,471.3862433862434,473.12698412698415,471.4920634920635,474.74074074074076
reviews_per_program,469.83597883597884,468.46560846560845,471.2010582010582,469.05820105820106,471.3492063492063,467.5079365079365
reviews_per_program,469.16402116402116,470.51851851851853,466.1058201058201,475.25396825396825,469.3121693121693,470.7883597883598
reviews_per_program,470.14814814814815,475.6031746031746,468.37566137566137,470.81481481481484,470.5608465608466,478.968253968254
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,0.3429679553811935,0.32320164474452723,0.29688553810579055,0.2701750880435597,0.2393145912871338,0.21196516162343573
pct_interview_given_nosignal,0.34363626182876983,0.32308087531236135,0.2973582629674306,0.26900933835689683,0.24155648687573797,0.20996244902354003
pct_interview_given_nosignal,0.34543898951918856,0.322268036433946,0.29832990439307755,0.2679863244475275,0.2412090902023788,0.20773963299331505
pct_interview_given_nosignal,0.3429487895925073,0.3240609517562867,0.2929202908883502,0.27102124674283423,0.2417603823078721,0.20833333333333334
pct_interview_given_nosignal,0.3441604324857838,0.3192854505169867,0.2962397702282095,0.2683752837702051,0.24464827785589446,0.208386209107546
pct_interview_given_nosignal,0.3464608714306683,0.321750860545167,0.2958025343189018,0.27096693386773546,0.23967506050775014,0.21195940162230464
pct_interview_given_nosignal,0.3453534569110083,0.32105269265134195,0.29679260275951747,0.2691800423043424,0.24164114012771923,0.20900041532133815
pct_interview_given_nosignal,0.34555569319474316,0.32351531167054476,0.2969177215952206,0.2717805052700343,0.241725852733812,0.21289952779976526
pct_interview_given_nosignal,0.3460506134969325,0.32205421890095565,0.30040214477211796,0.267840340712128,0.24294028604238438,0.21111321622865184
pct_interview_given_nosignal,0.3453262508721781,0.3184915738097431,0.29883984531270835,0.27065167077427343,0.24219441119841806,0.2067868504772004
pct_interview_given_application,0.3429679553811935,0.34624194622163545,0.34451979430983765,0.34429172510518935,0.3414718287132349,0.3460115919803342
pct_interview_given_application,0.34363626182876983,0.3461169702780441,0.3450311466930533,0.3429564556509299,0.3442376513086303,0.34329410185268056
pct_interview_given_application,0.34543898951918856,0.34527573674201933,0.34608183704773077,0.3417837133405362,0.3438095238095238,0.3402676898169197
pct_interview_given_application,0.3429487895925073,0.34713109190461106,0.34022618915622577,0.34526019690576654,0.3444888519657813,0.34107708553326294
pct_interview_given_application,0.3441604324857838,0.3421877265174579,0.34382108082064383,0.3422297071223038,0.3480406056825271,0.34114913392479934
pct_interview_given_application,0.3464608714306683,0.3447404195081396,0.343347879601656,0.34519805154627575,0.34191700837939026,0.3460037887330296
pct_interview_given_application,0.3453534569110083,0.34401766895376473,0.34441925200915907,0.34315205600474163,0.3443419517012299,0.34198560060629024
pct_interview_given_application,0.34555569319474316,0.3465665236051502,0.3445546110917727,0.3461286829400352,0.34444631531683223,0.34727645174798266
pct_interview_given_application,0.3460506134969325,0.3450544260525369,0.348321111539946,0.3416162898144128,0.34594137542277337,0.34485665156947143
pct_interview_given_application,0.3453262508721781,0.3413654618473896,0.34663307840900104,0.3448372741166951,0.3450233876045696,0.3389671361502347
pct_of_app_match_via_signal_given_matched,0.0,0.9944598337950139,0.9988919667590028,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9950138504155125,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9983379501385041,0.9994459833795014,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9950138504155125,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9916897506925207,0.9988919667590028,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9922437673130194,0.9977839335180055,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9955678670360111,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9894736842105263,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9944598337950139,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.992797783933518,1.0,1.0,1.0,1.0
