Parameter,0,1,2,3,4,5
unmatched_applicants,793.0,668.0,661.0,661.0,661.0,661.0
unmatched_applicants,794.0,669.0,664.0,661.0,661.0,661.0
unmatched_applicants,794.0,663.0,666.0,661.0,661.0,661.0
unmatched_applicants,793.0,665.0,662.0,661.0,661.0,661.0
unmatched_applicants,800.0,668.0,661.0,661.0,661.0,661.0
unmatched_applicants,798.0,666.0,664.0,661.0,661.0,661.0
unmatched_applicants,789.0,668.0,661.0,661.0,661.0,661.0
unmatched_applicants,802.0,666.0,662.0,662.0,661.0,661.0
unmatched_applicants,794.0,668.0,661.0,661.0,661.0,661.0
unmatched_applicants,800.0,665.0,661.0,663.0,661.0,661.0
unfilled_spots,132.0,7.0,0.0,0.0,0.0,0.0
unfilled_spots,133.0,8.0,3.0,0.0,0.0,0.0
unfilled_spots,133.0,2.0,5.0,0.0,0.0,0.0
unfilled_spots,132.0,4.0,1.0,0.0,0.0,0.0
unfilled_spots,139.0,7.0,0.0,0.0,0.0,0.0
unfilled_spots,137.0,5.0,3.0,0.0,0.0,0.0
unfilled_spots,128.0,7.0,0.0,0.0,0.0,0.0
unfilled_spots,141.0,5.0,1.0,1.0,0.0,0.0
unfilled_spots,133.0,7.0,0.0,0.0,0.0,0.0
unfilled_spots,139.0,4.0,0.0,2.0,0.0,0.0
reviews_per_program,215.6064814814815,216.58333333333334,218.75,216.48611111111111,212.41666666666666,184.63888888888889
reviews_per_program,215.59259259259258,218.39814814814815,214.85185185185185,215.25,215.47685185185185,179.13888888888889
reviews_per_program,218.35185185185185,218.9212962962963,216.15277777777777,215.9814814814815,210.00925925925927,176.875
reviews_per_program,217.50462962962962,214.7314814814815,218.71296296296296,216.80555555555554,214.375,178.65277777777777
reviews_per_program,217.0185185185185,218.51388888888889,216.41666666666666,216.15740740740742,213.3287037037037,178.53240740740742
reviews_per_program,217.625,216.8101851851852,218.97685185185185,216.125,212.9351851851852,180.42592592592592
reviews_per_program,214.19907407407408,218.5601851851852,216.02777777777777,218.71759259259258,215.11111111111111,172.8935185185185
reviews_per_program,218.69907407407408,217.13425925925927,213.82407407407408,218.0787037037037,210.9398148148148,183.1712962962963
reviews_per_program,217.12962962962962,218.3935185185185,216.52314814814815,214.91203703703704,211.3564814814815,175.77314814814815
reviews_per_program,219.75,215.99537037037038,217.83333333333334,219.12037037037038,205.61574074074073,183.96296296296296
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9993710691823899,0.9822641509433963
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9990566037735849,0.9825157232704402
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9976415094339622,0.980754716981132
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9993710691823899,0.9740880503144654
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9982704402515723,0.979874213836478
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9995283018867924,0.9752201257861636
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9993710691823899,0.9754716981132076
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9977987421383647,0.98
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9984276729559748,0.9758490566037736
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9985849056603774,0.979748427672956
pct_interview_given_nosignal,0.19948036331622684,0.17038413878562578,0.13864306784660768,0.10764211378628753,0.07254116599910992,0.03823711659609625
pct_interview_given_nosignal,0.1994932142243601,0.16891891891891891,0.14134357360969743,0.10833093663119547,0.07207914958387548,0.038509607873769724
pct_interview_given_nosignal,0.19697226698329234,0.16850121452174102,0.1404307154841527,0.10792225777183516,0.07314044455482428,0.037997556754555635
pct_interview_given_nosignal,0.1977395117175028,0.1719056974459725,0.13866824020698107,0.10746552543984783,0.07242477351830368,0.03906309220001516
pct_interview_given_nosignal,0.19818243877463948,0.1688263281369905,0.14024698159114907,0.10782442748091603,0.07209040101970782,0.038035347516291805
pct_interview_given_nosignal,0.19763014019188632,0.17019959771004178,0.13848908633468573,0.10784243552119867,0.07266195961848136,0.03940015380671623
pct_interview_given_nosignal,0.200791060583137,0.16878932023937396,0.1405179154592705,0.10642054952558096,0.07245517854496962,0.04033635527525949
pct_interview_given_nosignal,0.19665953978704037,0.16993665997219218,0.14207319908849927,0.10676745010038975,0.07340364524895904,0.03881006628003314
pct_interview_given_nosignal,0.1980810234541578,0.1689226246627032,0.14017297942141366,0.10852080382223717,0.07244234180958013,0.03856416452701002
pct_interview_given_nosignal,0.19571904099776682,0.17086430711194942,0.13926878191101386,0.106203007518797,0.07476278904123528,0.037837156541467104
pct_interview_given_application,0.19948036331622684,0.19858065067761105,0.1966137566137566,0.19866983169735464,0.19847882750074777,0.19900604087228482
pct_interview_given_application,0.1994932142243601,0.19693051257048375,0.20018100327529736,0.19981072826601282,0.19726923321937442,0.2004055569937009
pct_interview_given_application,0.19697226698329234,0.19645991498720577,0.19897620424511125,0.1991340135471148,0.19924932975871312,0.19664705135260996
pct_interview_given_application,0.1977395117175028,0.20029321719632617,0.19664705135260996,0.19837710869101002,0.19820358003882999,0.19546783933343154
pct_interview_given_application,0.19818243877463948,0.19682620394499883,0.19873358148290762,0.19897194260012852,0.1970056832640597,0.19604532888766962
pct_interview_given_application,0.19763014019188632,0.19837287266981274,0.19641007209454744,0.19900177794914636,0.19882289994649546,0.19782793867120954
pct_interview_given_application,0.200791060583137,0.1967845114279057,0.1990913377051991,0.1966428888935927,0.1982754940880181,0.20193457232909467
pct_interview_given_application,0.19665953978704037,0.1980768000682288,0.20114320356818083,0.19721897887697695,0.19992682979318657,0.19946751406364066
pct_interview_given_application,0.1980810234541578,0.19693468721514426,0.19863584853214736,0.20012494345231685,0.19789536468984323,0.19485695108650056
pct_interview_given_application,0.19571904099776682,0.19912120887364698,0.19744112896369972,0.19628142826959646,0.20341135512688577,0.19508609827803444
pct_of_app_match_via_signal_given_matched,0.0,0.9793926247288504,0.9935414424111948,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9674267100977199,0.9978401727861771,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9784250269687162,0.9967532467532467,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.972972972972973,1.0,0.9989235737351991,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9696312364425163,0.9967707212055974,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9696969696969697,0.9967602591792657,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9707158351409978,0.9978471474703983,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9805194805194806,0.9967672413793104,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9783080260303688,0.9967707212055974,0.9978471474703983,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9805405405405405,0.9978471474703983,1.0,1.0,1.0
