Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,1268.0,912.0,895.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,899.0,911.0,920.0,944.0
unmatched_applicants,1229.0,915.0,898.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,895.0,898.0,925.0,961.0
unmatched_applicants,1242.0,909.0,901.0,895.0,890.0,890.0,890.0,891.0,890.0,890.0,891.0,898.0,902.0,903.0,948.0
unmatched_applicants,1253.0,920.0,898.0,890.0,890.0,890.0,890.0,890.0,890.0,892.0,893.0,904.0,898.0,910.0,946.0
unmatched_applicants,1256.0,912.0,899.0,898.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,902.0,908.0,911.0,952.0
unmatched_applicants,1246.0,913.0,901.0,891.0,890.0,891.0,890.0,890.0,890.0,890.0,894.0,896.0,903.0,914.0,936.0
unmatched_applicants,1239.0,918.0,897.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,905.0,901.0,909.0,946.0
unmatched_applicants,1254.0,912.0,895.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,895.0,900.0,891.0,930.0,947.0
unmatched_applicants,1247.0,935.0,895.0,893.0,890.0,890.0,890.0,890.0,890.0,892.0,890.0,905.0,899.0,914.0,938.0
unmatched_applicants,1248.0,915.0,899.0,891.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,898.0,902.0,912.0,926.0
unfilled_spots,378.0,22.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,30.0,54.0
unfilled_spots,339.0,25.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,35.0,71.0
unfilled_spots,352.0,19.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,12.0,13.0,58.0
unfilled_spots,363.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,14.0,8.0,20.0,56.0
unfilled_spots,366.0,22.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,18.0,21.0,62.0
unfilled_spots,356.0,23.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,13.0,24.0,46.0
unfilled_spots,349.0,28.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,11.0,19.0,56.0
unfilled_spots,364.0,22.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,40.0,57.0
unfilled_spots,357.0,45.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,9.0,24.0,48.0
unfilled_spots,358.0,25.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,22.0,36.0
reviews_per_program,240.92821782178217,240.28960396039605,243.63366336633663,241.75,242.9009900990099,234.4257425742574,219.759900990099,174.2351485148515,104.75990099009901,80.48019801980197,81.45544554455445,89.47524752475248,97.01237623762377,104.9950495049505,112.92079207920793
reviews_per_program,240.11138613861385,238.66831683168317,239.95049504950495,238.64356435643563,238.2351485148515,234.6608910891089,223.97277227722773,167.21534653465346,109.78465346534654,79.60891089108911,81.4059405940594,89.12376237623762,97.07673267326733,104.96039603960396,112.69059405940594
reviews_per_program,237.92326732673268,237.1608910891089,241.34158415841586,241.0891089108911,237.71039603960395,235.21534653465346,224.47277227722773,170.80940594059405,105.81930693069307,79.62376237623762,81.73267326732673,89.06930693069307,97.10643564356435,104.92821782178218,112.75990099009901
reviews_per_program,238.52970297029702,241.78465346534654,239.3638613861386,239.22029702970298,238.97524752475246,234.01732673267327,219.97772277227722,168.3490099009901,104.01980198019803,81.47772277227723,81.82673267326733,89.0990099009901,97.01485148514851,104.99752475247524,112.86633663366337
reviews_per_program,238.92326732673268,236.5371287128713,238.06930693069307,240.01237623762376,241.86138613861385,233.8391089108911,222.5148514851485,169.05940594059405,108.18069306930693,79.79207920792079,81.05940594059406,89.06683168316832,97.11386138613861,105.01237623762377,112.77475247524752
reviews_per_program,238.2970297029703,240.18069306930693,238.63366336633663,238.59158415841586,239.7648514851485,234.4108910891089,221.13366336633663,165.55445544554456,104.97772277227723,80.50990099009901,82.79207920792079,89.43811881188118,97.0049504950495,105.00990099009901,112.85396039603961
reviews_per_program,238.1361386138614,239.82673267326732,238.22029702970298,238.41831683168317,239.45792079207922,238.95544554455446,222.05693069306932,167.52227722772278,111.24257425742574,79.85643564356435,81.43811881188118,89.45544554455445,96.96534653465346,105.0371287128713,112.75247524752476
reviews_per_program,239.95544554455446,237.490099009901,238.33168316831683,240.90841584158414,238.8539603960396,239.35148514851485,219.49752475247524,168.23019801980197,108.80445544554455,78.07178217821782,81.77970297029702,89.12871287128714,97.12376237623762,104.86386138613861,112.75990099009901
reviews_per_program,239.2970297029703,240.43069306930693,240.45049504950495,240.06683168316832,238.9628712871287,236.74752475247524,223.54950495049505,165.29455445544554,102.63861386138613,80.9950495049505,81.46782178217822,89.08663366336634,97.14851485148515,105.03960396039604,112.76980198019803
