Parameter,0,1,2,3,4,5,6
unmatched_applicants,788.0,678.0,680.0,676.0,676.0,676.0,676.0
unmatched_applicants,782.0,681.0,679.0,676.0,676.0,676.0,676.0
unmatched_applicants,778.0,681.0,678.0,676.0,676.0,676.0,676.0
unmatched_applicants,786.0,681.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,779.0,681.0,682.0,676.0,676.0,676.0,676.0
unmatched_applicants,780.0,677.0,677.0,676.0,676.0,676.0,676.0
unmatched_applicants,780.0,677.0,677.0,676.0,676.0,676.0,676.0
unmatched_applicants,780.0,680.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,775.0,683.0,683.0,677.0,676.0,676.0,676.0
unmatched_applicants,796.0,680.0,676.0,678.0,676.0,676.0,676.0
unfilled_spots,112.0,2.0,4.0,0.0,0.0,0.0,0.0
unfilled_spots,106.0,5.0,3.0,0.0,0.0,0.0,0.0
unfilled_spots,102.0,5.0,2.0,0.0,0.0,0.0,0.0
unfilled_spots,110.0,5.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,103.0,5.0,6.0,0.0,0.0,0.0,0.0
unfilled_spots,104.0,1.0,1.0,0.0,0.0,0.0,0.0
unfilled_spots,104.0,1.0,1.0,0.0,0.0,0.0,0.0
unfilled_spots,104.0,4.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,99.0,7.0,7.0,1.0,0.0,0.0,0.0
unfilled_spots,120.0,4.0,0.0,2.0,0.0,0.0,0.0
reviews_per_program,216.5050847457627,217.84745762711864,214.28813559322035,212.4271186440678,214.72881355932202,212.03389830508473,215.9186440677966
reviews_per_program,214.4813559322034,213.72881355932202,215.1728813559322,214.24067796610169,214.61016949152543,213.96271186440677,213.63050847457626
reviews_per_program,217.33559322033898,220.16610169491526,216.72203389830509,213.05762711864406,214.3186440677966,216.4813559322034,214.04745762711863
reviews_per_program,215.89491525423728,217.16610169491526,214.25084745762712,216.20677966101695,212.32542372881355,213.90847457627117,213.9457627118644
reviews_per_program,215.75254237288135,216.16949152542372,215.32881355932204,214.9593220338983,217.27118644067798,214.97966101694917,216.22033898305085
reviews_per_program,214.96949152542373,217.92881355932204,214.26779661016948,214.11186440677966,214.04406779661016,213.8915254237288,218.24406779661018
reviews_per_program,215.49830508474577,211.72542372881355,213.91186440677967,212.5220338983051,214.70169491525425,217.26440677966102,215.52542372881356
reviews_per_program,213.4779661016949,215.79661016949152,216.7084745762712,213.9864406779661,212.6949152542373,217.62033898305086,213.88813559322034
reviews_per_program,213.62033898305086,214.02372881355933,215.88474576271187,213.1220338983051,214.42372881355934,214.5593220338983,214.51525423728813
reviews_per_program,215.10169491525423,217.44406779661017,213.52881355932203,217.4949152542373,214.23728813559322,218.26440677966102,217.11525423728813
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,0.3464121874461789,0.3215700164214187,0.3025308505762735,0.27879671962001673,0.24699950676823587,0.2195192586156965,0.18152822350416412
pct_interview_given_nosignal,0.3496807434568213,0.3279856812098721,0.3011964714232602,0.27616832311270884,0.2471575329945527,0.21713390879230005,0.18395689913199642
