Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,10783.0,6230.0,6191.0,6190.0,6190.0,6192.0,6343.0,6582.0
unmatched_applicants,10717.0,6220.0,6195.0,6190.0,6190.0,6197.0,6337.0,6593.0
unmatched_applicants,10798.0,6216.0,6193.0,6190.0,6191.0,6214.0,6325.0,6568.0
unmatched_applicants,10713.0,6207.0,6199.0,6190.0,6190.0,6197.0,6346.0,6600.0
unmatched_applicants,10704.0,6215.0,6195.0,6191.0,6190.0,6202.0,6337.0,6602.0
unmatched_applicants,10748.0,6227.0,6190.0,6190.0,6190.0,6200.0,6342.0,6576.0
unmatched_applicants,10815.0,6227.0,6197.0,6190.0,6190.0,6202.0,6338.0,6593.0
unmatched_applicants,10800.0,6215.0,6196.0,6191.0,6190.0,6194.0,6364.0,6574.0
unmatched_applicants,10744.0,6235.0,6195.0,6190.0,6190.0,6201.0,6315.0,6580.0
unmatched_applicants,10799.0,6224.0,6197.0,6190.0,6190.0,6207.0,6358.0,6571.0
unfilled_spots,4593.0,40.0,1.0,0.0,0.0,2.0,153.0,392.0
unfilled_spots,4527.0,30.0,5.0,0.0,0.0,7.0,147.0,403.0
unfilled_spots,4608.0,26.0,3.0,0.0,1.0,24.0,135.0,378.0
unfilled_spots,4523.0,17.0,9.0,0.0,0.0,7.0,156.0,410.0
unfilled_spots,4514.0,25.0,5.0,1.0,0.0,12.0,147.0,412.0
unfilled_spots,4558.0,37.0,0.0,0.0,0.0,10.0,152.0,386.0
unfilled_spots,4625.0,37.0,7.0,0.0,0.0,12.0,148.0,403.0
unfilled_spots,4610.0,25.0,6.0,1.0,0.0,4.0,174.0,384.0
unfilled_spots,4554.0,45.0,5.0,0.0,0.0,11.0,125.0,390.0
unfilled_spots,4609.0,34.0,7.0,0.0,0.0,17.0,168.0,381.0
reviews_per_program,669.0197889182058,667.2770448548813,668.0501319261214,470.29947229551453,104.96833773087072,113.00131926121372,135.598944591029,158.18469656992085
reviews_per_program,663.9182058047494,665.0303430079156,668.5369393139841,463.86015831134563,105.06860158311346,113.00131926121372,135.598944591029,158.17810026385223
reviews_per_program,667.4538258575197,666.8232189973614,667.7203166226913,466.598944591029,101.98812664907652,113.00131926121372,135.59234828496042,158.18337730870712
