Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,1188.0,870.0,872.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1172.0,879.0,868.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1172.0,885.0,866.0,865.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1174.0,880.0,867.0,864.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1181.0,880.0,874.0,866.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1151.0,874.0,873.0,870.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1170.0,877.0,870.0,867.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1164.0,881.0,873.0,863.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1168.0,884.0,879.0,868.0,863.0,863.0,863.0,863.0,863.0
unmatched_applicants,1184.0,877.0,869.0,864.0,863.0,863.0,863.0,863.0,863.0
unfilled_spots,325.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,309.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,309.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,311.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,318.0,17.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,288.0,11.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,307.0,14.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,301.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,305.0,21.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,321.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,472.116,469.156,473.192,469.468,465.952,471.704,466.884,470.32,470.796
reviews_per_program,474.38,465.9,476.88,475.72,471.104,473.984,472.776,470.272,473.0
reviews_per_program,476.552,475.508,474.236,475.292,469.644,471.308,472.104,470.636,468.38
reviews_per_program,476.288,468.816,467.716,472.536,472.368,473.284,472.348,469.628,471.332
reviews_per_program,473.524,471.46,474.936,470.496,465.992,463.62,472.456,470.912,474.568
reviews_per_program,471.364,474.884,470.384,472.832,473.08,475.148,468.98,470.392,470.828
reviews_per_program,478.908,467.492,473.884,471.068,473.128,467.82,471.516,472.808,466.144
reviews_per_program,469.564,470.188,475.456,468.832,471.004,473.024,469.56,471.744,478.832
reviews_per_program,473.708,470.904,466.632,471.728,469.608,467.256,474.368,472.64,467.016
reviews_per_program,473.164,471.06,472.192,469.776,471.356,472.92,470.804,475.848,473.812
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,0.37185776376992097,0.35211976238183085,0.3254156769596199,0.3026961365814772,0.2776030886801465,0.24403692207155694,0.21462462527228418,0.17754860599566955,0.13900262467191601
pct_interview_given_nosignal,0.3700830557780682,0.354668065471163,0.322718118391714,0.29827186354455,0.2740902302915979,0.24262481473209754,0.21126042927202088,0.17754484667849926,0.13811488710649544
pct_interview_given_nosignal,0.36839631351877655,0.34725232636077963,0.3246474860486781,0.29857061284857106,0.2750766621638943,0.2442838598894079,0.21164623188251683,0.17741971454058875,0.13990812214350334
pct_interview_given_nosignal,0.368600510615426,0.35238414925003975,0.32950529224385633,0.3005087620124364,0.2732419196865818,0.2430566149027265,0.21150065356698797,0.17785531362878965,0.13879571395294665
pct_interview_given_nosignal,0.3707520632533937,0.3503385528730888,0.3241344434611425,0.3019596705481397,0.27757546813125583,0.24917896053797634,0.21143998470135775,0.1772924791086351,0.1375001442268862
pct_interview_given_nosignal,0.3724510145025925,0.3477245190589507,0.3275,0.30029939555990737,0.27276638182209273,0.24191017945889046,0.21341868794098093,0.17752212191883238,0.13894948033920843
pct_interview_given_nosignal,0.366583978551204,0.3534174972314507,0.3249060873500792,0.30155143562156694,0.27273438263759897,0.246480688908369,0.211977591275082,0.17628801986343887,0.14087371981361904
pct_interview_given_nosignal,0.373878747093048,0.351319694581194,0.3237543745715626,0.3031535727184595,0.2741575683723307,0.24321738953452873,0.21307894905890667,0.17684594348222424,0.13596736145141256
pct_interview_given_nosignal,0.37060805390662604,0.3507667416994935,0.3303270692606431,0.3010817648058298,0.2751010748446899,0.24683962653887465,0.21037165447549785,0.17640666237885072,0.1405216037368626
pct_interview_given_nosignal,0.37103414460948003,0.3506464967872933,0.3261549085886672,0.302475106685633,0.27392068494899213,0.24328175895765472,0.2123802206714045,0.17486975445692554,0.1377507950274646
pct_interview_given_application,0.37185776376992097,0.3742038895378083,0.3710121895551911,0.37395520035444374,0.37677700707369,0.37218255516171156,0.3760248798416737,0.37327776832794696,0.3729003644890781
