Parameter,0,1,2,3,4,5
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,85.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,91.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,83.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,91.15,91.275,94.25,90.35,85.2,54.775
reviews_per_program,90.825,89.7,92.425,92.475,80.225,67.35
reviews_per_program,91.675,88.475,90.4,91.175,85.25,62.225
reviews_per_program,91.85,91.4,94.525,93.125,86.7,61.175
reviews_per_program,87.475,93.15,91.525,90.15,82.375,54.5
reviews_per_program,94.1,90.6,88.2,97.5,79.925,70.1
reviews_per_program,96.375,91.75,87.925,94.475,84.825,62.275
reviews_per_program,90.55,94.525,90.05,90.475,84.3,61.225
reviews_per_program,89.675,92.075,94.05,95.525,77.5,64.95
reviews_per_program,91.75,91.95,90.65,92.575,76.5,67.35
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9826923076923076,0.9446153846153846
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9788461538461538,0.9446153846153846
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9276923076923077
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9846153846153847,0.9492307692307692
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9846153846153847,0.9015384615384615
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9769230769230769,0.9676923076923077
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9788461538461538,0.94
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9961538461538462,0.9384615384615385
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9711538461538461,0.9338461538461539
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.975,0.936923076923077
pct_interview_given_nosignal,0.2369720241360395,0.2084635046861687,0.17207977207977207,0.1431159420289855,0.11055433761352959,0.0849762066621346
pct_interview_given_nosignal,0.23781998348472336,0.21226142278773857,0.1757346523130637,0.14324569356300998,0.11104160150140757,0.08140670791273201
pct_interview_given_nosignal,0.23561494409599126,0.21531240833088883,0.1799761620977354,0.14272809394760613,0.11204391346464321,0.08720347477447377
pct_interview_given_nosignal,0.2351660315732172,0.2081678956324447,0.17154217551831866,0.14212893553223388,0.11055276381909548,0.08672752808988764
pct_interview_given_nosignal,0.2469276936267505,0.20411568409343714,0.17759482505145546,0.14738805970149255,0.11003438574554548,0.09366576819407008
pct_interview_given_nosignal,0.22954303931987247,0.21007441327990842,0.18482252141982863,0.13504273504273503,0.11550940947436729,0.0775065963060686
pct_interview_given_nosignal,0.22412451361867705,0.20734463276836157,0.18544673011974208,0.1398642667453526,0.11191677175283733,0.08093410108765195
pct_interview_given_nosignal,0.23854224185532855,0.20104081073678445,0.18073010173548773,0.14679467327345927,0.11222834901070386,0.08287112561174552
pct_interview_given_nosignal,0.24086980763869528,0.20658598367576697,0.1724728726442033,0.13815214223258526,0.11418575063613232,0.08560959360426382
pct_interview_given_nosignal,0.2354223433242507,0.2068771138669673,0.17944147355912063,0.14307274373679443,0.11145800811738994,0.08201994210357028
pct_interview_given_application,0.2369720241360395,0.23664749383730485,0.22917771883289126,0.233387358184765,0.2326959332076488,0.24053452115812918
pct_interview_given_application,0.23781998348472336,0.2408026755852843,0.23370300243440628,0.23357664233576642,0.2324455205811138,0.23219564633163128
pct_interview_given_application,0.23561494409599126,0.24413676179711782,0.23893805309734514,0.232821341956346,0.23887199336466686,0.2371671699149053
pct_interview_given_application,0.2351660315732172,0.2363238512035011,0.22851097593229305,0.2319463087248322,0.23326133909287258,0.2469982847341338
pct_interview_given_application,0.2469276936267505,0.2318840579710145,0.23600109259765092,0.23960066555740434,0.23232051626781391,0.23880597014925373
pct_interview_given_application,0.22954303931987247,0.23841059602649006,0.24489795918367346,0.22153846153846155,0.23986674069961134,0.23465507876154265
pct_interview_given_application,0.22412451361867705,0.2354223433242507,0.24566391811202729,0.22863191320455148,0.23401950162513543,0.2288135593220339
pct_interview_given_application,0.23854224185532855,0.22851097593229305,0.23986674069961134,0.2387399834208345,0.23980016652789343,0.2325706594885599
pct_interview_given_application,0.24086980763869528,0.2345913657344556,0.22966507177033493,0.2261188170635959,0.23580786026200873,0.23658269441401972
pct_interview_given_application,0.2354223433242507,0.23491027732463296,0.23827909542195255,0.23332433162300836,0.23207091055600323,0.2298483639265762
pct_of_app_match_via_signal_given_matched,0.0,0.9259259259259259,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9444444444444444,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9444444444444444,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9444444444444444,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9444444444444444,0.9814814814814815,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9814814814814815,0.9814814814814815,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9444444444444444,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9444444444444444,0.9814814814814815,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9074074074074074,1.0,0.9814814814814815,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9074074074074074,1.0,1.0,1.0,1.0
