Parameter,0,1,2,3,4
unmatched_applicants,287.0,274.0,274.0,274.0,274.0
unmatched_applicants,289.0,274.0,274.0,274.0,274.0
unmatched_applicants,285.0,274.0,274.0,274.0,274.0
unmatched_applicants,285.0,274.0,274.0,274.0,274.0
unmatched_applicants,285.0,274.0,275.0,274.0,274.0
unmatched_applicants,282.0,274.0,274.0,274.0,274.0
unmatched_applicants,283.0,274.0,274.0,274.0,274.0
unmatched_applicants,288.0,274.0,274.0,274.0,274.0
unmatched_applicants,288.0,274.0,274.0,274.0,274.0
unmatched_applicants,286.0,274.0,274.0,274.0,274.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0
unfilled_spots,11.0,0.0,1.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0
reviews_per_program,118.35971223021583,119.23741007194245,115.56834532374101,116.64748201438849,118.1726618705036
reviews_per_program,116.4820143884892,118.23021582733813,114.76258992805755,116.35971223021583,121.10791366906474
reviews_per_program,118.9136690647482,115.99280575539568,117.74820143884892,117.68345323741008,117.43165467625899
reviews_per_program,119.46043165467626,117.71223021582733,115.84892086330935,119.07194244604317,116.62589928057554
reviews_per_program,116.02158273381295,118.76978417266187,116.92805755395683,117.23021582733813,117.66187050359713
reviews_per_program,117.0863309352518,119.90647482014388,118.7841726618705,118.79136690647482,117.89928057553956
reviews_per_program,118.55395683453237,113.90647482014388,115.12230215827338,117.33812949640287,117.61151079136691
reviews_per_program,119.60431654676259,114.31654676258992,116.92805755395683,115.03597122302158,120.28776978417267
reviews_per_program,115.10791366906474,114.64028776978417,117.30935251798562,113.90647482014388,115.62589928057554
reviews_per_program,117.49640287769785,112.94244604316546,117.61151079136691,117.05035971223022,116.06474820143885
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,0.287259907610017,0.260516789414555,0.24211229946524065,0.21088061546915784,0.17709945139963426
pct_interview_given_nosignal,0.2918905564819962,0.26281324770180076,0.2439385775862069,0.2114616338338614,0.17215916860385613
pct_interview_given_nosignal,0.28592171335228994,0.26806242373643313,0.2373059031645155,0.20881512719357911,0.1783917817924194
pct_interview_given_nosignal,0.28461306835290573,0.2640101201771031,0.24148276551770118,0.20610943269553542,0.17981861029779334
pct_interview_given_nosignal,0.2930489241644447,0.2615779908504105,0.23909168922041057,0.2097137782635426,0.17798826606347637
pct_interview_given_nosignal,0.29038402457757295,0.25901334160719824,0.23508794703706107,0.20665051157781367,0.177574047954866
pct_interview_given_nosignal,0.2867892469203228,0.27314966298017146,0.24311988186333736,0.2094991128702061,0.17807637906647808
pct_interview_given_nosignal,0.28427067669172934,0.27213456774025296,0.23909168922041057,0.21417608483326356,0.17351157662624037
pct_interview_given_nosignal,0.295375,0.2713384905415069,0.23825812393106172,0.21654792974536222,0.18162146566647433
pct_interview_given_nosignal,0.2893705608621112,0.2755661187033736,0.23760167934925217,0.21007253318735458,0.1808258527827648
pct_interview_given_application,0.287259907610017,0.2851454084710993,0.29419820717131473,0.29147650178857776,0.28771459880676975
pct_interview_given_application,0.2918905564819962,0.28757454058658877,0.29626379137412234,0.29219735377766787,0.28074135677794937
pct_interview_given_application,0.28592171335228994,0.29312162748868076,0.288751756583369,0.28891062477075435,0.2895301108864792
