Parameter,0,1,2,3,4,5
unmatched_applicants,268.0,173.0,165.0,165.0,158.0,159.0
unmatched_applicants,283.0,176.0,169.0,161.0,158.0,159.0
unmatched_applicants,277.0,173.0,169.0,162.0,158.0,159.0
unmatched_applicants,293.0,185.0,167.0,159.0,158.0,159.0
unmatched_applicants,278.0,170.0,165.0,163.0,158.0,158.0
unmatched_applicants,283.0,177.0,168.0,165.0,158.0,158.0
unmatched_applicants,272.0,181.0,165.0,162.0,158.0,159.0
unmatched_applicants,295.0,174.0,161.0,161.0,158.0,158.0
unmatched_applicants,272.0,172.0,167.0,160.0,158.0,158.0
unmatched_applicants,289.0,173.0,166.0,162.0,159.0,158.0
unfilled_spots,110.0,15.0,7.0,7.0,0.0,1.0
unfilled_spots,125.0,18.0,11.0,3.0,0.0,1.0
unfilled_spots,119.0,15.0,11.0,4.0,0.0,1.0
unfilled_spots,135.0,27.0,9.0,1.0,0.0,1.0
unfilled_spots,120.0,12.0,7.0,5.0,0.0,0.0
unfilled_spots,125.0,19.0,10.0,7.0,0.0,0.0
unfilled_spots,114.0,23.0,7.0,4.0,0.0,1.0
unfilled_spots,137.0,16.0,3.0,3.0,0.0,0.0
unfilled_spots,114.0,14.0,9.0,2.0,0.0,0.0
unfilled_spots,131.0,15.0,8.0,4.0,1.0,0.0
reviews_per_program,117.10071942446044,114.2158273381295,114.20143884892086,102.56115107913669,78.18705035971223,42.29496402877698
reviews_per_program,118.36690647482014,115.24460431654676,114.23021582733813,103.98561151079137,74.20143884892086,45.45323741007194
reviews_per_program,115.46043165467626,116.14388489208633,116.73381294964028,104.48920863309353,73.41726618705036,46.43884892086331
reviews_per_program,116.51079136690647,117.55395683453237,116.06474820143885,103.61151079136691,76.28057553956835,49.57553956834533
reviews_per_program,118.73381294964028,115.16546762589928,116.29496402877697,101.71942446043165,73.43165467625899,45.89928057553957
reviews_per_program,117.09352517985612,118.38129496402878,114.15827338129496,104.38848920863309,79.02158273381295,45.76258992805755
reviews_per_program,114.58273381294964,117.55395683453237,113.28057553956835,99.38129496402878,73.44604316546763,41.92805755395683
reviews_per_program,119.05755395683454,117.76978417266187,116.35251798561151,104.2158273381295,73.31654676258992,47.46762589928058
reviews_per_program,115.89208633093526,119.68345323741008,114.77697841726619,104.3021582733813,78.45323741007195,44.16546762589928
reviews_per_program,116.86330935251799,118.19424460431655,114.13669064748201,100.74820143884892,79.77697841726619,41.115107913669064
pct_interview_given_signal,0.0,1.0,0.9990942028985508,0.9836956521739131,0.9293478260869565,0.8282608695652174
pct_interview_given_signal,0.0,1.0,1.0,0.9782608695652174,0.9234601449275363,0.8188405797101449
pct_interview_given_signal,0.0,1.0,1.0,0.981280193236715,0.916213768115942,0.8115942028985508
pct_interview_given_signal,0.0,1.0,0.9963768115942029,0.9836956521739131,0.9384057971014492,0.8090579710144927
pct_interview_given_signal,0.0,1.0,0.9981884057971014,0.9746376811594203,0.9288949275362319,0.8166666666666667
pct_interview_given_signal,0.0,1.0,1.0,0.9764492753623188,0.9221014492753623,0.8166666666666667
pct_interview_given_signal,0.0,1.0,0.9954710144927537,0.9794685990338164,0.9288949275362319,0.825
pct_interview_given_signal,0.0,1.0,1.0,0.9752415458937198,0.9166666666666666,0.8206521739130435
pct_interview_given_signal,0.0,1.0,0.9954710144927537,0.9764492753623188,0.9157608695652174,0.8199275362318841
pct_interview_given_signal,0.0,1.0,1.0,0.9740338164251208,0.9230072463768116,0.822463768115942
pct_interview_given_nosignal,0.1452356085273699,0.1182458888018794,0.08350440368187537,0.05038042360682706,0.021821233738984473,0.005699254712845244
pct_interview_given_nosignal,0.14368200328207623,0.11715264757225059,0.08397760597174087,0.050502307901167526,0.02303494223545255,0.00776641027555821
pct_interview_given_nosignal,0.14729889712754687,0.11621344279117496,0.08215426745778183,0.04960397368774332,0.02431372549019608,0.009066315712510053
pct_interview_given_nosignal,0.14597097869712874,0.11477071193311375,0.08354263053536021,0.0514777980109259,0.02003842986549547,0.009626690182245738
pct_interview_given_nosignal,0.14323800290838584,0.1172360248447205,0.08259162303664921,0.051617343427391604,0.022437275985663082,0.008206505520740077
pct_interview_given_nosignal,0.14524453182600147,0.1139407658932277,0.08297662166611788,0.05003348961821835,0.02346041055718475,0.008355488036460312
pct_interview_given_nosignal,0.14842719909587493,0.11477071193311375,0.08324011318023294,0.05097904500171762,0.022704192659219496,0.006419716646989374
