Parameter,0,1,2,3,4,5
unmatched_applicants,899.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,890.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,888.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,889.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,896.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,897.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,892.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,904.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,901.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,899.0,844.0,844.0,844.0,844.0,844.0
unfilled_spots,55.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,46.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,44.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,45.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,53.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,57.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,55.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,334.0314465408805,327.30817610062894,333.50314465408803,330.70440251572325,328.7169811320755,327.60377358490564
reviews_per_program,326.77358490566036,330.2138364779874,333.3647798742138,329.0314465408805,324.9559748427673,332.02515723270443
reviews_per_program,327.24528301886795,332.7798742138365,326.9308176100629,330.5660377358491,331.3333333333333,328.3207547169811
reviews_per_program,324.748427672956,329.62893081761007,332.34591194968556,326.76100628930817,330.55974842767296,326.28930817610063
reviews_per_program,331.67295597484275,329.62264150943395,326.39622641509436,333.15723270440253,334.25786163522014,328.0880503144654
reviews_per_program,334.97484276729557,329.3647798742138,328.8993710691824,325.64150943396226,325.47169811320754,331.49056603773585
reviews_per_program,328.54716981132077,326.54716981132077,328.60377358490564,323.47169811320754,333.20754716981133,327.0880503144654
reviews_per_program,324.57232704402514,331.2327044025157,332.7798742138365,326.9308176100629,331.9937106918239,328.7987421383648
reviews_per_program,333.8364779874214,333.50314465408803,325.02515723270443,332.2012578616352,331.41509433962267,330.4025157232704
reviews_per_program,327.0566037735849,331.1949685534591,331.2201257861635,329.42138364779873,328.5660377358491,326.42138364779873
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
