,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.21866666666666668,0.7780000000000002,0.003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.0,0.7466666666666667,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.6533333333333333,0.32666666666666666,0.02,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.34199999999999997,0.1486666666666667,0.003333333333333333,0.4269999999999998,0.079,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,0.20666666666666667,0.026666666666666665,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.7866666666666664,0.19333333333333336,0.02,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.8133333333333332,0.18,0.006666666666666666,0.0,0.0
