,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.9020685812123552,0.09793141878764468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.8627548738441506,0.13673230564302902,0.0005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.7413663884502918,0.14609099010670792,0.09069271109620992,0.021849910346790666,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.8375572368392471,0.16244276316075282,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.8193559312785216,0.18064406872147865,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.3683680390620715,0.07576148234048943,0.0,0.5504895667318424,0.005380911865597061,0.0,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.9911294517545228,0.008870548245477344,0.0,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.9892988539557486,0.010701146044251398,0.0,0.0,0.0
