,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.0,0.965,0.035,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.0,0.6373333333333338,0.04933333333333335,0.06933333333333333,0.24399999999999994,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.0,0.0,0.09933333333333336,0.9006666666666667,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.0,0.0,0.3253333333333335,0.0,0.6746666666666671,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853333333333333,0.014666666666666668,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066666666666667,0.09333333333333332,0.0
