Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,1857.0,1319.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1336.0,1358.0,1351.0,1376.0,1405.0,1439.0,1439.0,1454.0,1473.0,1481.0,1514.0,1523.0,1541.0,1533.0,1578.0,1587.0,1587.0,1607.0,1658.0,1667.0,1679.0,1657.0,1748.0,1750.0,1737.0,1739.0
unmatched_applicants,1835.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1318.0,1330.0,1365.0,1346.0,1391.0,1411.0,1432.0,1428.0,1462.0,1482.0,1488.0,1507.0,1520.0,1531.0,1530.0,1578.0,1596.0,1599.0,1610.0,1668.0,1661.0,1672.0,1661.0,1762.0,1748.0,1733.0,1750.0
unmatched_applicants,1832.0,1324.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1319.0,1333.0,1358.0,1351.0,1383.0,1405.0,1430.0,1426.0,1442.0,1459.0,1489.0,1523.0,1538.0,1530.0,1540.0,1579.0,1589.0,1598.0,1593.0,1661.0,1668.0,1672.0,1667.0,1743.0,1747.0,1740.0,1748.0
unmatched_applicants,1829.0,1319.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1322.0,1334.0,1358.0,1355.0,1381.0,1413.0,1430.0,1435.0,1453.0,1467.0,1493.0,1515.0,1519.0,1526.0,1541.0,1590.0,1591.0,1599.0,1610.0,1657.0,1669.0,1665.0,1653.0,1737.0,1729.0,1750.0,1739.0
unmatched_applicants,1823.0,1317.0,1317.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1325.0,1332.0,1361.0,1354.0,1382.0,1414.0,1434.0,1446.0,1441.0,1475.0,1486.0,1516.0,1523.0,1536.0,1540.0,1571.0,1584.0,1590.0,1597.0,1669.0,1656.0,1675.0,1673.0,1729.0,1738.0,1757.0,1754.0
unmatched_applicants,1833.0,1319.0,1316.0,1316.0,1316.0,1316.0,1316.0,1320.0,1316.0,1316.0,1337.0,1361.0,1358.0,1393.0,1412.0,1430.0,1440.0,1451.0,1464.0,1487.0,1511.0,1530.0,1532.0,1545.0,1580.0,1590.0,1598.0,1598.0,1675.0,1640.0,1657.0,1662.0,1729.0,1729.0,1754.0,1719.0
unmatched_applicants,1818.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1325.0,1362.0,1367.0,1368.0,1413.0,1425.0,1432.0,1451.0,1477.0,1490.0,1531.0,1527.0,1525.0,1536.0,1581.0,1604.0,1606.0,1613.0,1670.0,1673.0,1660.0,1662.0,1731.0,1746.0,1742.0,1728.0
unmatched_applicants,1837.0,1317.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1321.0,1328.0,1354.0,1365.0,1390.0,1412.0,1422.0,1445.0,1446.0,1472.0,1484.0,1519.0,1518.0,1549.0,1543.0,1590.0,1598.0,1598.0,1602.0,1668.0,1645.0,1670.0,1669.0,1776.0,1732.0,1739.0,1740.0
unmatched_applicants,1835.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1322.0,1333.0,1364.0,1367.0,1399.0,1418.0,1428.0,1439.0,1457.0,1468.0,1495.0,1500.0,1519.0,1528.0,1537.0,1588.0,1593.0,1597.0,1604.0,1656.0,1669.0,1678.0,1682.0,1734.0,1755.0,1744.0,1734.0
unmatched_applicants,1842.0,1317.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1321.0,1330.0,1343.0,1351.0,1377.0,1412.0,1421.0,1427.0,1450.0,1465.0,1493.0,1506.0,1531.0,1530.0,1550.0,1587.0,1589.0,1602.0,1605.0,1672.0,1675.0,1664.0,1671.0,1756.0,1753.0,1743.0,1734.0
unfilled_spots,541.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,42.0,35.0,60.0,89.0,123.0,123.0,138.0,157.0,165.0,198.0,207.0,225.0,217.0,262.0,271.0,271.0,291.0,342.0,351.0,363.0,341.0,432.0,434.0,421.0,423.0
unfilled_spots,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,49.0,30.0,75.0,95.0,116.0,112.0,146.0,166.0,172.0,191.0,204.0,215.0,214.0,262.0,280.0,283.0,294.0,352.0,345.0,356.0,345.0,446.0,432.0,417.0,434.0
unfilled_spots,516.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,42.0,35.0,67.0,89.0,114.0,110.0,126.0,143.0,173.0,207.0,222.0,214.0,224.0,263.0,273.0,282.0,277.0,345.0,352.0,356.0,351.0,427.0,431.0,424.0,432.0
unfilled_spots,513.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,42.0,39.0,65.0,97.0,114.0,119.0,137.0,151.0,177.0,199.0,203.0,210.0,225.0,274.0,275.0,283.0,294.0,341.0,353.0,349.0,337.0,421.0,413.0,434.0,423.0
unfilled_spots,507.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,45.0,38.0,66.0,98.0,118.0,130.0,125.0,159.0,170.0,200.0,207.0,220.0,224.0,255.0,268.0,274.0,281.0,353.0,340.0,359.0,357.0,413.0,422.0,441.0,438.0
unfilled_spots,517.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,45.0,42.0,77.0,96.0,114.0,124.0,135.0,148.0,171.0,195.0,214.0,216.0,229.0,264.0,274.0,282.0,282.0,359.0,324.0,341.0,346.0,413.0,413.0,438.0,403.0
unfilled_spots,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,46.0,51.0,52.0,97.0,109.0,116.0,135.0,161.0,174.0,215.0,211.0,209.0,220.0,265.0,288.0,290.0,297.0,354.0,357.0,344.0,346.0,415.0,430.0,426.0,412.0
unfilled_spots,521.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,38.0,49.0,74.0,96.0,106.0,129.0,130.0,156.0,168.0,203.0,202.0,233.0,227.0,274.0,282.0,282.0,286.0,352.0,329.0,354.0,353.0,460.0,416.0,423.0,424.0
unfilled_spots,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,48.0,51.0,83.0,102.0,112.0,123.0,141.0,152.0,179.0,184.0,203.0,212.0,221.0,272.0,277.0,281.0,288.0,340.0,353.0,362.0,366.0,418.0,439.0,428.0,418.0
unfilled_spots,526.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,27.0,35.0,61.0,96.0,105.0,111.0,134.0,149.0,177.0,190.0,215.0,214.0,234.0,271.0,273.0,286.0,289.0,356.0,359.0,348.0,355.0,440.0,437.0,427.0,418.0
reviews_per_program,606.5925925925926,606.5925925925926,606.5925925925926,606.5925925925926,520.6560846560847,172.66137566137567,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037
reviews_per_program,606.5925925925926,606.5925925925926,606.5925925925926,606.5925925925926,523.7460317460317,161.28571428571428,98.62962962962963,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037
reviews_per_program,606.5925925925926,606.5925925925926,606.5925925925926,606.5925925925926,503.6878306878307,152.55555555555554,101.17460317460318,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037
reviews_per_program,606.5925925925926,606.5925925925926,606.5925925925926,606.5925925925926,518.2804232804233,167.6984126984127,98.55026455026454,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037
reviews_per_program,606.5925925925926,606.5925925925926,606.5925925925926,603.7619047619048,526.1587301587301,169.47619047619048,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037
reviews_per_program,606.5925925925926,606.5925925925926,606.5925925925926,606.5925925925926,532.3862433862433,170.24338624338625,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037
reviews_per_program,606.5925925925926,606.5925925925926,606.5925925925926,606.5925925925926,515.2962962962963,197.67195767195767,98.51851851851852,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037
reviews_per_program,606.5925925925926,606.5925925925926,606.5925925925926,606.5925925925926,509.5767195767196,185.04232804232805,101.4074074074074,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037
reviews_per_program,606.5925925925926,606.5925925925926,606.5925925925926,606.5925925925926,519.1111111111111,176.14285714285714,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037
reviews_per_program,606.5925925925926,606.5925925925926,606.5925925925926,606.5925925925926,518.2857142857143,169.42328042328043,98.39153439153439,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.99171362280411,0.8915478952601923,0.7517401392111369,0.6443486907524031,0.5638051044083526,0.5011600928074246,0.4510440835266821,0.4100400759333474,0.37587006960556846,0.346956987328217,0.32217434537620154,0.30069605568445473,0.2819025522041763,0.26532004913334245,0.2505800464037123,0.23739162290878008,0.22552204176334106,0.21478289691746769,0.2050200379666737,0.19610612327247048,0.18793503480278423,0.18041763341067285,0.1734784936641085,0.16705336426914152,0.16108717268810077,0.15553244259540763,0.15034802784222737,0.14549809146022005,0.14095127610208816,0.1366800253111158,0.13266002456667123,0.1288697381504806
