Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,2216.0,1546.0,1529.0,1528.0,1527.0,1532.0,1560.0,1584.0,1594.0,1634.0,1663.0,1666.0,1733.0,1735.0,1729.0,1751.0,1858.0,1832.0,1851.0,1855.0,1979.0,1987.0,1988.0,1955.0,2107.0,2093.0,2099.0,2099.0,2230.0,2218.0,2226.0
unmatched_applicants,2214.0,1541.0,1529.0,1533.0,1530.0,1532.0,1545.0,1569.0,1580.0,1611.0,1643.0,1685.0,1717.0,1728.0,1758.0,1769.0,1834.0,1850.0,1862.0,1866.0,1966.0,1967.0,1976.0,1959.0,2106.0,2118.0,2096.0,2102.0,2212.0,2229.0,2206.0
unmatched_applicants,2232.0,1549.0,1528.0,1534.0,1529.0,1539.0,1547.0,1593.0,1598.0,1629.0,1656.0,1683.0,1738.0,1743.0,1757.0,1769.0,1851.0,1841.0,1852.0,1860.0,1965.0,1979.0,1973.0,1993.0,2102.0,2099.0,2104.0,2112.0,2205.0,2208.0,2225.0
unmatched_applicants,2208.0,1537.0,1528.0,1528.0,1527.0,1537.0,1554.0,1591.0,1595.0,1621.0,1657.0,1679.0,1717.0,1734.0,1760.0,1761.0,1873.0,1868.0,1879.0,1869.0,1965.0,1979.0,1978.0,1985.0,2112.0,2107.0,2116.0,2105.0,2234.0,2230.0,2221.0
unmatched_applicants,2225.0,1540.0,1528.0,1528.0,1527.0,1532.0,1551.0,1590.0,1601.0,1628.0,1647.0,1672.0,1713.0,1733.0,1729.0,1752.0,1838.0,1862.0,1862.0,1859.0,1955.0,1990.0,1970.0,1986.0,2092.0,2106.0,2086.0,2092.0,2210.0,2212.0,2202.0
unmatched_applicants,2199.0,1544.0,1527.0,1527.0,1527.0,1538.0,1557.0,1583.0,1598.0,1635.0,1654.0,1681.0,1722.0,1744.0,1758.0,1757.0,1833.0,1855.0,1852.0,1883.0,1969.0,1992.0,1975.0,1991.0,2104.0,2098.0,2120.0,2105.0,2216.0,2205.0,2238.0
unmatched_applicants,2209.0,1549.0,1527.0,1531.0,1527.0,1529.0,1555.0,1585.0,1591.0,1641.0,1658.0,1677.0,1722.0,1730.0,1750.0,1755.0,1859.0,1861.0,1858.0,1878.0,1968.0,1968.0,1997.0,1999.0,2127.0,2114.0,2108.0,2106.0,2232.0,2222.0,2230.0
unmatched_applicants,2246.0,1538.0,1529.0,1530.0,1527.0,1535.0,1555.0,1575.0,1606.0,1630.0,1644.0,1687.0,1734.0,1742.0,1749.0,1763.0,1854.0,1849.0,1859.0,1848.0,1976.0,1972.0,1970.0,1981.0,2120.0,2103.0,2108.0,2111.0,2208.0,2226.0,2198.0
unmatched_applicants,2203.0,1553.0,1528.0,1530.0,1527.0,1541.0,1543.0,1591.0,1600.0,1630.0,1638.0,1663.0,1718.0,1716.0,1750.0,1781.0,1845.0,1821.0,1854.0,1876.0,1975.0,1974.0,1968.0,1981.0,2097.0,2135.0,2102.0,2111.0,2223.0,2221.0,2218.0
unmatched_applicants,2210.0,1543.0,1527.0,1530.0,1527.0,1532.0,1558.0,1573.0,1586.0,1630.0,1655.0,1673.0,1730.0,1750.0,1750.0,1763.0,1849.0,1845.0,1857.0,1856.0,1967.0,1984.0,1984.0,1985.0,2123.0,2115.0,2086.0,2113.0,2202.0,2221.0,2221.0
unfilled_spots,689.0,19.0,2.0,1.0,0.0,5.0,33.0,57.0,67.0,107.0,136.0,139.0,206.0,208.0,202.0,224.0,331.0,305.0,324.0,328.0,452.0,460.0,461.0,428.0,580.0,566.0,572.0,572.0,703.0,691.0,699.0
unfilled_spots,687.0,14.0,2.0,6.0,3.0,5.0,18.0,42.0,53.0,84.0,116.0,158.0,190.0,201.0,231.0,242.0,307.0,323.0,335.0,339.0,439.0,440.0,449.0,432.0,579.0,591.0,569.0,575.0,685.0,702.0,679.0
unfilled_spots,705.0,22.0,1.0,7.0,2.0,12.0,20.0,66.0,71.0,102.0,129.0,156.0,211.0,216.0,230.0,242.0,324.0,314.0,325.0,333.0,438.0,452.0,446.0,466.0,575.0,572.0,577.0,585.0,678.0,681.0,698.0
unfilled_spots,681.0,10.0,1.0,1.0,0.0,10.0,27.0,64.0,68.0,94.0,130.0,152.0,190.0,207.0,233.0,234.0,346.0,341.0,352.0,342.0,438.0,452.0,451.0,458.0,585.0,580.0,589.0,578.0,707.0,703.0,694.0
unfilled_spots,698.0,13.0,1.0,1.0,0.0,5.0,24.0,63.0,74.0,101.0,120.0,145.0,186.0,206.0,202.0,225.0,311.0,335.0,335.0,332.0,428.0,463.0,443.0,459.0,565.0,579.0,559.0,565.0,683.0,685.0,675.0
unfilled_spots,672.0,17.0,0.0,0.0,0.0,11.0,30.0,56.0,71.0,108.0,127.0,154.0,195.0,217.0,231.0,230.0,306.0,328.0,325.0,356.0,442.0,465.0,448.0,464.0,577.0,571.0,593.0,578.0,689.0,678.0,711.0
unfilled_spots,682.0,22.0,0.0,4.0,0.0,2.0,28.0,58.0,64.0,114.0,131.0,150.0,195.0,203.0,223.0,228.0,332.0,334.0,331.0,351.0,441.0,441.0,470.0,472.0,600.0,587.0,581.0,579.0,705.0,695.0,703.0
unfilled_spots,719.0,11.0,2.0,3.0,0.0,8.0,28.0,48.0,79.0,103.0,117.0,160.0,207.0,215.0,222.0,236.0,327.0,322.0,332.0,321.0,449.0,445.0,443.0,454.0,593.0,576.0,581.0,584.0,681.0,699.0,671.0
unfilled_spots,676.0,26.0,1.0,3.0,0.0,14.0,16.0,64.0,73.0,103.0,111.0,136.0,191.0,189.0,223.0,254.0,318.0,294.0,327.0,349.0,448.0,447.0,441.0,454.0,570.0,608.0,575.0,584.0,696.0,694.0,691.0
unfilled_spots,683.0,16.0,0.0,3.0,0.0,5.0,31.0,46.0,59.0,103.0,128.0,146.0,203.0,223.0,223.0,236.0,322.0,318.0,330.0,329.0,440.0,457.0,457.0,458.0,596.0,588.0,559.0,586.0,675.0,694.0,694.0
reviews_per_program,271.763925729443,271.763925729443,241.75331564986737,104.49336870026525,41.270557029177716,43.83289124668435,52.59946949602122,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992,149.0318302387268,157.79840848806367,166.56498673740052,175.3315649867374,184.09814323607426,192.86472148541114,201.631299734748,210.3978779840849,219.16445623342176,227.93103448275863,236.69761273209548,245.46419098143235,254.23076923076923,262.9973474801061
reviews_per_program,271.763925729443,271.763925729443,233.46949602122015,97.96551724137932,43.228116710875334,45.07161803713528,52.59946949602122,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992,149.0318302387268,157.79840848806367,166.56498673740052,175.3315649867374,184.09814323607426,192.86472148541114,201.631299734748,210.3978779840849,219.16445623342176,227.93103448275863,236.69761273209548,245.46419098143235,254.23076923076923,262.9973474801061
reviews_per_program,271.763925729443,271.763925729443,234.70822281167108,92.40848806366047,40.73209549071618,43.83289124668435,52.59946949602122,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992,149.0318302387268,157.79840848806367,166.56498673740052,175.3315649867374,184.09814323607426,192.86472148541114,201.631299734748,210.3978779840849,219.16445623342176,227.93103448275863,236.69761273209548,245.46419098143235,254.23076923076923,262.9973474801061
reviews_per_program,271.763925729443,271.763925729443,235.40053050397879,96.94694960212202,42.70026525198939,43.83289124668435,52.59946949602122,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992,149.0318302387268,157.79840848806367,166.56498673740052,175.3315649867374,184.09814323607426,192.86472148541114,201.631299734748,210.3978779840849,219.16445623342176,227.93103448275863,236.69761273209548,245.46419098143235,254.23076923076923,262.9973474801061
reviews_per_program,271.763925729443,271.0424403183024,235.6180371352785,96.35543766578249,40.73209549071618,43.83289124668435,52.59946949602122,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992,149.0318302387268,157.79840848806367,166.56498673740052,175.3315649867374,184.09814323607426,192.86472148541114,201.631299734748,210.3978779840849,219.16445623342176,227.93103448275863,236.69761273209548,245.46419098143235,254.23076923076923,262.9973474801061
reviews_per_program,271.763925729443,271.763925729443,239.15649867374006,93.77453580901857,42.46684350132626,44.41114058355438,52.59946949602122,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992,149.0318302387268,157.79840848806367,166.56498673740052,175.3315649867374,184.09814323607426,192.86472148541114,201.631299734748,210.3978779840849,219.16445623342176,227.93103448275863,236.69761273209548,245.46419098143235,254.23076923076923,262.9973474801061
reviews_per_program,271.763925729443,271.763925729443,239.45358090185675,96.85676392572944,42.04244031830239,43.83289124668435,52.59946949602122,61.36604774535809,70.13262599469496,78.89920424403184,87.6657824933687,96.43236074270557,105.19893899204244,113.96551724137932,122.73209549071618,131.49867374005305,140.26525198938992,149.0318302387268,157.79840848806367,166.56498673740052,175.3315649867374,184.09814323607426,192.86472148541114,201.631299734748,210.3978779840849,219.16445623342176,227.93103448275863,236.69761273209548,245.46419098143235,254.23076923076923,262.9973474801061
