Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,2273.0,1311.0,1265.0,1258.0,1258.0,1268.0,1290.0,1330.0,1342.0,1367.0,1399.0,1446.0,1493.0,1502.0,1514.0,1541.0,1627.0,1646.0,1637.0,1629.0,1765.0,1767.0,1780.0,1800.0,1962.0,1920.0,1924.0,1925.0,2082.0,2048.0,2052.0,2078.0,2174.0,2176.0,2178.0,2190.0,2272.0
unmatched_applicants,2267.0,1310.0,1265.0,1259.0,1258.0,1268.0,1291.0,1318.0,1342.0,1381.0,1411.0,1432.0,1483.0,1501.0,1528.0,1526.0,1614.0,1631.0,1629.0,1638.0,1767.0,1787.0,1772.0,1766.0,1924.0,1911.0,1950.0,1938.0,2059.0,2045.0,2061.0,2056.0,2171.0,2156.0,2145.0,2171.0,2284.0
unmatched_applicants,2267.0,1302.0,1267.0,1259.0,1258.0,1264.0,1290.0,1327.0,1332.0,1389.0,1412.0,1444.0,1501.0,1508.0,1527.0,1529.0,1598.0,1641.0,1644.0,1657.0,1776.0,1791.0,1787.0,1776.0,1917.0,1919.0,1931.0,1955.0,2071.0,2054.0,2065.0,2054.0,2180.0,2187.0,2168.0,2162.0,2271.0
unmatched_applicants,2262.0,1315.0,1267.0,1263.0,1258.0,1262.0,1292.0,1338.0,1344.0,1371.0,1422.0,1445.0,1498.0,1500.0,1522.0,1525.0,1625.0,1638.0,1641.0,1645.0,1778.0,1776.0,1788.0,1773.0,1920.0,1921.0,1919.0,1911.0,2043.0,2058.0,2058.0,2045.0,2173.0,2174.0,2187.0,2144.0,2262.0
unmatched_applicants,2288.0,1309.0,1268.0,1262.0,1258.0,1268.0,1295.0,1326.0,1339.0,1375.0,1410.0,1438.0,1469.0,1508.0,1530.0,1529.0,1627.0,1619.0,1632.0,1639.0,1783.0,1765.0,1787.0,1779.0,1917.0,1934.0,1934.0,1922.0,2044.0,2041.0,2042.0,2060.0,2160.0,2148.0,2161.0,2170.0,2270.0
unmatched_applicants,2271.0,1313.0,1271.0,1260.0,1258.0,1267.0,1296.0,1319.0,1341.0,1386.0,1405.0,1431.0,1475.0,1499.0,1529.0,1528.0,1613.0,1622.0,1646.0,1653.0,1792.0,1742.0,1770.0,1792.0,1938.0,1940.0,1897.0,1923.0,2083.0,2062.0,2040.0,2059.0,2167.0,2181.0,2162.0,2180.0,2291.0
unmatched_applicants,2272.0,1310.0,1263.0,1260.0,1258.0,1262.0,1285.0,1327.0,1335.0,1371.0,1411.0,1444.0,1479.0,1499.0,1517.0,1527.0,1641.0,1643.0,1621.0,1641.0,1773.0,1765.0,1785.0,1783.0,1921.0,1949.0,1908.0,1944.0,2065.0,2070.0,2085.0,2055.0,2171.0,2151.0,2174.0,2161.0,2288.0
unmatched_applicants,2287.0,1310.0,1260.0,1261.0,1260.0,1269.0,1291.0,1332.0,1337.0,1363.0,1400.0,1436.0,1475.0,1500.0,1514.0,1533.0,1632.0,1637.0,1646.0,1635.0,1766.0,1769.0,1787.0,1758.0,1933.0,1896.0,1920.0,1916.0,2071.0,2050.0,2055.0,2053.0,2161.0,2160.0,2159.0,2163.0,2262.0
unmatched_applicants,2288.0,1300.0,1260.0,1260.0,1258.0,1264.0,1276.0,1326.0,1334.0,1387.0,1407.0,1433.0,1478.0,1505.0,1506.0,1539.0,1629.0,1646.0,1615.0,1642.0,1760.0,1777.0,1794.0,1783.0,1905.0,1928.0,1914.0,1920.0,2086.0,2061.0,2079.0,2066.0,2172.0,2175.0,2160.0,2188.0,2257.0
unmatched_applicants,2279.0,1307.0,1265.0,1258.0,1258.0,1261.0,1291.0,1327.0,1340.0,1377.0,1402.0,1429.0,1490.0,1510.0,1514.0,1528.0,1604.0,1623.0,1642.0,1648.0,1755.0,1756.0,1796.0,1763.0,1910.0,1929.0,1925.0,1913.0,2062.0,2074.0,2053.0,2057.0,2168.0,2190.0,2174.0,2159.0,2275.0
