Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,1892.0,1217.0,1212.0,1212.0,1212.0,1212.0,1213.0,1217.0,1214.0,1228.0,1254.0,1296.0,1306.0,1326.0,1344.0,1361.0,1381.0,1389.0,1414.0,1432.0,1485.0,1493.0,1492.0,1503.0,1594.0,1563.0,1565.0,1571.0,1649.0,1670.0,1658.0,1658.0,1771.0,1764.0,1766.0,1748.0,1883.0,1885.0,1877.0
unmatched_applicants,1872.0,1219.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1219.0,1232.0,1267.0,1287.0,1289.0,1323.0,1353.0,1363.0,1401.0,1403.0,1402.0,1418.0,1464.0,1480.0,1489.0,1485.0,1563.0,1573.0,1555.0,1574.0,1696.0,1673.0,1672.0,1683.0,1787.0,1787.0,1775.0,1788.0,1861.0,1875.0,1881.0
unmatched_applicants,1886.0,1221.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1232.0,1277.0,1287.0,1296.0,1306.0,1350.0,1358.0,1382.0,1413.0,1416.0,1437.0,1462.0,1478.0,1498.0,1481.0,1591.0,1568.0,1565.0,1565.0,1646.0,1653.0,1670.0,1661.0,1771.0,1779.0,1761.0,1775.0,1866.0,1878.0,1899.0
unmatched_applicants,1866.0,1223.0,1212.0,1212.0,1212.0,1212.0,1212.0,1222.0,1213.0,1235.0,1256.0,1295.0,1303.0,1339.0,1356.0,1363.0,1390.0,1397.0,1421.0,1422.0,1478.0,1471.0,1484.0,1496.0,1564.0,1566.0,1573.0,1594.0,1673.0,1650.0,1675.0,1681.0,1778.0,1787.0,1784.0,1773.0,1883.0,1894.0,1858.0
unmatched_applicants,1876.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1215.0,1219.0,1230.0,1253.0,1284.0,1278.0,1315.0,1349.0,1360.0,1389.0,1399.0,1408.0,1417.0,1489.0,1492.0,1474.0,1494.0,1558.0,1553.0,1569.0,1570.0,1651.0,1646.0,1670.0,1660.0,1785.0,1748.0,1775.0,1773.0,1879.0,1846.0,1869.0
unmatched_applicants,1882.0,1214.0,1213.0,1212.0,1212.0,1212.0,1212.0,1218.0,1212.0,1237.0,1276.0,1292.0,1307.0,1321.0,1347.0,1369.0,1398.0,1390.0,1417.0,1425.0,1484.0,1500.0,1482.0,1523.0,1559.0,1579.0,1568.0,1579.0,1671.0,1646.0,1658.0,1687.0,1781.0,1748.0,1790.0,1750.0,1871.0,1882.0,1857.0
unmatched_applicants,1882.0,1215.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1239.0,1263.0,1291.0,1294.0,1325.0,1334.0,1359.0,1379.0,1387.0,1425.0,1423.0,1487.0,1486.0,1508.0,1497.0,1576.0,1600.0,1583.0,1576.0,1653.0,1670.0,1667.0,1672.0,1784.0,1779.0,1779.0,1786.0,1892.0,1872.0,1880.0
unmatched_applicants,1882.0,1220.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1215.0,1227.0,1251.0,1300.0,1277.0,1312.0,1331.0,1377.0,1398.0,1415.0,1429.0,1423.0,1490.0,1487.0,1504.0,1492.0,1578.0,1551.0,1575.0,1566.0,1682.0,1670.0,1663.0,1640.0,1746.0,1781.0,1758.0,1772.0,1884.0,1824.0,1855.0
unmatched_applicants,1880.0,1214.0,1214.0,1212.0,1212.0,1212.0,1212.0,1215.0,1228.0,1218.0,1263.0,1297.0,1281.0,1320.0,1347.0,1368.0,1393.0,1404.0,1422.0,1417.0,1474.0,1472.0,1494.0,1494.0,1542.0,1575.0,1570.0,1574.0,1660.0,1664.0,1678.0,1679.0,1765.0,1769.0,1773.0,1750.0,1872.0,1869.0,1876.0
unmatched_applicants,1867.0,1219.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1219.0,1230.0,1272.0,1278.0,1298.0,1317.0,1347.0,1373.0,1391.0,1402.0,1424.0,1435.0,1481.0,1486.0,1511.0,1496.0,1555.0,1572.0,1575.0,1570.0,1656.0,1684.0,1657.0,1676.0,1793.0,1778.0,1766.0,1780.0,1871.0,1887.0,1894.0
unfilled_spots,680.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,16.0,42.0,84.0,94.0,114.0,132.0,149.0,169.0,177.0,202.0,220.0,273.0,281.0,280.0,291.0,382.0,351.0,353.0,359.0,437.0,458.0,446.0,446.0,559.0,552.0,554.0,536.0,671.0,673.0,665.0
unfilled_spots,660.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,55.0,75.0,77.0,111.0,141.0,151.0,189.0,191.0,190.0,206.0,252.0,268.0,277.0,273.0,351.0,361.0,343.0,362.0,484.0,461.0,460.0,471.0,575.0,575.0,563.0,576.0,649.0,663.0,669.0
unfilled_spots,674.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,65.0,75.0,84.0,94.0,138.0,146.0,170.0,201.0,204.0,225.0,250.0,266.0,286.0,269.0,379.0,356.0,353.0,353.0,434.0,441.0,458.0,449.0,559.0,567.0,549.0,563.0,654.0,666.0,687.0
unfilled_spots,654.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,23.0,44.0,83.0,91.0,127.0,144.0,151.0,178.0,185.0,209.0,210.0,266.0,259.0,272.0,284.0,352.0,354.0,361.0,382.0,461.0,438.0,463.0,469.0,566.0,575.0,572.0,561.0,671.0,682.0,646.0
unfilled_spots,664.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,18.0,41.0,72.0,66.0,103.0,137.0,148.0,177.0,187.0,196.0,205.0,277.0,280.0,262.0,282.0,346.0,341.0,357.0,358.0,439.0,434.0,458.0,448.0,573.0,536.0,563.0,561.0,667.0,634.0,657.0
unfilled_spots,670.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,64.0,80.0,95.0,109.0,135.0,157.0,186.0,178.0,205.0,213.0,272.0,288.0,270.0,311.0,347.0,367.0,356.0,367.0,459.0,434.0,446.0,475.0,569.0,536.0,578.0,538.0,659.0,670.0,645.0
unfilled_spots,670.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,51.0,79.0,82.0,113.0,122.0,147.0,167.0,175.0,213.0,211.0,275.0,274.0,296.0,285.0,364.0,388.0,371.0,364.0,441.0,458.0,455.0,460.0,572.0,567.0,567.0,574.0,680.0,660.0,668.0
unfilled_spots,670.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,15.0,39.0,88.0,65.0,100.0,119.0,165.0,186.0,203.0,217.0,211.0,278.0,275.0,292.0,280.0,366.0,339.0,363.0,354.0,470.0,458.0,451.0,428.0,534.0,569.0,546.0,560.0,672.0,612.0,643.0
unfilled_spots,668.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,51.0,85.0,69.0,108.0,135.0,156.0,181.0,192.0,210.0,205.0,262.0,260.0,282.0,282.0,330.0,363.0,358.0,362.0,448.0,452.0,466.0,467.0,553.0,557.0,561.0,538.0,660.0,657.0,664.0
unfilled_spots,655.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,60.0,66.0,86.0,105.0,135.0,161.0,179.0,190.0,212.0,223.0,269.0,274.0,299.0,284.0,343.0,360.0,363.0,358.0,444.0,472.0,445.0,464.0,581.0,566.0,554.0,568.0,659.0,675.0,682.0
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,616.6243386243386,406.7989417989418,120.94179894179894,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,619.8571428571429,404.7989417989418,123.58730158730158,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,619.4761904761905,407.968253968254,108.93650793650794,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,616.6243386243386,377.51851851851853,125.95238095238095,98.58730158730158,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,619.5925925925926,399.2433862433862,125.93650793650794,98.70370370370371,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,610.8941798941798,401.3862433862434,120.66666666666667,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,616.6296296296297,408.3492063492063,126.51851851851852,98.68253968253968,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,619.5132275132275,419.62433862433863,117.55026455026454,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,613.7142857142857,419.32275132275134,120.87830687830687,98.70899470899471,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
