Parameter,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Unmatched_Applicants,1465.0,1465.0,1465.0,1465.0,1469.0,1479.0,1511.0,1544.0,1594.0,1654.0,1753.0,1815.0,1859.0,1930.0,1995.0,2057.0
Unfilled_Spots,0.0,0.0,0.0,0.0,4.0,14.0,46.0,79.0,129.0,189.0,288.0,350.0,394.0,465.0,530.0,592.0
Reviews_Per_Program,352.68392370572207,291.8773841961853,166.4931880108992,95.32697547683924,81.77656675749319,89.9182561307902,98.91008174386921,107.90190735694823,116.89373297002724,125.88555858310627,134.8773841961853,143.8692098092643,152.86103542234332,161.85286103542234,170.84468664850135,179.8365122615804
Unmatched_Applicants,1465.0,1465.0,1465.0,1465.0,1465.0,1482.0,1508.0,1552.0,1630.0,1665.0,1739.0,1791.0,1877.0,1919.0,1966.0,2018.0
Unfilled_Spots,0.0,0.0,0.0,0.0,0.0,17.0,43.0,87.0,165.0,200.0,274.0,326.0,412.0,454.0,501.0,553.0
Reviews_Per_Program,351.90190735694824,305.2397820163488,160.56403269754767,91.68937329700273,83.25613079019074,89.9182561307902,98.91008174386921,107.90190735694823,116.89373297002724,125.88555858310627,134.8773841961853,143.8692098092643,152.86103542234332,161.85286103542234,170.84468664850135,179.8365122615804
Unmatched_Applicants,1465.0,1465.0,1465.0,1465.0,1467.0,1475.0,1514.0,1562.0,1621.0,1661.0,1731.0,1800.0,1866.0,1917.0,1974.0,2053.0
Unfilled_Spots,0.0,0.0,0.0,0.0,2.0,10.0,49.0,97.0,156.0,196.0,266.0,335.0,401.0,452.0,509.0,588.0
Reviews_Per_Program,352.91553133514986,285.3460490463215,160.5449591280654,90.24523160762942,83.37874659400545,89.9182561307902,98.91008174386921,107.90190735694823,116.89373297002724,125.88555858310627,134.8773841961853,143.8692098092643,152.86103542234332,161.85286103542234,170.84468664850135,179.8365122615804
Unmatched_Applicants,1465.0,1465.0,1465.0,1465.0,1469.0,1471.0,1484.0,1557.0,1588.0,1655.0,1745.0,1799.0,1885.0,1926.0,1994.0,2054.0
Unfilled_Spots,0.0,0.0,0.0,0.0,4.0,6.0,19.0,92.0,123.0,190.0,280.0,334.0,420.0,461.0,529.0,589.0
Reviews_Per_Program,357.1934604904632,295.67029972752044,160.58310626702996,91.96185286103542,82.60490463215258,89.9182561307902,98.91008174386921,107.90190735694823,116.89373297002724,125.88555858310627,134.8773841961853,143.8692098092643,152.86103542234332,161.85286103542234,170.84468664850135,179.8365122615804
Unmatched_Applicants,1465.0,1465.0,1465.0,1465.0,1466.0,1477.0,1498.0,1532.0,1605.0,1652.0,1737.0,1791.0,1883.0,1942.0,1988.0,2053.0
Unfilled_Spots,0.0,0.0,0.0,0.0,1.0,12.0,33.0,67.0,140.0,187.0,272.0,326.0,418.0,477.0,523.0,588.0
