n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,applicants_per_position,minimum_unmatched,spots_per_program,simulations_per_s,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,pct_of_app_match_via_signal_given_matched_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,pct_of_app_match_via_signal_given_matched_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,pct_of_app_match_via_signal_given_matched_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,pct_of_app_match_via_signal_given_matched_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,pct_of_app_match_via_signal_given_matched_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga,pct_of_app_match_via_signal_given_matched_best_piga,best_signal_pamgs,reviews_per_program_best_pamgs,unmatched_applicants_best_pamgs,unfilled_spots_best_pamgs,pct_interview_given_signal_best_pamgs,pct_interview_given_nosignal_best_pamgs,pct_interview_given_application_best_pamgs,pct_of_app_match_via_signal_given_matched_best_pamgs
189,1805,3017,12,40,1.773662551,1212,9,50,0,39,Anesthesiology,9,146.10571428571427,1212.0,0.0,0.7979474307582809,0.0001084970894241,0.2429655004444033,1.0,3,470.538835978836,1212.0,0.0,1.0,0.1578565273014028,0.2435684075235138,1.0,3,470.538835978836,1212.0,0.0,1.0,0.1578565273014028,0.2435684075235138,1.0,1,470.8740740740741,1213.64,1.64,1.0,0.2168432980035369,0.2433936182848161,0.9948648668095093,0,471.1903703703704,1407.28,195.28,0.0,0.2432282047683489,0.2432282047683489,0.0,5,470.0769312169312,1212.0,0.0,1.0,0.0891474586728758,0.2438087893837409,1.0,3,470.538835978836,1212.0,0.0,1.0,0.1578565273014028,0.2435684075235138,1.0
78,195,286,12,40,1.833333333,91,2,50,0,39,Child Neurology,12,45.994358974358974,91.72,0.72,0.6817809002630125,0.0014783900299078,0.2756638742307997,1.0,5,103.46871794871797,91.0,0.0,0.9956363636363637,0.1315626627456942,0.2787370548280608,1.0,5,103.46871794871797,91.0,0.0,0.9956363636363637,0.1315626627456942,0.2787370548280608,1.0,1,108.59923076923076,92.2,1.2,1.0,0.2510384212084969,0.2763309696623009,0.8957549050330599,0,108.57666666666664,123.36,32.36,0.0,0.276417877942231,0.276417877942231,0.0,28,89.96282051282051,108.86,17.86,0.3335118232521468,0.0,0.2792115079813573,1.0,4,107.75589743589744,91.02,0.02,0.9996853146853146,0.1640443656966103,0.2773386620516531,1.0
14,30,299,12,14,10.67857143,269,2,50,0,13,Dermatology,2,49.47714285714285,269.0,0.0,0.6002341137123747,0.0002979202788137,0.0866283065936774,1.0,1,219.8428571428572,269.0,0.0,0.9620066889632108,0.0187461071193797,0.0865621352723979,1.0,1,219.8428571428572,269.0,0.0,0.9620066889632108,0.0187461071193797,0.0865621352723979,1.0,1,219.8428571428572,269.0,0.0,0.9620066889632108,0.0187461071193797,0.0865621352723979,1.0,0,296.8328571428572,273.1,4.1,0.0,0.0866294764181173,0.0866294764181173,0.0,5,106.7857142857143,269.0,0.0,0.2408026755852843,0.0,0.0866655918353132,1.0,1,219.8428571428572,269.0,0.0,0.9620066889632108,0.0187461071193797,0.0865621352723979,1.0
292,3068,3753,12,40,1.285273973,685,10,50,0,39,Emergency Medicine,12,157.0218493150685,685.02,0.02,0.8197060721786841,0.0003081090745796,0.3321846987749935,1.0,4,379.4721232876712,685.0,0.0,1.0,0.2276285354210704,0.3322729240639296,1.0,4,379.4721232876712,685.0,0.0,1.0,0.2276285354210704,0.3322729240639296,1.0,1,379.09472602739726,717.74,32.74,1.0,0.3091800922334694,0.3326020375716006,0.961242613835238,0,379.0055479452055,1087.38,402.38,0.0,0.3326798143339169,0.3326798143339169,0.0,39,361.82602739726025,1058.56,373.56,0.3484705638503791,0.0,0.3329823835296867,1.0,4,379.4721232876712,685.0,0.0,1.0,0.2276285354210704,0.3322729240639296,1.0
817,5357,7337,12,40,1.496736026,1980,6,50,0,39,Family Medicine,11,104.31419828641371,1981.86,1.86,0.7965017138970348,0.0009360889830785,0.2968760732046325,1.0,4,264.71417380660955,1980.0,0.0,1.0,0.1869038905101517,0.2972421396765467,1.0,4,264.71417380660955,1980.0,0.0,1.0,0.1869038905101517,0.2972421396765467,1.0,1,264.7937331701346,2024.32,44.32,1.0,0.2724790001970096,0.297152940880824,0.9595922591746756,0,264.9860709914321,2598.7,618.7,0.0,0.296940152978905,0.296940152978905,0.0,37,249.13843329253368,2539.48,559.48,0.3158233119742323,0.0,0.297400593209448,1.0,4,264.71417380660955,1980.0,0.0,1.0,0.1869038905101517,0.2972421396765467,1.0
758,10941,17131,12,40,1.614304561,6190,14,50,0,39,Internal Medicine (Categorical),9,213.31356200527705,6190.0,0.0,0.8514377477305731,0.0002851206544998,0.2598001058678006,1.0,4,666.7194722955146,6190.0,0.0,1.0,0.1436847113473454,0.2597938629695849,1.0,4,666.7194722955146,6190.0,0.0,1.0,0.1436847113473454,0.2597938629695849,1.0,1,666.6161741424802,6199.8,9.8,1.0,0.2338598340987104,0.259834396622302,0.9966664138839104,0,666.7549604221635,7366.12,1176.12,0.0,0.2597797332631825,0.2597797332631825,0.0,16,356.62031662269123,6270.84,80.84,0.4856944039606552,0.0,0.2599646687692186,1.0,4,666.7194722955146,6190.0,0.0,1.0,0.1436847113473454,0.2597938629695849,1.0
13,34,110,12,13,4.230769231,76,2,50,0,12,Medicine-Emergency Med,5,55.96461538461539,76.0,0.0,0.7300363636363636,0.0074225153253738,0.2867462206925542,1.0,1,109.50923076923075,76.0,0.0,1.0,0.2268553689688969,0.2865947651068233,0.9970588235294118,1,109.50923076923075,76.0,0.0,1.0,0.2268553689688969,0.2865947651068233,0.9970588235294118,1,109.50923076923075,76.0,0.0,1.0,0.2268553689688969,0.2865947651068233,0.9970588235294118,0,109.4246153846154,79.14,3.14,0.0,0.2868185931857228,0.2868185931857228,0.0,6,60.59692307692308,76.0,0.0,0.6122121212121212,0.0051719997636119,0.2869881783176864,1.0,2,108.66769230769232,76.0,0.0,1.0,0.1562967944059164,0.2867498577806252,1.0
79,398,599,12,40,1.516455696,201,5,50,0,39,Medicine-Pediatrics,10,79.90531645569621,201.0,0.0,0.7967529602813541,0.0007172946010886,0.2705078447109396,1.0,3,223.12759493670885,201.0,0.0,1.0,0.1882373540388408,0.2710063183080397,0.9988442211055276,3,223.12759493670885,201.0,0.0,1.0,0.1882373540388408,0.2710063183080397,0.9988442211055276,1,223.1420253164557,202.18,1.18,1.0,0.2453419402177424,0.2709886731682501,0.9634566238878506,0,223.50379746835443,274.98,73.98,0.0,0.2705403311704563,0.2705403311704563,0.0,35,205.9481012658228,263.18,62.18,0.2935758325160449,0.0,0.2716916683186029,1.0,4,223.8511392405064,201.0,0.0,1.0,0.1557144217668288,0.2701218033855281,1.0
329,1600,5964,12,40,4.531914894,4364,4,50,0,39,Medicine-Preliminary (PGY-1 Only),5,90.63829787234044,4364.0,0.0,0.6438631790744467,0.0,0.1090520998135624,1.0,1,534.7852279635258,4364.0,0.0,1.0,0.0778699398598005,0.109128181409048,0.9999875,1,534.7852279635258,4364.0,0.0,1.0,0.0778699398598005,0.109128181409048,0.9999875,1,534.7852279635258,4364.0,0.0,1.0,0.0778699398598005,0.109128181409048,0.9999875,0,534.552340425532,4534.7,170.7,0.0,0.1091749176913977,0.1091749176913977,0.0,7,126.87908814589666,4364.0,0.0,0.4599549356702092,0.0,0.1092527057125946,1.0,2,532.5400607902735,4364.0,0.0,0.999709926224011,0.0443901999249874,0.1091987963261116,1.0
91,411,2134,12,40,5.862637363,1723,4,50,0,39,Medicine-Primary,4,93.8021978021978,1723.0,0.0,0.577788191190253,0.0,0.0783024526131007,1.0,1,692.4734065934067,1723.0,0.0,1.0,0.0459613327551503,0.0782715644144467,1.0,1,692.4734065934067,1723.0,0.0,1.0,0.0459613327551503,0.0782715644144467,1.0,1,692.4734065934067,1723.0,0.0,1.0,0.0459613327551503,0.0782715644144467,1.0,0,692.3109890109888,1786.36,63.36,0.0,0.0782893527205647,0.0782893527205647,0.0,27,563.5281318681318,1750.86,27.86,0.0961774243221459,0.0,0.078629839620553,1.0,1,692.4734065934067,1723.0,0.0,1.0,0.0459613327551503,0.0782715644144467,1.0
