n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,applicants_per_position,minimum_unmatched,spots_per_program,simulations_per_s,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,pct_of_app_match_via_signal_given_matched_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,pct_of_app_match_via_signal_given_matched_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,pct_of_app_match_via_signal_given_matched_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,pct_of_app_match_via_signal_given_matched_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,pct_of_app_match_via_signal_given_matched_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga,pct_of_app_match_via_signal_given_matched_best_piga,best_signal_pamgs,reviews_per_program_best_pamgs,unmatched_applicants_best_pamgs,unfilled_spots_best_pamgs,pct_interview_given_signal_best_pamgs,pct_interview_given_nosignal_best_pamgs,pct_interview_given_application_best_pamgs,pct_of_app_match_via_signal_given_matched_best_pamgs
189,1805,3017,12,40,1.773662551,1212,9,50,0,39,Anesthesiology,9,146.9273015873016,1212.0,0.0,0.7974765219312785,6.543564959851166e-05,0.1794829300629764,1.0,0,638.5185185185184,1212.0,0.0,0.0,0.1794829300629764,0.1794829300629764,0.0,0,638.5185185185184,1212.0,0.0,0.0,0.1794829300629764,0.1794829300629764,0.0,1,638.5185185185184,1212.0,0.0,1.0,0.158444030833822,0.1794829300629764,0.9934847645429364,0,638.5185185185184,1212.0,0.0,0.0,0.1794829300629764,0.1794829300629764,0.0,0,638.5185185185184,1212.0,0.0,0.0,0.1794829300629764,0.1794829300629764,0.0,3,638.5185185185184,1212.0,0.0,1.0,0.1129545189870015,0.1794829300629764,1.0
78,195,286,12,40,1.833333333,91,2,50,0,39,Child Neurology,12,47.63538461538461,91.0,0.0,0.67993006993007,0.0008091908091908,0.2045454545454545,1.0,0,146.66666666666666,91.0,0.0,0.0,0.2045454545454545,0.2045454545454545,0.0,0,146.66666666666666,91.0,0.0,0.0,0.2045454545454545,0.2045454545454545,0.0,1,146.66666666666666,91.0,0.0,1.0,0.1841491841491842,0.2045454545454545,0.8872820512820513,0,146.66666666666666,91.0,0.0,0.0,0.2045454545454545,0.2045454545454545,0.0,0,146.66666666666666,91.0,0.0,0.0,0.2045454545454545,0.2045454545454545,0.0,6,125.20153846153846,91.0,0.0,0.97965034965035,0.0677622377622377,0.2045454545454545,1.0
14,30,299,12,14,10.67857143,269,2,50,0,13,Dermatology,2,52.231428571428566,269.0,0.0,0.5990969899665552,0.0004849498327759,0.0860009555661729,1.0,0,299.0,269.0,0.0,0.0,0.0860009555661729,0.0860009555661729,0.0,0,299.0,269.0,0.0,0.0,0.0860009555661729,0.0860009555661729,0.0,1,227.92571428571424,269.0,0.0,0.9616722408026754,0.0186416259325958,0.0860009555661729,1.0,0,299.0,269.0,0.0,0.0,0.0860009555661729,0.0860009555661729,0.0,0,299.0,269.0,0.0,0.0,0.0860009555661729,0.0860009555661729,0.0,1,227.92571428571424,269.0,0.0,0.9616722408026754,0.0186416259325958,0.0860009555661729,1.0
292,3068,3753,12,40,1.285273973,685,10,50,0,39,Emergency Medicine,12,159.70842465753424,685.0,0.0,0.817033040234479,0.0001912755509877,0.2452438049560351,1.0,0,514.1095890410959,685.0,0.0,0.0,0.2452438049560351,0.2452438049560351,0.0,0,514.1095890410959,685.0,0.0,0.0,0.2452438049560351,0.2452438049560351,0.0,1,514.1095890410959,685.0,0.0,1.0,0.2258910820061899,0.2452438049560351,0.950593220338983,0,514.1095890410959,685.0,0.0,0.0,0.2452438049560351,0.2452438049560351,0.0,0,514.1095890410959,685.0,0.0,0.0,0.2452438049560351,0.2452438049560351,0.0,4,514.1095890410959,685.0,0.0,1.0,0.1613820055067057,0.2452438049560351,1.0
817,5357,7337,12,40,1.496736026,1980,6,50,0,39,Family Medicine,11,107.02359853121176,1980.0,0.0,0.7951317729564968,0.0005230926856321,0.2190404797601199,1.0,0,359.2166462668298,1980.0,0.0,0.0,0.2190404797601199,0.2190404797601199,0.0,0,359.2166462668298,1980.0,0.0,0.0,0.2190404797601199,0.2190404797601199,0.0,1,359.2166462668298,1980.0,0.0,1.0,0.1990158766770461,0.2190404797601199,0.9519171177898076,0,359.2166462668298,1980.0,0.0,0.0,0.2190404797601199,0.2190404797601199,0.0,0,359.2166462668298,1980.0,0.0,0.0,0.2190404797601199,0.2190404797601199,0.0,4,359.2166462668298,1980.0,0.0,1.0,0.1322671997334666,0.2190404797601199,1.0
758,10941,17131,12,40,1.614304561,6190,14,50,0,39,Internal Medicine (Categorical),9,217.4363588390501,6190.0,0.0,0.8509861913749603,0.000165329406603,0.1916000233494834,1.0,0,904.0105540897098,6190.0,0.0,0.0,0.1916000233494834,0.1916000233494834,0.0,0,904.0105540897098,6190.0,0.0,0.0,0.1916000233494834,0.1916000233494834,0.0,1,904.0105540897098,6190.0,0.0,1.0,0.1708718188199829,0.1916000233494834,0.9961484325015996,0,904.0105540897098,6190.0,0.0,0.0,0.1916000233494834,0.1916000233494834,0.0,0,904.0105540897098,6190.0,0.0,0.0,0.1916000233494834,0.1916000233494834,0.0,3,904.0105540897098,6190.0,0.0,1.0,0.1260540792967388,0.1916000233494834,1.0
13,34,110,12,13,4.230769231,76,2,50,0,12,Medicine-Emergency Med,5,56.27692307692308,76.0,0.0,0.7318545454545454,0.0062272727272727,0.2853146853146853,1.0,0,110.0,76.0,0.0,0.0,0.2853146853146853,0.2853146853146853,0.0,0,110.0,76.0,0.0,0.0,0.2853146853146853,0.2853146853146853,0.0,1,110.0,76.0,0.0,1.0,0.2257575757575758,0.2853146853146853,0.996470588235294,0,110.0,76.0,0.0,0.0,0.2853146853146853,0.2853146853146853,0.0,0,110.0,76.0,0.0,0.0,0.2853146853146853,0.2853146853146853,0.0,2,109.73692307692308,76.0,0.0,0.999909090909091,0.1553884297520661,0.2853146853146853,1.0
79,398,599,12,40,1.516455696,201,5,50,0,39,Medicine-Pediatrics,10,82.44253164556963,201.0,0.0,0.7962036727879799,0.0003750695603784,0.1993322203672787,1.0,0,303.29113924050625,201.0,0.0,0.0,0.1993322203672787,0.1993322203672787,0.0,0,303.29113924050625,201.0,0.0,0.0,0.1993322203672787,0.1993322203672787,0.0,1,303.29113924050625,201.0,0.0,1.0,0.1788022772997731,0.1993322203672787,0.9619597989949747,0,303.29113924050625,201.0,0.0,0.0,0.1993322203672787,0.1993322203672787,0.0,0,303.29113924050625,201.0,0.0,0.0,0.1993322203672787,0.1993322203672787,0.0,3,303.29113924050625,201.0,0.0,1.0,0.1344132112078689,0.1993322203672787,1.0
329,1600,5964,12,40,4.531914894,4364,4,50,0,39,Medicine-Preliminary (PGY-1 Only),5,90.71683890577508,4364.0,0.0,0.6438604963112005,3.832518923062182e-07,0.0804828973843058,1.0,0,725.1063829787234,4364.0,0.0,0.0,0.0804828973843058,0.0804828973843058,0.0,0,725.1063829787234,4364.0,0.0,0.0,0.0804828973843058,0.0804828973843058,0.0,1,725.1063829787234,4364.0,0.0,1.0,0.0569055357787752,0.0804828973843058,0.99995,0,725.1063829787234,4364.0,0.0,0.0,0.0804828973843058,0.0804828973843058,0.0,0,725.1063829787234,4364.0,0.0,0.0,0.0804828973843058,0.0804828973843058,0.0,2,721.9293617021276,4364.0,0.0,0.9996713615023476,0.0321045571675668,0.0804828973843058,1.0
91,411,2134,12,40,5.862637363,1723,4,50,0,39,Medicine-Primary,4,93.8021978021978,1723.0,0.0,0.577788191190253,0.0,0.0577788191190253,1.0,0,938.021978021978,1723.0,0.0,0.0,0.0577788191190253,0.0577788191190253,0.0,0,938.021978021978,1723.0,0.0,0.0,0.0577788191190253,0.0577788191190253,0.0,1,938.021978021978,1723.0,0.0,1.0,0.0336193016605387,0.0577788191190253,1.0,0,938.021978021978,1723.0,0.0,0.0,0.0577788191190253,0.0577788191190253,0.0,0,938.021978021978,1723.0,0.0,0.0,0.0577788191190253,0.0577788191190253,0.0,1,938.021978021978,1723.0,0.0,1.0,0.0336193016605387,0.0577788191190253,1.0
