n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,applicants_per_position,minimum_unmatched,spots_per_program,simulations_per_s,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,pct_of_app_match_via_signal_given_matched_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,pct_of_app_match_via_signal_given_matched_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,pct_of_app_match_via_signal_given_matched_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,pct_of_app_match_via_signal_given_matched_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,pct_of_app_match_via_signal_given_matched_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga,pct_of_app_match_via_signal_given_matched_best_piga,best_signal_pamgs,reviews_per_program_best_pamgs,unmatched_applicants_best_pamgs,unfilled_spots_best_pamgs,pct_interview_given_signal_best_pamgs,pct_interview_given_nosignal_best_pamgs,pct_interview_given_application_best_pamgs,pct_of_app_match_via_signal_given_matched_best_pamgs
189,1805,3017,6,12,1.773662551,1212,9,10,0,11,Anesthesiology_ma12_ips6,5,80.4084656084656,1232.2,20.2,0.7177726218097448,0.00011364174440077655,0.29913821677162744,1.0,3,174.28677248677246,1212.0,0.0,0.9911611976577174,0.06846388980959746,0.29913821677162744,1.0,3,174.28677248677246,1212.0,0.0,0.9911611976577174,0.06846388980959746,0.29913821677162744,1.0,1,191.55555555555557,1221.6,9.6,1.0,0.23542350920541172,0.29913821677162744,0.9988306706516934,0,191.55555555555557,1960.8,748.8,0.0,0.29913821677162744,0.29913821677162744,0.0,0,191.55555555555557,1960.8,748.8,0.0,0.29913821677162744,0.29913821677162744,0.0,2,191.4825396825397,1212.8,0.8,0.9999834272456083,0.15896917467683128,0.29913821677162744,1.0
189,1805,3017,16,27,1.773662551,1212,9,10,0,26,Anesthesiology_ma27_ips16,11,190.06878306878306,1212.0,0.0,0.8680838882695031,0.001468760357971495,0.35453418284044735,1.0,3,431.0,1212.0,0.0,1.0,0.2738509556955032,0.35453418284044735,1.0,3,431.0,1212.0,0.0,1.0,0.2738509556955032,0.35453418284044735,1.0,1,431.0,1214.4,2.4,1.0,0.3297085744881568,0.35453418284044735,0.9958949866579523,0,431.0,1815.1,603.1,0.0,0.35453418284044735,0.35453418284044735,0.0,0,431.0,1815.1,603.1,0.0,0.35453418284044735,0.35453418284044735,0.0,3,431.0,1212.0,0.0,1.0,0.2738509556955032,0.35453418284044735,1.0
189,1805,3017,5,37,1.773662551,1212,9,10,0,36,Anesthesiology_ma37_ips5,4,76.13439153439154,1231.2,19.2,0.7467931720251906,0.00012755998834885145,0.08084816669503445,1.0,3,304.8777777777778,1212.3,0.3,0.9375649099547012,0.00525551287800503,0.08084816669503445,1.0,3,304.8777777777778,1212.3,0.3,0.9375649099547012,0.00525551287800503,0.08084816669503445,1.0,1,590.6296296296297,1222.6,10.6,1.0,0.055316171325452065,0.08084816669503445,1.0,0,590.6296296296297,2696.5,1484.5,0.0,0.08084816669503445,0.08084816669503445,0.0,0,590.6296296296297,2696.5,1484.5,0.0,0.08084816669503445,0.08084816669503445,0.0,1,590.6296296296297,1222.6,10.6,1.0,0.055316171325452065,0.08084816669503445,1.0
189,1805,3017,7,36,1.773662551,1212,9,10,0,35,Anesthesiology_ma36_ips7,6,96.2883597883598,1234.0,22.0,0.6979615512098111,5.5242514639266375e-06,0.11633152874452177,1.0,3,569.6423280423281,1212.0,0.0,0.9994365263506795,0.03604925623487108,0.11633152874452177,1.0,3,569.6423280423281,1212.0,0.0,0.9994365263506795,0.03604925623487108,0.11633152874452177,1.0,1,574.6666666666667,1223.3,11.3,1.0,0.0910838581372224,0.11633152874452177,1.0,0,574.6666666666667,2573.4,1361.4,0.0,0.11633152874452177,0.11633152874452177,0.0,0,574.6666666666667,2573.4,1361.4,0.0,0.11633152874452177,0.11633152874452177,0.0,1,574.6666666666667,1223.3,11.3,1.0,0.0910838581372224,0.11633152874452177,1.0
189,1805,3017,16,35,1.773662551,1212,9,10,0,34,Anesthesiology_ma35_ips16,12,192.72962962962964,1212.5,0.5,0.797657717379295,2.305774524073727e-05,0.27349779819120223,1.0,3,558.7037037037037,1212.0,0.0,1.0,0.20538821677162744,0.27349779819120223,1.0,3,558.7037037037037,1212.0,0.0,1.0,0.20538821677162744,0.27349779819120223,1.0,1,558.7037037037037,1221.9,9.9,1.0,0.25213008637329637,0.27349779819120223,0.9988859010610582,0,558.7037037037037,2060.9,848.9,0.0,0.27349779819120223,0.27349779819120223,0.0,0,558.7037037037037,2060.9,848.9,0.0,0.27349779819120223,0.27349779819120223,0.0,2,558.7037037037037,1212.5,0.5,1.0,0.22946736171794177,0.27349779819120223,1.0
189,1805,3017,6,17,1.773662551,1212,9,10,0,16,Anesthesiology_ma17_ips6,5,81.0904761904762,1228.4,16.4,0.7177195889956911,8.838802342282621e-05,0.21115638830938405,1.0,3,244.6338624338624,1212.0,0.0,0.9909291790962325,0.04406221885505942,0.21115638830938405,1.0,3,244.6338624338624,1212.0,0.0,0.9909291790962325,0.04406221885505942,0.21115638830938405,1.0,1,271.3703703703704,1225.2,13.2,1.0,0.16185366257872058,0.21115638830938405,0.99988829865216,0,271.3703703703704,2236.4,1024.4,0.0,0.21115638830938405,0.21115638830938405,0.0,0,271.3703703703704,2236.4,1024.4,0.0,0.21115638830938405,0.21115638830938405,0.0,2,271.3703703703704,1212.4,0.4,1.0,0.10597724008396862,0.21115638830938405,1.0
189,1805,3017,10,30,1.773662551,1212,9,10,0,29,Anesthesiology_ma30_ips10,8,128.85820105820105,1214.5,2.5,0.7477833941000994,2.2599210534245336e-05,0.1994254778477516,1.0,3,478.88888888888886,1212.0,0.0,1.0,0.11047275316416846,0.1994254778477516,1.0,3,478.88888888888886,1212.0,0.0,1.0,0.11047275316416846,0.1994254778477516,1.0,1,478.88888888888886,1221.5,9.5,1.0,0.17181945984250166,0.1994254778477516,0.9997212915405747,0,478.88888888888886,2296.8,1084.8,0.0,0.1994254778477516,0.1994254778477516,0.0,0,478.88888888888886,2296.8,1084.8,0.0,0.1994254778477516,0.1994254778477516,0.0,2,478.88888888888886,1212.3,0.3,1.0,0.1422415834083053,0.1994254778477516,1.0
189,1805,3017,16,28,1.773662551,1212,9,10,0,27,Anesthesiology_ma28_ips16,11,191.0021164021164,1212.0,0.0,0.8680266369361498,0.0014194076702606798,0.3418722477390029,1.0,3,446.96296296296293,1212.0,0.0,1.0,0.2628969174676831,0.3418722477390029,1.0,3,446.96296296296293,1212.0,0.0,1.0,0.2628969174676831,0.3418722477390029,1.0,1,446.96296296296293,1215.5,3.5,1.0,0.31749714580341026,0.3418722477390029,0.9965581136025202,0,446.96296296296293,1859.5,647.5,0.0,0.3418722477390029,0.3418722477390029,0.0,0,446.96296296296293,1859.5,647.5,0.0,0.3418722477390029,0.3418722477390029,0.0,3,446.96296296296293,1212.0,0.0,1.0,0.2628969174676831,0.3418722477390029,1.0
189,1805,3017,20,5,1.773662551,1212,9,10,0,4,Anesthesiology_ma5_ips20,0,79.81481481481481,1212.0,0.0,0.0,1.0,1.0,0.0,0,79.81481481481481,1212.0,0.0,0.0,1.0,1.0,0.0,0,79.81481481481481,1212.0,0.0,0.0,1.0,1.0,0.0,1,79.81481481481481,1212.0,0.0,1.0,1.0,1.0,0.9941828254847647,0,79.81481481481481,1212.0,0.0,0.0,1.0,1.0,0.0,0,79.81481481481481,1212.0,0.0,0.0,1.0,1.0,0.0,3,79.81481481481481,1212.0,0.0,1.0,1.0,1.0,1.0
189,1805,3017,9,19,1.773662551,1212,9,10,0,18,Anesthesiology_ma19_ips9,7,113.21322751322751,1213.5,1.5,0.7689095127610208,0.00017677604684565243,0.28339410009943655,1.0,3,303.29629629629636,1212.0,0.0,1.0,0.14903049386808087,0.28339410009943655,1.0,3,303.29629629629636,1212.0,0.0,1.0,0.14903049386808087,0.28339410009943655,1.0,1,303.29629629629636,1221.4,9.4,1.0,0.24358266121607192,0.28339410009943655,0.9987737110638507,0,303.29629629629636,2023.3,811.3,0.0,0.28339410009943655,0.28339410009943655,0.0,0,303.29629629629636,2023.3,811.3,0.0,0.28339410009943655,0.28339410009943655,0.0,2,303.29629629629636,1213.1,1.1,1.0,0.19908752364054672,0.28339410009943655,1.0
