Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,1797.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1190.0,1207.0,1216.0,1252.0,1310.0,1342.0,1372.0,1418.0,1442.0,1480.0,1524.0,1537.0,1556.0,1582.0,1611.0,1635.0,1648.0,1667.0,1678.0,1719.0,1721.0,1733.0,1747.0,1767.0
unmatched_applicants,1801.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1191.0,1189.0,1205.0,1234.0,1271.0,1303.0,1342.0,1370.0,1408.0,1434.0,1473.0,1504.0,1529.0,1574.0,1586.0,1613.0,1636.0,1657.0,1657.0,1707.0,1698.0,1711.0,1747.0,1747.0,1760.0
unmatched_applicants,1793.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1194.0,1214.0,1235.0,1266.0,1296.0,1337.0,1371.0,1416.0,1416.0,1472.0,1504.0,1537.0,1551.0,1580.0,1609.0,1620.0,1635.0,1678.0,1693.0,1703.0,1736.0,1720.0,1752.0,1767.0
unmatched_applicants,1784.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1207.0,1205.0,1225.0,1265.0,1292.0,1330.0,1382.0,1420.0,1459.0,1478.0,1510.0,1536.0,1562.0,1578.0,1614.0,1625.0,1669.0,1665.0,1667.0,1702.0,1708.0,1735.0,1733.0,1758.0
unmatched_applicants,1808.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1187.0,1213.0,1224.0,1265.0,1300.0,1338.0,1368.0,1400.0,1436.0,1459.0,1515.0,1534.0,1559.0,1583.0,1618.0,1638.0,1659.0,1664.0,1689.0,1701.0,1719.0,1731.0,1742.0,1759.0
unmatched_applicants,1789.0,1185.0,1187.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1188.0,1192.0,1212.0,1241.0,1273.0,1303.0,1332.0,1371.0,1414.0,1445.0,1463.0,1486.0,1533.0,1575.0,1589.0,1605.0,1630.0,1656.0,1662.0,1689.0,1707.0,1728.0,1739.0,1730.0,1750.0
unmatched_applicants,1796.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1195.0,1186.0,1197.0,1229.0,1260.0,1301.0,1332.0,1378.0,1414.0,1437.0,1470.0,1501.0,1524.0,1564.0,1579.0,1603.0,1623.0,1642.0,1668.0,1683.0,1696.0,1718.0,1732.0,1739.0,1767.0
unmatched_applicants,1794.0,1185.0,1186.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1190.0,1201.0,1233.0,1283.0,1307.0,1339.0,1364.0,1413.0,1452.0,1471.0,1520.0,1527.0,1557.0,1583.0,1607.0,1635.0,1654.0,1681.0,1695.0,1705.0,1720.0,1726.0,1743.0,1756.0
unmatched_applicants,1788.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1191.0,1206.0,1228.0,1265.0,1306.0,1358.0,1364.0,1407.0,1429.0,1475.0,1509.0,1533.0,1551.0,1575.0,1594.0,1624.0,1645.0,1667.0,1684.0,1697.0,1719.0,1739.0,1751.0,1759.0
unmatched_applicants,1801.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1188.0,1190.0,1206.0,1224.0,1272.0,1287.0,1328.0,1383.0,1414.0,1437.0,1473.0,1504.0,1542.0,1566.0,1577.0,1606.0,1638.0,1647.0,1664.0,1690.0,1704.0,1716.0,1739.0,1741.0,1754.0
unfilled_spots,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,31.0,67.0,125.0,157.0,187.0,233.0,257.0,295.0,339.0,352.0,371.0,397.0,426.0,450.0,463.0,482.0,493.0,534.0,536.0,548.0,562.0,582.0
unfilled_spots,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,20.0,49.0,86.0,118.0,157.0,185.0,223.0,249.0,288.0,319.0,344.0,389.0,401.0,428.0,451.0,472.0,472.0,522.0,513.0,526.0,562.0,562.0,575.0
unfilled_spots,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,50.0,81.0,111.0,152.0,186.0,231.0,231.0,287.0,319.0,352.0,366.0,395.0,424.0,435.0,450.0,493.0,508.0,518.0,551.0,535.0,567.0,582.0
unfilled_spots,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,20.0,40.0,80.0,107.0,145.0,197.0,235.0,274.0,293.0,325.0,351.0,377.0,393.0,429.0,440.0,484.0,480.0,482.0,517.0,523.0,550.0,548.0,573.0
unfilled_spots,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,28.0,39.0,80.0,115.0,153.0,183.0,215.0,251.0,274.0,330.0,349.0,374.0,398.0,433.0,453.0,474.0,479.0,504.0,516.0,534.0,546.0,557.0,574.0
unfilled_spots,604.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,27.0,56.0,88.0,118.0,147.0,186.0,229.0,260.0,278.0,301.0,348.0,390.0,404.0,420.0,445.0,471.0,477.0,504.0,522.0,543.0,554.0,545.0,565.0
unfilled_spots,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,12.0,44.0,75.0,116.0,147.0,193.0,229.0,252.0,285.0,316.0,339.0,379.0,394.0,418.0,438.0,457.0,483.0,498.0,511.0,533.0,547.0,554.0,582.0
unfilled_spots,609.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,16.0,48.0,98.0,122.0,154.0,179.0,228.0,267.0,286.0,335.0,342.0,372.0,398.0,422.0,450.0,469.0,496.0,510.0,520.0,535.0,541.0,558.0,571.0
unfilled_spots,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,43.0,80.0,121.0,173.0,179.0,222.0,244.0,290.0,324.0,348.0,366.0,390.0,409.0,439.0,460.0,482.0,499.0,512.0,534.0,554.0,566.0,574.0
unfilled_spots,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,21.0,39.0,87.0,102.0,143.0,198.0,229.0,252.0,288.0,319.0,357.0,381.0,392.0,421.0,453.0,462.0,479.0,505.0,519.0,531.0,554.0,556.0,569.0
reviews_per_program,307.44827586206895,307.44827586206895,307.44827586206895,307.44827586206895,302.0689655172414,244.55172413793105,134.5785440613027,73.96934865900383,73.22605363984674,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657
reviews_per_program,307.44827586206895,307.44827586206895,307.44827586206895,307.44827586206895,302.2528735632184,256.4214559386973,129.7088122605364,70.52107279693486,69.23371647509579,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657
reviews_per_program,307.44827586206895,307.44827586206895,307.44827586206895,307.44827586206895,299.1455938697318,253.1455938697318,124.16091954022988,72.16091954022988,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657
reviews_per_program,307.44827586206895,307.44827586206895,307.44827586206895,307.44827586206895,304.4214559386973,240.81992337164752,132.55938697318007,72.08812260536398,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657
reviews_per_program,307.44827586206895,307.44827586206895,307.44827586206895,307.44827586206895,302.39463601532566,242.22988505747125,127.08429118773947,71.02681992337165,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657
reviews_per_program,307.44827586206895,307.44827586206895,307.44827586206895,307.44827586206895,305.2988505747126,242.67816091954023,126.04597701149426,72.03831417624521,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657
reviews_per_program,307.44827586206895,307.44827586206895,307.44827586206895,307.44827586206895,302.2758620689655,248.4176245210728,135.15325670498083,73.84674329501915,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657
reviews_per_program,307.44827586206895,307.44827586206895,307.44827586206895,307.44827586206895,304.15325670498083,243.4367816091954,119.78927203065135,76.00383141762453,69.20689655172414,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657
reviews_per_program,307.44827586206895,307.44827586206895,307.44827586206895,307.44827586206895,304.27969348659,252.18007662835248,131.22222222222223,78.02298850574712,69.28735632183908,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657
reviews_per_program,307.44827586206895,307.44827586206895,307.44827586206895,307.44827586206895,306.3869731800766,238.42911877394636,129.1455938697318,71.39463601532567,68.32183908045977,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092,247.66666666666666,256.2068965517241,264.7471264367816,273.28735632183907,281.82758620689657
pct_interview_given_signal,0.0,1.0210856886496187,1.0116644235082997,1.0104680723792434,1.0035890533871692,0.9818752803947959,0.9056378046956782,0.7995257322309812,0.7017160161507402,0.6244952893674294,0.5620457604306864,0.510950691300624,0.46837146702557203,0.43234289263898956,0.40146125745049027,0.3746971736204576,0.351278600269179,0.3306151531945214,0.3122476446837147,0.2958135581214139,0.2810228802153432,0.26764083830032687,0.255475345650312,0.2443677219263854,0.23418573351278602,0.22481830417227455,0.21617144631949478,0.20816509645580977,0.20073062872524514,0.19380888290713325,0.1873485868102288,0.18130508400989884,0.1756393001345895,0.170316897100208
pct_interview_given_signal,0.0,1.012561686855092,1.0134589502018843,1.0104680723792434,1.0052714221624046,0.9883355764917003,0.9100493494840736,0.8009357174902262,0.7025011215791835,0.6244952893674294,0.5620457604306864,0.510950691300624,0.46837146702557203,0.43234289263898956,0.40146125745049027,0.3746971736204576,0.351278600269179,0.3306151531945214,0.3122476446837147,0.2958135581214139,0.2810228802153432,0.26764083830032687,0.255475345650312,0.2443677219263854,0.23418573351278602,0.22481830417227455,0.21617144631949478,0.20816509645580977,0.20073062872524514,0.19380888290713325,0.1873485868102288,0.18130508400989884,0.1756393001345895,0.170316897100208
pct_interview_given_signal,0.0,1.0143562135486766,1.0163750560789593,1.0103185284881113,1.0045984746523104,0.9865410497981157,0.908180050844923,0.799718002948151,0.702557200538358,0.6244952893674294,0.5620457604306864,0.510950691300624,0.46837146702557203,0.43234289263898956,0.40146125745049027,0.3746971736204576,0.351278600269179,0.3306151531945214,0.3122476446837147,0.2958135581214139,0.2810228802153432,0.26764083830032687,0.255475345650312,0.2443677219263854,0.23418573351278602,0.22481830417227455,0.21617144631949478,0.20816509645580977,0.20073062872524514,0.19380888290713325,0.1873485868102288,0.18130508400989884,0.1756393001345895,0.170316897100208
pct_interview_given_signal,0.0,1.0165993719156572,1.0143562135486766,1.009271721250187,1.0043741588156123,0.9793629430237775,0.9096754897562435,0.7987566493623022,0.702557200538358,0.6244952893674294,0.5620457604306864,0.510950691300624,0.46837146702557203,0.43234289263898956,0.40146125745049027,0.3746971736204576,0.351278600269179,0.3306151531945214,0.3122476446837147,0.2958135581214139,0.2810228802153432,0.26764083830032687,0.255475345650312,0.2443677219263854,0.23418573351278602,0.22481830417227455,0.21617144631949478,0.20816509645580977,0.20073062872524514,0.19380888290713325,0.1873485868102288,0.18130508400989884,0.1756393001345895,0.170316897100208
pct_interview_given_signal,0.0,1.018842530282638,1.0170480035890535,1.009271721250187,1.0045984746523104,0.9837595334230597,0.9077314191715269,0.7998461834262642,0.702557200538358,0.6244952893674294,0.5620457604306864,0.510950691300624,0.46837146702557203,0.43234289263898956,0.40146125745049027,0.3746971736204576,0.351278600269179,0.3306151531945214,0.3122476446837147,0.2958135581214139,0.2810228802153432,0.26764083830032687,0.255475345650312,0.2443677219263854,0.23418573351278602,0.22481830417227455,0.21617144631949478,0.20816509645580977,0.20073062872524514,0.19380888290713325,0.1873485868102288,0.18130508400989884,0.1756393001345895,0.170316897100208
pct_interview_given_signal,0.0,1.0183938986092418,1.0150291610587707,1.0101689845969792,1.0066173171825932,0.9802602063705698,0.9076566472259608,0.799718002948151,0.702557200538358,0.6244952893674294,0.5620457604306864,0.510950691300624,0.46837146702557203,0.43234289263898956,0.40146125745049027,0.3746971736204576,0.351278600269179,0.3306151531945214,0.3122476446837147,0.2958135581214139,0.2810228802153432,0.26764083830032687,0.255475345650312,0.2443677219263854,0.23418573351278602,0.22481830417227455,0.21617144631949478,0.20816509645580977,0.20073062872524514,0.19380888290713325,0.1873485868102288,0.18130508400989884,0.1756393001345895,0.170316897100208
pct_interview_given_signal,0.0,1.0179452669358457,1.0132346343651861,1.0091221773590549,1.003140421713773,0.9837595334230597,0.9072827874981307,0.7986284688841889,0.702557200538358,0.6244952893674294,0.5620457604306864,0.510950691300624,0.46837146702557203,0.43234289263898956,0.40146125745049027,0.3746971736204576,0.351278600269179,0.3306151531945214,0.3122476446837147,0.2958135581214139,0.2810228802153432,0.26764083830032687,0.255475345650312,0.2443677219263854,0.23418573351278602,0.22481830417227455,0.21617144631949478,0.20816509645580977,0.20073062872524514,0.19380888290713325,0.1873485868102288,0.18130508400989884,0.1756393001345895,0.170316897100208
