Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,2668.0,1233.0,1217.0,1212.0,1212.0,1228.0,1332.0,1430.0,1572.0,1688.0,1789.0,1885.0,1975.0,2035.0,2071.0,2132.0,2188.0,2219.0,2285.0,2305.0,2346.0,2384.0,2409.0,2430.0,2448.0,2477.0,2509.0,2518.0,2540.0,2548.0,2550.0,2579.0,2596.0,2607.0,2620.0,2645.0,2638.0,2632.0,2660.0
unmatched_applicants,2663.0,1230.0,1212.0,1212.0,1216.0,1251.0,1324.0,1381.0,1548.0,1663.0,1798.0,1893.0,1967.0,2042.0,2105.0,2153.0,2220.0,2233.0,2291.0,2303.0,2352.0,2376.0,2418.0,2423.0,2451.0,2448.0,2490.0,2510.0,2516.0,2557.0,2551.0,2572.0,2589.0,2603.0,2614.0,2622.0,2640.0,2652.0,2647.0
unmatched_applicants,2664.0,1220.0,1212.0,1212.0,1215.0,1224.0,1332.0,1450.0,1575.0,1676.0,1793.0,1880.0,1975.0,2020.0,2079.0,2138.0,2203.0,2265.0,2281.0,2294.0,2357.0,2370.0,2395.0,2422.0,2442.0,2473.0,2497.0,2511.0,2536.0,2548.0,2552.0,2575.0,2593.0,2597.0,2616.0,2611.0,2620.0,2644.0,2652.0
unmatched_applicants,2666.0,1225.0,1212.0,1212.0,1212.0,1223.0,1311.0,1443.0,1583.0,1678.0,1793.0,1871.0,1938.0,2020.0,2088.0,2173.0,2201.0,2246.0,2289.0,2325.0,2356.0,2383.0,2416.0,2447.0,2442.0,2466.0,2506.0,2513.0,2526.0,2548.0,2555.0,2573.0,2590.0,2598.0,2613.0,2627.0,2642.0,2653.0,2655.0
unmatched_applicants,2660.0,1222.0,1212.0,1212.0,1218.0,1224.0,1308.0,1427.0,1564.0,1690.0,1752.0,1886.0,1946.0,2026.0,2085.0,2149.0,2196.0,2225.0,2286.0,2314.0,2364.0,2390.0,2399.0,2431.0,2454.0,2486.0,2483.0,2527.0,2538.0,2543.0,2558.0,2579.0,2592.0,2607.0,2624.0,2618.0,2621.0,2640.0,2641.0
unmatched_applicants,2670.0,1240.0,1212.0,1212.0,1215.0,1223.0,1336.0,1428.0,1585.0,1683.0,1775.0,1871.0,1978.0,2031.0,2088.0,2170.0,2202.0,2251.0,2286.0,2316.0,2336.0,2388.0,2389.0,2428.0,2449.0,2473.0,2486.0,2522.0,2532.0,2544.0,2568.0,2584.0,2599.0,2584.0,2614.0,2627.0,2627.0,2651.0,2645.0
unmatched_applicants,2662.0,1226.0,1214.0,1212.0,1212.0,1239.0,1311.0,1423.0,1565.0,1692.0,1778.0,1883.0,1977.0,2030.0,2079.0,2132.0,2209.0,2261.0,2267.0,2313.0,2355.0,2383.0,2406.0,2430.0,2449.0,2457.0,2498.0,2509.0,2546.0,2549.0,2557.0,2576.0,2583.0,2608.0,2622.0,2624.0,2646.0,2640.0,2644.0
unmatched_applicants,2672.0,1225.0,1212.0,1212.0,1212.0,1240.0,1308.0,1431.0,1558.0,1689.0,1802.0,1893.0,1947.0,2021.0,2105.0,2160.0,2188.0,2239.0,2268.0,2309.0,2353.0,2384.0,2408.0,2438.0,2451.0,2472.0,2481.0,2505.0,2533.0,2535.0,2565.0,2576.0,2569.0,2601.0,2611.0,2628.0,2621.0,2660.0,2641.0
unmatched_applicants,2670.0,1225.0,1214.0,1212.0,1213.0,1220.0,1316.0,1414.0,1556.0,1686.0,1798.0,1887.0,1953.0,2038.0,2085.0,2148.0,2206.0,2239.0,2280.0,2324.0,2349.0,2371.0,2383.0,2437.0,2454.0,2457.0,2499.0,2506.0,2525.0,2551.0,2557.0,2587.0,2600.0,2595.0,2617.0,2622.0,2633.0,2643.0,2660.0
unmatched_applicants,2661.0,1217.0,1213.0,1212.0,1213.0,1227.0,1293.0,1442.0,1582.0,1648.0,1793.0,1899.0,1959.0,2050.0,2073.0,2161.0,2210.0,2248.0,2281.0,2328.0,2355.0,2384.0,2417.0,2415.0,2469.0,2480.0,2498.0,2515.0,2545.0,2540.0,2566.0,2568.0,2577.0,2601.0,2613.0,2612.0,2632.0,2643.0,2644.0
unfilled_spots,1456.0,21.0,5.0,0.0,0.0,16.0,120.0,218.0,360.0,476.0,577.0,673.0,763.0,823.0,859.0,920.0,976.0,1007.0,1073.0,1093.0,1134.0,1172.0,1197.0,1218.0,1236.0,1265.0,1297.0,1306.0,1328.0,1336.0,1338.0,1367.0,1384.0,1395.0,1408.0,1433.0,1426.0,1420.0,1448.0
unfilled_spots,1451.0,18.0,0.0,0.0,4.0,39.0,112.0,169.0,336.0,451.0,586.0,681.0,755.0,830.0,893.0,941.0,1008.0,1021.0,1079.0,1091.0,1140.0,1164.0,1206.0,1211.0,1239.0,1236.0,1278.0,1298.0,1304.0,1345.0,1339.0,1360.0,1377.0,1391.0,1402.0,1410.0,1428.0,1440.0,1435.0
unfilled_spots,1452.0,8.0,0.0,0.0,3.0,12.0,120.0,238.0,363.0,464.0,581.0,668.0,763.0,808.0,867.0,926.0,991.0,1053.0,1069.0,1082.0,1145.0,1158.0,1183.0,1210.0,1230.0,1261.0,1285.0,1299.0,1324.0,1336.0,1340.0,1363.0,1381.0,1385.0,1404.0,1399.0,1408.0,1432.0,1440.0
unfilled_spots,1454.0,13.0,0.0,0.0,0.0,11.0,99.0,231.0,371.0,466.0,581.0,659.0,726.0,808.0,876.0,961.0,989.0,1034.0,1077.0,1113.0,1144.0,1171.0,1204.0,1235.0,1230.0,1254.0,1294.0,1301.0,1314.0,1336.0,1343.0,1361.0,1378.0,1386.0,1401.0,1415.0,1430.0,1441.0,1443.0
unfilled_spots,1448.0,10.0,0.0,0.0,6.0,12.0,96.0,215.0,352.0,478.0,540.0,674.0,734.0,814.0,873.0,937.0,984.0,1013.0,1074.0,1102.0,1152.0,1178.0,1187.0,1219.0,1242.0,1274.0,1271.0,1315.0,1326.0,1331.0,1346.0,1367.0,1380.0,1395.0,1412.0,1406.0,1409.0,1428.0,1429.0
unfilled_spots,1458.0,28.0,0.0,0.0,3.0,11.0,124.0,216.0,373.0,471.0,563.0,659.0,766.0,819.0,876.0,958.0,990.0,1039.0,1074.0,1104.0,1124.0,1176.0,1177.0,1216.0,1237.0,1261.0,1274.0,1310.0,1320.0,1332.0,1356.0,1372.0,1387.0,1372.0,1402.0,1415.0,1415.0,1439.0,1433.0
unfilled_spots,1450.0,14.0,2.0,0.0,0.0,27.0,99.0,211.0,353.0,480.0,566.0,671.0,765.0,818.0,867.0,920.0,997.0,1049.0,1055.0,1101.0,1143.0,1171.0,1194.0,1218.0,1237.0,1245.0,1286.0,1297.0,1334.0,1337.0,1345.0,1364.0,1371.0,1396.0,1410.0,1412.0,1434.0,1428.0,1432.0
unfilled_spots,1460.0,13.0,0.0,0.0,0.0,28.0,96.0,219.0,346.0,477.0,590.0,681.0,735.0,809.0,893.0,948.0,976.0,1027.0,1056.0,1097.0,1141.0,1172.0,1196.0,1226.0,1239.0,1260.0,1269.0,1293.0,1321.0,1323.0,1353.0,1364.0,1357.0,1389.0,1399.0,1416.0,1409.0,1448.0,1429.0
unfilled_spots,1458.0,13.0,2.0,0.0,1.0,8.0,104.0,202.0,344.0,474.0,586.0,675.0,741.0,826.0,873.0,936.0,994.0,1027.0,1068.0,1112.0,1137.0,1159.0,1171.0,1225.0,1242.0,1245.0,1287.0,1294.0,1313.0,1339.0,1345.0,1375.0,1388.0,1383.0,1405.0,1410.0,1421.0,1431.0,1448.0
unfilled_spots,1449.0,5.0,1.0,0.0,1.0,15.0,81.0,230.0,370.0,436.0,581.0,687.0,747.0,838.0,861.0,949.0,998.0,1036.0,1069.0,1116.0,1143.0,1172.0,1205.0,1203.0,1257.0,1268.0,1286.0,1303.0,1333.0,1328.0,1354.0,1356.0,1365.0,1389.0,1401.0,1400.0,1420.0,1431.0,1432.0
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,568.2962962962963,173.94708994708995,82.78835978835978,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,549.5555555555555,175.74074074074073,85.33862433862434,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,565.4285714285714,161.8994708994709,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,556.0687830687831,186.27513227513228,85.57671957671958,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
reviews_per_program,622.5555555555555,622.5555555555555,622.5555555555555,543.4179894179895,175.46560846560845,82.70370370370371,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037,431.0,446.962962962963,462.9259259259259,478.8888888888889,494.85185185185185,510.81481481481484,526.7777777777778,542.7407407407408,558.7037037037037,574.6666666666666,590.6296296296297,606.5925925925926
