Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
unmatched_applicants,2945.0,831.0,776.0,704.0,695.0,693.0,686.0,685.0,685.0,692.0,697.0,798.0,943.0,1038.0,1144.0,1290.0,1428.0,1568.0,1649.0,1741.0,1858.0,1904.0,2006.0,2043.0,2118.0,2200.0,2247.0,2298.0,2346.0,2394.0,2433.0,2466.0,2496.0,2538.0,2581.0,2596.0,2632.0,2679.0,2671.0,2710.0,2748.0
unmatched_applicants,2940.0,837.0,776.0,728.0,690.0,687.0,687.0,685.0,685.0,690.0,724.0,834.0,911.0,1069.0,1222.0,1314.0,1454.0,1546.0,1633.0,1739.0,1854.0,1885.0,2025.0,2056.0,2137.0,2211.0,2242.0,2284.0,2330.0,2381.0,2439.0,2445.0,2493.0,2559.0,2556.0,2625.0,2662.0,2679.0,2675.0,2721.0,2737.0
unmatched_applicants,2934.0,839.0,762.0,715.0,689.0,686.0,689.0,685.0,685.0,691.0,740.0,788.0,896.0,1024.0,1199.0,1327.0,1444.0,1546.0,1658.0,1736.0,1805.0,1912.0,1977.0,2046.0,2134.0,2182.0,2245.0,2266.0,2344.0,2382.0,2406.0,2457.0,2506.0,2544.0,2585.0,2616.0,2621.0,2667.0,2700.0,2710.0,2741.0
unmatched_applicants,2935.0,830.0,798.0,732.0,692.0,690.0,686.0,685.0,685.0,696.0,708.0,809.0,905.0,1019.0,1187.0,1319.0,1424.0,1554.0,1666.0,1769.0,1878.0,1925.0,1972.0,2063.0,2129.0,2161.0,2217.0,2296.0,2331.0,2398.0,2409.0,2441.0,2510.0,2536.0,2583.0,2609.0,2642.0,2676.0,2682.0,2707.0,2740.0
unmatched_applicants,2934.0,812.0,768.0,724.0,701.0,693.0,685.0,685.0,685.0,687.0,731.0,793.0,920.0,1088.0,1171.0,1303.0,1474.0,1522.0,1670.0,1744.0,1807.0,1904.0,1994.0,2037.0,2113.0,2161.0,2239.0,2323.0,2362.0,2380.0,2431.0,2484.0,2486.0,2560.0,2578.0,2605.0,2647.0,2659.0,2700.0,2706.0,2741.0
unmatched_applicants,2943.0,861.0,766.0,716.0,696.0,695.0,687.0,685.0,685.0,693.0,719.0,828.0,900.0,1087.0,1219.0,1314.0,1430.0,1532.0,1649.0,1762.0,1854.0,1894.0,1978.0,2056.0,2126.0,2189.0,2243.0,2320.0,2334.0,2368.0,2420.0,2461.0,2510.0,2538.0,2544.0,2579.0,2636.0,2651.0,2713.0,2756.0,2738.0
unmatched_applicants,2937.0,836.0,762.0,737.0,702.0,685.0,685.0,686.0,685.0,701.0,725.0,781.0,914.0,1039.0,1202.0,1329.0,1402.0,1559.0,1663.0,1788.0,1839.0,1904.0,2012.0,2040.0,2122.0,2168.0,2216.0,2275.0,2351.0,2396.0,2398.0,2456.0,2489.0,2539.0,2579.0,2609.0,2650.0,2648.0,2676.0,2713.0,2751.0
unmatched_applicants,2931.0,850.0,772.0,734.0,708.0,689.0,685.0,685.0,685.0,691.0,722.0,804.0,897.0,1082.0,1186.0,1297.0,1428.0,1566.0,1656.0,1770.0,1823.0,1921.0,1978.0,2060.0,2136.0,2183.0,2272.0,2277.0,2331.0,2371.0,2444.0,2472.0,2509.0,2544.0,2564.0,2595.0,2618.0,2656.0,2689.0,2730.0,2734.0
unmatched_applicants,2936.0,807.0,762.0,715.0,699.0,686.0,685.0,685.0,685.0,696.0,730.0,788.0,911.0,1083.0,1185.0,1318.0,1435.0,1546.0,1673.0,1741.0,1841.0,1905.0,1984.0,2090.0,2106.0,2165.0,2242.0,2301.0,2312.0,2384.0,2428.0,2473.0,2524.0,2559.0,2562.0,2578.0,2630.0,2683.0,2684.0,2714.0,2754.0
unmatched_applicants,2949.0,830.0,763.0,731.0,705.0,693.0,685.0,685.0,685.0,688.0,700.0,799.0,926.0,1074.0,1177.0,1276.0,1453.0,1546.0,1634.0,1741.0,1858.0,1938.0,1958.0,2049.0,2131.0,2187.0,2227.0,2294.0,2307.0,2378.0,2429.0,2474.0,2488.0,2548.0,2572.0,2630.0,2634.0,2646.0,2694.0,2719.0,2753.0
unfilled_spots,2260.0,146.0,91.0,19.0,10.0,8.0,1.0,0.0,0.0,7.0,12.0,113.0,258.0,353.0,459.0,605.0,743.0,883.0,964.0,1056.0,1173.0,1219.0,1321.0,1358.0,1433.0,1515.0,1562.0,1613.0,1661.0,1709.0,1748.0,1781.0,1811.0,1853.0,1896.0,1911.0,1947.0,1994.0,1986.0,2025.0,2063.0
unfilled_spots,2255.0,152.0,91.0,43.0,5.0,2.0,2.0,0.0,0.0,5.0,39.0,149.0,226.0,384.0,537.0,629.0,769.0,861.0,948.0,1054.0,1169.0,1200.0,1340.0,1371.0,1452.0,1526.0,1557.0,1599.0,1645.0,1696.0,1754.0,1760.0,1808.0,1874.0,1871.0,1940.0,1977.0,1994.0,1990.0,2036.0,2052.0
unfilled_spots,2249.0,154.0,77.0,30.0,4.0,1.0,4.0,0.0,0.0,6.0,55.0,103.0,211.0,339.0,514.0,642.0,759.0,861.0,973.0,1051.0,1120.0,1227.0,1292.0,1361.0,1449.0,1497.0,1560.0,1581.0,1659.0,1697.0,1721.0,1772.0,1821.0,1859.0,1900.0,1931.0,1936.0,1982.0,2015.0,2025.0,2056.0
unfilled_spots,2250.0,145.0,113.0,47.0,7.0,5.0,1.0,0.0,0.0,11.0,23.0,124.0,220.0,334.0,502.0,634.0,739.0,869.0,981.0,1084.0,1193.0,1240.0,1287.0,1378.0,1444.0,1476.0,1532.0,1611.0,1646.0,1713.0,1724.0,1756.0,1825.0,1851.0,1898.0,1924.0,1957.0,1991.0,1997.0,2022.0,2055.0
unfilled_spots,2249.0,127.0,83.0,39.0,16.0,8.0,0.0,0.0,0.0,2.0,46.0,108.0,235.0,403.0,486.0,618.0,789.0,837.0,985.0,1059.0,1122.0,1219.0,1309.0,1352.0,1428.0,1476.0,1554.0,1638.0,1677.0,1695.0,1746.0,1799.0,1801.0,1875.0,1893.0,1920.0,1962.0,1974.0,2015.0,2021.0,2056.0
unfilled_spots,2258.0,176.0,81.0,31.0,11.0,10.0,2.0,0.0,0.0,8.0,34.0,143.0,215.0,402.0,534.0,629.0,745.0,847.0,964.0,1077.0,1169.0,1209.0,1293.0,1371.0,1441.0,1504.0,1558.0,1635.0,1649.0,1683.0,1735.0,1776.0,1825.0,1853.0,1859.0,1894.0,1951.0,1966.0,2028.0,2071.0,2053.0
unfilled_spots,2252.0,151.0,77.0,52.0,17.0,0.0,0.0,1.0,0.0,16.0,40.0,96.0,229.0,354.0,517.0,644.0,717.0,874.0,978.0,1103.0,1154.0,1219.0,1327.0,1355.0,1437.0,1483.0,1531.0,1590.0,1666.0,1711.0,1713.0,1771.0,1804.0,1854.0,1894.0,1924.0,1965.0,1963.0,1991.0,2028.0,2066.0
