Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,2544.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1802.0,1798.0,1830.0,1844.0,1890.0,1922.0,1994.0,2007.0,2061.0,2106.0,2151.0,2187.0,2212.0,2247.0,2271.0,2309.0,2353.0,2372.0,2394.0,2430.0,2451.0,2464.0,2478.0
unmatched_applicants,2549.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1801.0,1811.0,1832.0,1849.0,1899.0,1943.0,1963.0,2009.0,2030.0,2085.0,2154.0,2173.0,2218.0,2239.0,2287.0,2315.0,2332.0,2370.0,2395.0,2416.0,2444.0,2477.0,2465.0
unmatched_applicants,2557.0,1797.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1802.0,1821.0,1816.0,1859.0,1887.0,1922.0,1974.0,2008.0,2044.0,2109.0,2150.0,2191.0,2216.0,2242.0,2269.0,2327.0,2341.0,2380.0,2395.0,2423.0,2450.0,2469.0,2490.0
unmatched_applicants,2539.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1800.0,1804.0,1816.0,1831.0,1853.0,1899.0,1948.0,1969.0,2015.0,2058.0,2092.0,2149.0,2170.0,2201.0,2246.0,2291.0,2311.0,2333.0,2366.0,2406.0,2420.0,2469.0,2465.0,2502.0
unmatched_applicants,2549.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1805.0,1810.0,1833.0,1864.0,1896.0,1921.0,1948.0,2018.0,2066.0,2119.0,2138.0,2180.0,2229.0,2252.0,2276.0,2313.0,2340.0,2382.0,2405.0,2420.0,2442.0,2460.0,2484.0
unmatched_applicants,2540.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1802.0,1798.0,1808.0,1821.0,1854.0,1882.0,1930.0,1978.0,2021.0,2049.0,2101.0,2150.0,2176.0,2203.0,2241.0,2279.0,2312.0,2337.0,2379.0,2402.0,2415.0,2452.0,2461.0,2473.0
unmatched_applicants,2555.0,1797.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1799.0,1804.0,1831.0,1851.0,1892.0,1933.0,1971.0,2027.0,2082.0,2090.0,2144.0,2163.0,2219.0,2241.0,2282.0,2323.0,2335.0,2355.0,2401.0,2418.0,2443.0,2468.0,2482.0
unmatched_applicants,2536.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1799.0,1805.0,1825.0,1823.0,1850.0,1887.0,1925.0,1962.0,1997.0,2074.0,2105.0,2158.0,2172.0,2199.0,2243.0,2274.0,2295.0,2347.0,2366.0,2398.0,2414.0,2453.0,2456.0,2489.0
unmatched_applicants,2538.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1804.0,1836.0,1850.0,1899.0,1945.0,1979.0,2030.0,2053.0,2116.0,2131.0,2174.0,2197.0,2250.0,2294.0,2315.0,2349.0,2352.0,2394.0,2418.0,2432.0,2479.0,2484.0
unmatched_applicants,2547.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1799.0,1813.0,1835.0,1842.0,1896.0,1922.0,1971.0,2025.0,2076.0,2087.0,2146.0,2171.0,2209.0,2249.0,2284.0,2319.0,2346.0,2379.0,2406.0,2428.0,2453.0,2459.0,2496.0
unfilled_spots,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,33.0,47.0,93.0,125.0,197.0,210.0,264.0,309.0,354.0,390.0,415.0,450.0,474.0,512.0,556.0,575.0,597.0,633.0,654.0,667.0,681.0
