,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.25373237014103883,0.0,0.7462676298589613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.0,0.7491761265909873,0.001176470588235294,0.0,0.24964740282077738,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.0,0.0,0.3312820512820515,0.0,0.6687179487179489,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895604395604396,0.01043956043956044,0.0
