,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.24757309941520472,0.0,0.7524269005847954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.0,0.7438907808737532,0.008140522875816993,0.0,0.24796869625042994,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.0,0.0,0.332747252747253,0.0,0.6672527472527476,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942564102564103,0.005743589743589743,0.0
