Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,2673.0,1306.0,1271.0,1261.0,1258.0,1258.0,1258.0,1275.0,1300.0,1381.0,1423.0,1552.0,1634.0,1728.0,1802.0,1885.0,1975.0,2029.0,2061.0,2131.0,2180.0,2221.0,2270.0,2314.0,2312.0,2375.0,2412.0,2445.0,2453.0,2495.0,2516.0,2555.0,2541.0,2585.0,2589.0,2622.0
unmatched_applicants,2651.0,1292.0,1269.0,1258.0,1258.0,1258.0,1258.0,1263.0,1298.0,1382.0,1438.0,1531.0,1657.0,1716.0,1837.0,1901.0,1953.0,2023.0,2076.0,2112.0,2174.0,2221.0,2262.0,2314.0,2348.0,2364.0,2408.0,2444.0,2462.0,2490.0,2524.0,2550.0,2571.0,2581.0,2588.0,2615.0
unmatched_applicants,2664.0,1301.0,1264.0,1260.0,1258.0,1258.0,1258.0,1271.0,1299.0,1351.0,1455.0,1562.0,1633.0,1731.0,1792.0,1889.0,1948.0,2027.0,2075.0,2156.0,2188.0,2219.0,2266.0,2303.0,2360.0,2391.0,2398.0,2432.0,2462.0,2500.0,2515.0,2530.0,2567.0,2578.0,2606.0,2624.0
unmatched_applicants,2645.0,1278.0,1265.0,1258.0,1259.0,1258.0,1258.0,1262.0,1282.0,1353.0,1462.0,1518.0,1644.0,1731.0,1799.0,1890.0,1969.0,2010.0,2074.0,2120.0,2174.0,2227.0,2271.0,2288.0,2356.0,2377.0,2414.0,2432.0,2470.0,2486.0,2512.0,2518.0,2559.0,2567.0,2602.0,2624.0
unmatched_applicants,2661.0,1287.0,1259.0,1259.0,1258.0,1258.0,1259.0,1263.0,1281.0,1357.0,1434.0,1519.0,1659.0,1717.0,1804.0,1897.0,1947.0,2027.0,2058.0,2119.0,2179.0,2213.0,2264.0,2302.0,2332.0,2390.0,2426.0,2426.0,2456.0,2486.0,2523.0,2538.0,2549.0,2585.0,2596.0,2608.0
unmatched_applicants,2661.0,1288.0,1263.0,1258.0,1258.0,1258.0,1258.0,1263.0,1286.0,1366.0,1440.0,1529.0,1618.0,1734.0,1815.0,1858.0,1965.0,2021.0,2073.0,2121.0,2177.0,2239.0,2278.0,2312.0,2358.0,2394.0,2410.0,2438.0,2452.0,2486.0,2521.0,2540.0,2537.0,2574.0,2601.0,2621.0
unmatched_applicants,2668.0,1292.0,1266.0,1259.0,1258.0,1258.0,1258.0,1264.0,1300.0,1366.0,1453.0,1550.0,1637.0,1726.0,1797.0,1907.0,1948.0,2033.0,2065.0,2145.0,2180.0,2230.0,2288.0,2305.0,2347.0,2359.0,2412.0,2438.0,2474.0,2498.0,2499.0,2526.0,2547.0,2594.0,2593.0,2606.0
unmatched_applicants,2664.0,1297.0,1260.0,1260.0,1258.0,1258.0,1260.0,1265.0,1297.0,1353.0,1465.0,1531.0,1617.0,1702.0,1808.0,1896.0,1947.0,2003.0,2066.0,2131.0,2163.0,2226.0,2269.0,2307.0,2329.0,2362.0,2406.0,2443.0,2469.0,2497.0,2513.0,2537.0,2559.0,2560.0,2597.0,2619.0
unmatched_applicants,2662.0,1281.0,1273.0,1258.0,1258.0,1258.0,1259.0,1264.0,1285.0,1361.0,1442.0,1538.0,1634.0,1721.0,1808.0,1884.0,1958.0,2034.0,2088.0,2126.0,2175.0,2215.0,2272.0,2304.0,2341.0,2401.0,2405.0,2433.0,2461.0,2501.0,2514.0,2534.0,2551.0,2581.0,2598.0,2621.0
unmatched_applicants,2668.0,1285.0,1270.0,1258.0,1258.0,1259.0,1258.0,1263.0,1283.0,1377.0,1452.0,1543.0,1627.0,1716.0,1796.0,1854.0,1954.0,2018.0,2071.0,2121.0,2178.0,2232.0,2269.0,2333.0,2356.0,2366.0,2412.0,2440.0,2462.0,2503.0,2518.0,2536.0,2548.0,2579.0,2601.0,2614.0
unfilled_spots,1415.0,48.0,13.0,3.0,0.0,0.0,0.0,17.0,42.0,123.0,165.0,294.0,376.0,470.0,544.0,627.0,717.0,771.0,803.0,873.0,922.0,963.0,1012.0,1056.0,1054.0,1117.0,1154.0,1187.0,1195.0,1237.0,1258.0,1297.0,1283.0,1327.0,1331.0,1364.0
unfilled_spots,1393.0,34.0,11.0,0.0,0.0,0.0,0.0,5.0,40.0,124.0,180.0,273.0,399.0,458.0,579.0,643.0,695.0,765.0,818.0,854.0,916.0,963.0,1004.0,1056.0,1090.0,1106.0,1150.0,1186.0,1204.0,1232.0,1266.0,1292.0,1313.0,1323.0,1330.0,1357.0
unfilled_spots,1406.0,43.0,6.0,2.0,0.0,0.0,0.0,13.0,41.0,93.0,197.0,304.0,375.0,473.0,534.0,631.0,690.0,769.0,817.0,898.0,930.0,961.0,1008.0,1045.0,1102.0,1133.0,1140.0,1174.0,1204.0,1242.0,1257.0,1272.0,1309.0,1320.0,1348.0,1366.0
unfilled_spots,1387.0,20.0,7.0,0.0,1.0,0.0,0.0,4.0,24.0,95.0,204.0,260.0,386.0,473.0,541.0,632.0,711.0,752.0,816.0,862.0,916.0,969.0,1013.0,1030.0,1098.0,1119.0,1156.0,1174.0,1212.0,1228.0,1254.0,1260.0,1301.0,1309.0,1344.0,1366.0
unfilled_spots,1403.0,29.0,1.0,1.0,0.0,0.0,1.0,5.0,23.0,99.0,176.0,261.0,401.0,459.0,546.0,639.0,689.0,769.0,800.0,861.0,921.0,955.0,1006.0,1044.0,1074.0,1132.0,1168.0,1168.0,1198.0,1228.0,1265.0,1280.0,1291.0,1327.0,1338.0,1350.0
unfilled_spots,1403.0,30.0,5.0,0.0,0.0,0.0,0.0,5.0,28.0,108.0,182.0,271.0,360.0,476.0,557.0,600.0,707.0,763.0,815.0,863.0,919.0,981.0,1020.0,1054.0,1100.0,1136.0,1152.0,1180.0,1194.0,1228.0,1263.0,1282.0,1279.0,1316.0,1343.0,1363.0
unfilled_spots,1410.0,34.0,8.0,1.0,0.0,0.0,0.0,6.0,42.0,108.0,195.0,292.0,379.0,468.0,539.0,649.0,690.0,775.0,807.0,887.0,922.0,972.0,1030.0,1047.0,1089.0,1101.0,1154.0,1180.0,1216.0,1240.0,1241.0,1268.0,1289.0,1336.0,1335.0,1348.0
unfilled_spots,1406.0,39.0,2.0,2.0,0.0,0.0,2.0,7.0,39.0,95.0,207.0,273.0,359.0,444.0,550.0,638.0,689.0,745.0,808.0,873.0,905.0,968.0,1011.0,1049.0,1071.0,1104.0,1148.0,1185.0,1211.0,1239.0,1255.0,1279.0,1301.0,1302.0,1339.0,1361.0
unfilled_spots,1404.0,23.0,15.0,0.0,0.0,0.0,1.0,6.0,27.0,103.0,184.0,280.0,376.0,463.0,550.0,626.0,700.0,776.0,830.0,868.0,917.0,957.0,1014.0,1046.0,1083.0,1143.0,1147.0,1175.0,1203.0,1243.0,1256.0,1276.0,1293.0,1323.0,1340.0,1363.0
unfilled_spots,1410.0,27.0,12.0,0.0,0.0,1.0,0.0,5.0,25.0,119.0,194.0,285.0,369.0,458.0,538.0,596.0,696.0,760.0,813.0,863.0,920.0,974.0,1011.0,1075.0,1098.0,1108.0,1154.0,1182.0,1204.0,1245.0,1260.0,1278.0,1290.0,1321.0,1343.0,1356.0
reviews_per_program,308.3267326732673,308.3267326732673,308.3267326732673,308.3267326732673,301.5024752475247,232.47772277227722,116.6559405940594,65.68316831683168,66.11138613861387,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812,235.3019801980198,243.41584158415841,251.52970297029702,259.64356435643566,267.75742574257424,275.8712871287129,283.98514851485146
reviews_per_program,308.3267326732673,308.3267326732673,308.3267326732673,308.3267326732673,302.2995049504951,236.6980198019802,117.7871287128713,72.30940594059406,65.52970297029702,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812,235.3019801980198,243.41584158415841,251.52970297029702,259.64356435643566,267.75742574257424,275.8712871287129,283.98514851485146
reviews_per_program,308.3267326732673,308.3267326732673,308.3267326732673,308.3267326732673,301.6732673267327,232.9480198019802,125.45792079207921,73.54702970297029,67.44059405940594,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812,235.3019801980198,243.41584158415841,251.52970297029702,259.64356435643566,267.75742574257424,275.8712871287129,283.98514851485146
reviews_per_program,308.3267326732673,308.3267326732673,308.3267326732673,308.3267326732673,302.66584158415844,238.71534653465346,122.15841584158416,66.15346534653466,66.67821782178218,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812,235.3019801980198,243.41584158415841,251.52970297029702,259.64356435643566,267.75742574257424,275.8712871287129,283.98514851485146
reviews_per_program,308.3267326732673,308.3267326732673,308.3267326732673,308.3267326732673,303.51237623762376,241.52227722772278,114.3440594059406,66.06930693069307,65.49257425742574,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812,235.3019801980198,243.41584158415841,251.52970297029702,259.64356435643566,267.75742574257424,275.8712871287129,283.98514851485146
reviews_per_program,308.3267326732673,308.3267326732673,308.3267326732673,308.3267326732673,305.6212871287129,238.72772277227722,113.9009900990099,66.06435643564356,66.15346534653466,73.53217821782178,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812,235.3019801980198,243.41584158415841,251.52970297029702,259.64356435643566,267.75742574257424,275.8712871287129,283.98514851485146
reviews_per_program,308.3267326732673,308.3267326732673,308.3267326732673,307.5717821782178,305.6237623762376,240.09158415841586,126.94059405940594,69.36633663366337,66.62376237623762,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812,235.3019801980198,243.41584158415841,251.52970297029702,259.64356435643566,267.75742574257424,275.8712871287129,283.98514851485146
reviews_per_program,308.3267326732673,308.3267326732673,308.3267326732673,308.3267326732673,303.769801980198,239.75247524752476,117.91089108910892,70.35148514851485,66.6980198019802,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812,235.3019801980198,243.41584158415841,251.52970297029702,259.64356435643566,267.75742574257424,275.8712871287129,283.98514851485146
reviews_per_program,308.3267326732673,308.3267326732673,308.3267326732673,308.3267326732673,302.220297029703,240.23762376237624,121.7549504950495,65.12871287128714,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812,235.3019801980198,243.41584158415841,251.52970297029702,259.64356435643566,267.75742574257424,275.8712871287129,283.98514851485146
reviews_per_program,308.3267326732673,308.3267326732673,308.3267326732673,308.3267326732673,302.26485148514854,239.81435643564356,119.44059405940594,67.38861386138613,65.51485148514851,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812,235.3019801980198,243.41584158415841,251.52970297029702,259.64356435643566,267.75742574257424,275.8712871287129,283.98514851485146
pct_interview_given_signal,0.0,1.0106772422208663,1.0070164734594265,1.0067114093959733,1.0033557046979866,0.9782184258694325,0.9001423632296115,0.7905953107295389,0.6931436851738865,0.6162294081757169,0.5546064673581452,0.5041876975983138,0.4621720561317877,0.42662035950626553,0.39614747668438943,0.36973764490543015,0.34662904209884077,0.32623909844596777,0.30811470408785846,0.2918981407148133,0.2773032336790726,0.264098317789593,0.2520938487991569,0.24113324667745445,0.23108602806589384,0.2218425869432581,0.21331017975313277,0.20540980272523895,0.19807373834219472,0.19124360943384316,0.18486882245271508,0.1789053120510146,0.17331452104942038,0.1680625658661046,0.16311954922298388,0.15845899067375577
