Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,1046.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,975.0,978.0,982.0,985.0,985.0,990.0,1002.0,1003.0,1005.0,1014.0,1012.0,1018.0,1026.0,1028.0,1027.0,1032.0,1036.0,1039.0
unmatched_applicants,1047.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,969.0,975.0,973.0,980.0,984.0,990.0,990.0,997.0,1002.0,1010.0,1009.0,1014.0,1019.0,1021.0,1029.0,1030.0,1031.0,1039.0,1038.0
unmatched_applicants,1047.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,974.0,969.0,978.0,984.0,989.0,995.0,1003.0,1002.0,1003.0,1014.0,1015.0,1022.0,1022.0,1026.0,1026.0,1036.0,1034.0,1038.0
unmatched_applicants,1044.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,970.0,974.0,971.0,980.0,978.0,989.0,998.0,1002.0,1003.0,1006.0,1012.0,1018.0,1019.0,1026.0,1029.0,1031.0,1032.0,1033.0,1041.0
unmatched_applicants,1047.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,976.0,979.0,987.0,993.0,999.0,1004.0,1012.0,1012.0,1021.0,1023.0,1021.0,1026.0,1027.0,1035.0,1037.0,1042.0
unmatched_applicants,1046.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,969.0,970.0,974.0,976.0,983.0,992.0,996.0,999.0,1005.0,1009.0,1013.0,1019.0,1018.0,1023.0,1029.0,1031.0,1032.0,1037.0,1038.0
unmatched_applicants,1046.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,973.0,980.0,980.0,985.0,995.0,994.0,1006.0,1010.0,1011.0,1018.0,1019.0,1020.0,1026.0,1028.0,1032.0,1038.0,1038.0
unmatched_applicants,1047.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,969.0,981.0,978.0,981.0,986.0,992.0,1000.0,999.0,1005.0,1013.0,1015.0,1022.0,1027.0,1027.0,1029.0,1030.0,1035.0,1040.0
unmatched_applicants,1045.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,973.0,972.0,981.0,983.0,995.0,997.0,1004.0,1008.0,1013.0,1015.0,1020.0,1027.0,1025.0,1030.0,1030.0,1036.0,1040.0
unmatched_applicants,1047.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,969.0,968.0,971.0,969.0,977.0,982.0,990.0,998.0,1006.0,1001.0,1010.0,1010.0,1017.0,1021.0,1023.0,1027.0,1030.0,1030.0,1037.0,1039.0
unfilled_spots,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,14.0,17.0,17.0,22.0,34.0,35.0,37.0,46.0,44.0,50.0,58.0,60.0,59.0,64.0,68.0,71.0
unfilled_spots,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,12.0,16.0,22.0,22.0,29.0,34.0,42.0,41.0,46.0,51.0,53.0,61.0,62.0,63.0,71.0,70.0
unfilled_spots,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,10.0,16.0,21.0,27.0,35.0,34.0,35.0,46.0,47.0,54.0,54.0,58.0,58.0,68.0,66.0,70.0
unfilled_spots,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,12.0,10.0,21.0,30.0,34.0,35.0,38.0,44.0,50.0,51.0,58.0,61.0,63.0,64.0,65.0,73.0
unfilled_spots,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,19.0,25.0,31.0,36.0,44.0,44.0,53.0,55.0,53.0,58.0,59.0,67.0,69.0,74.0
unfilled_spots,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,8.0,15.0,24.0,28.0,31.0,37.0,41.0,45.0,51.0,50.0,55.0,61.0,63.0,64.0,69.0,70.0
unfilled_spots,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,12.0,17.0,27.0,26.0,38.0,42.0,43.0,50.0,51.0,52.0,58.0,60.0,64.0,70.0,70.0
unfilled_spots,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,10.0,13.0,18.0,24.0,32.0,31.0,37.0,45.0,47.0,54.0,59.0,59.0,61.0,62.0,67.0,72.0
unfilled_spots,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,13.0,15.0,27.0,29.0,36.0,40.0,45.0,47.0,52.0,59.0,57.0,62.0,62.0,68.0,72.0
unfilled_spots,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,9.0,14.0,22.0,30.0,38.0,33.0,42.0,42.0,49.0,53.0,55.0,59.0,62.0,62.0,69.0,71.0
reviews_per_program,1013.0285714285715,1013.0285714285715,90.6,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,1013.0285714285715,1013.0285714285715,146.11428571428573,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,1013.0285714285715,1013.0285714285715,145.11428571428573,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,1013.0285714285715,1013.0285714285715,118.0,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,1013.0285714285715,1013.0285714285715,117.14285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,1013.0285714285715,1013.0285714285715,117.4,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,1013.0285714285715,1013.0285714285715,90.65714285714286,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,1013.0285714285715,1013.0285714285715,90.45714285714286,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,1013.0285714285715,1013.0285714285715,116.97142857142858,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
