Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,1986.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1774.0,1786.0,1804.0,1811.0,1825.0,1845.0,1851.0,1874.0,1878.0,1892.0,1905.0,1913.0,1919.0,1932.0,1942.0,1939.0,1949.0,1956.0,1965.0,1972.0
unmatched_applicants,1986.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1788.0,1793.0,1813.0,1834.0,1844.0,1846.0,1861.0,1876.0,1885.0,1900.0,1915.0,1913.0,1929.0,1933.0,1945.0,1952.0,1952.0,1958.0,1971.0
unmatched_applicants,1981.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1774.0,1773.0,1783.0,1801.0,1815.0,1830.0,1835.0,1855.0,1867.0,1885.0,1890.0,1902.0,1912.0,1926.0,1932.0,1929.0,1943.0,1953.0,1949.0,1958.0,1969.0
unmatched_applicants,1987.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1770.0,1771.0,1776.0,1793.0,1808.0,1811.0,1822.0,1845.0,1853.0,1873.0,1872.0,1888.0,1899.0,1914.0,1922.0,1927.0,1938.0,1944.0,1950.0,1959.0,1968.0,1963.0
unmatched_applicants,1983.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1776.0,1771.0,1791.0,1798.0,1815.0,1828.0,1850.0,1863.0,1866.0,1879.0,1889.0,1902.0,1911.0,1911.0,1926.0,1938.0,1945.0,1946.0,1958.0,1957.0,1968.0
unmatched_applicants,1985.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1778.0,1784.0,1797.0,1803.0,1835.0,1850.0,1855.0,1867.0,1877.0,1886.0,1902.0,1903.0,1917.0,1924.0,1930.0,1944.0,1953.0,1950.0,1965.0,1969.0
unmatched_applicants,1982.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1776.0,1786.0,1805.0,1816.0,1838.0,1833.0,1861.0,1873.0,1879.0,1891.0,1905.0,1915.0,1913.0,1914.0,1934.0,1941.0,1948.0,1957.0,1955.0,1963.0
unmatched_applicants,1985.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1773.0,1785.0,1797.0,1816.0,1824.0,1842.0,1851.0,1868.0,1882.0,1894.0,1904.0,1909.0,1922.0,1919.0,1936.0,1943.0,1955.0,1955.0,1955.0,1961.0
unmatched_applicants,1973.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1770.0,1777.0,1790.0,1806.0,1813.0,1829.0,1842.0,1860.0,1855.0,1883.0,1891.0,1906.0,1914.0,1917.0,1937.0,1935.0,1954.0,1958.0,1958.0,1963.0,1968.0
unmatched_applicants,1986.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1780.0,1789.0,1785.0,1816.0,1824.0,1835.0,1860.0,1869.0,1880.0,1886.0,1899.0,1907.0,1917.0,1931.0,1927.0,1945.0,1949.0,1953.0,1960.0,1968.0
unfilled_spots,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,16.0,34.0,41.0,55.0,75.0,81.0,104.0,108.0,122.0,135.0,143.0,149.0,162.0,172.0,169.0,179.0,186.0,195.0,202.0
unfilled_spots,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,23.0,43.0,64.0,74.0,76.0,91.0,106.0,115.0,130.0,145.0,143.0,159.0,163.0,175.0,182.0,182.0,188.0,201.0
unfilled_spots,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,13.0,31.0,45.0,60.0,65.0,85.0,97.0,115.0,120.0,132.0,142.0,156.0,162.0,159.0,173.0,183.0,179.0,188.0,199.0
unfilled_spots,217.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,23.0,38.0,41.0,52.0,75.0,83.0,103.0,102.0,118.0,129.0,144.0,152.0,157.0,168.0,174.0,180.0,189.0,198.0,193.0
unfilled_spots,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,21.0,28.0,45.0,58.0,80.0,93.0,96.0,109.0,119.0,132.0,141.0,141.0,156.0,168.0,175.0,176.0,188.0,187.0,198.0
unfilled_spots,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,27.0,33.0,65.0,80.0,85.0,97.0,107.0,116.0,132.0,133.0,147.0,154.0,160.0,174.0,183.0,180.0,195.0,199.0
unfilled_spots,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,35.0,46.0,68.0,63.0,91.0,103.0,109.0,121.0,135.0,145.0,143.0,144.0,164.0,171.0,178.0,187.0,185.0,193.0
unfilled_spots,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,27.0,46.0,54.0,72.0,81.0,98.0,112.0,124.0,134.0,139.0,152.0,149.0,166.0,173.0,185.0,185.0,185.0,191.0
unfilled_spots,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,20.0,36.0,43.0,59.0,72.0,90.0,85.0,113.0,121.0,136.0,144.0,147.0,167.0,165.0,184.0,188.0,188.0,193.0,198.0
unfilled_spots,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,19.0,15.0,46.0,54.0,65.0,90.0,99.0,110.0,116.0,129.0,137.0,147.0,161.0,157.0,175.0,179.0,183.0,190.0,198.0
reviews_per_program,750.4175824175824,750.4175824175824,233.92307692307693,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934
reviews_per_program,750.4175824175824,750.4175824175824,279.25274725274727,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934
reviews_per_program,750.4175824175824,750.4175824175824,272.95604395604397,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934
reviews_per_program,750.4175824175824,750.4175824175824,278.95604395604397,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934
reviews_per_program,750.4175824175824,750.4175824175824,271.0989010989011,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934
reviews_per_program,750.4175824175824,750.4175824175824,294.0989010989011,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934
reviews_per_program,750.4175824175824,750.4175824175824,247.1868131868132,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934
reviews_per_program,750.4175824175824,750.4175824175824,255.8131868131868,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934
reviews_per_program,750.4175824175824,750.4175824175824,224.47252747252747,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934
reviews_per_program,750.4175824175824,750.4175824175824,247.53846153846155,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934
pct_interview_given_signal,0.0,1.0084348641049672,0.9119025304592315,0.6254295532646048,0.4690721649484536,0.3752577319587629,0.3127147766323024,0.26804123711340205,0.2345360824742268,0.20847651775486828,0.18762886597938144,0.17057169634489222,0.1563573883161512,0.14432989690721648,0.13402061855670103,0.12508591065292096,0.1172680412371134,0.11036992116434202,0.10423825887743414,0.09875203472599023,0.09381443298969072,0.08934707903780069,0.08528584817244611,0.08157776781712237,0.0781786941580756,0.07505154639175257,0.07216494845360824,0.06949217258495609,0.06701030927835051,0.0646996089584074
pct_interview_given_signal,0.0,1.007497656982193,0.9069821930646673,0.6254295532646048,0.4690721649484536,0.3752577319587629,0.3127147766323024,0.26804123711340205,0.2345360824742268,0.20847651775486828,0.18762886597938144,0.17057169634489222,0.1563573883161512,0.14432989690721648,0.13402061855670103,0.12508591065292096,0.1172680412371134,0.11036992116434202,0.10423825887743414,0.09875203472599023,0.09381443298969072,0.08934707903780069,0.08528584817244611,0.08157776781712237,0.0781786941580756,0.07505154639175257,0.07216494845360824,0.06949217258495609,0.06701030927835051,0.0646996089584074
pct_interview_given_signal,0.0,1.007029053420806,0.9067478912839737,0.6254295532646048,0.4690721649484536,0.3752577319587629,0.3127147766323024,0.26804123711340205,0.2345360824742268,0.20847651775486828,0.18762886597938144,0.17057169634489222,0.1563573883161512,0.14432989690721648,0.13402061855670103,0.12508591065292096,0.1172680412371134,0.11036992116434202,0.10423825887743414,0.09875203472599023,0.09381443298969072,0.08934707903780069,0.08528584817244611,0.08157776781712237,0.0781786941580756,0.07505154639175257,0.07216494845360824,0.06949217258495609,0.06701030927835051,0.0646996089584074
pct_interview_given_signal,0.0,1.0093720712277414,0.904639175257732,0.6254295532646048,0.4690721649484536,0.3752577319587629,0.3127147766323024,0.26804123711340205,0.2345360824742268,0.20847651775486828,0.18762886597938144,0.17057169634489222,0.1563573883161512,0.14432989690721648,0.13402061855670103,0.12508591065292096,0.1172680412371134,0.11036992116434202,0.10423825887743414,0.09875203472599023,0.09381443298969072,0.08934707903780069,0.08528584817244611,0.08157776781712237,0.0781786941580756,0.07505154639175257,0.07216494845360824,0.06949217258495609,0.06701030927835051,0.0646996089584074
pct_interview_given_signal,0.0,1.0098406747891284,0.9083880037488284,0.6254295532646048,0.4690721649484536,0.3752577319587629,0.3127147766323024,0.26804123711340205,0.2345360824742268,0.20847651775486828,0.18762886597938144,0.17057169634489222,0.1563573883161512,0.14432989690721648,0.13402061855670103,0.12508591065292096,0.1172680412371134,0.11036992116434202,0.10423825887743414,0.09875203472599023,0.09381443298969072,0.08934707903780069,0.08528584817244611,0.08157776781712237,0.0781786941580756,0.07505154639175257,0.07216494845360824,0.06949217258495609,0.06701030927835051,0.0646996089584074
pct_interview_given_signal,0.0,1.0098406747891284,0.9018275538894096,0.6254295532646048,0.4690721649484536,0.3752577319587629,0.3127147766323024,0.26804123711340205,0.2345360824742268,0.20847651775486828,0.18762886597938144,0.17057169634489222,0.1563573883161512,0.14432989690721648,0.13402061855670103,0.12508591065292096,0.1172680412371134,0.11036992116434202,0.10423825887743414,0.09875203472599023,0.09381443298969072,0.08934707903780069,0.08528584817244611,0.08157776781712237,0.0781786941580756,0.07505154639175257,0.07216494845360824,0.06949217258495609,0.06701030927835051,0.0646996089584074
pct_interview_given_signal,0.0,1.0093720712277414,0.9149484536082474,0.6254295532646048,0.4690721649484536,0.3752577319587629,0.3127147766323024,0.26804123711340205,0.2345360824742268,0.20847651775486828,0.18762886597938144,0.17057169634489222,0.1563573883161512,0.14432989690721648,0.13402061855670103,0.12508591065292096,0.1172680412371134,0.11036992116434202,0.10423825887743414,0.09875203472599023,0.09381443298969072,0.08934707903780069,0.08528584817244611,0.08157776781712237,0.0781786941580756,0.07505154639175257,0.07216494845360824,0.06949217258495609,0.06701030927835051,0.0646996089584074
pct_interview_given_signal,0.0,1.0089034676663542,0.9058106841611996,0.6254295532646048,0.4690721649484536,0.3752577319587629,0.3127147766323024,0.26804123711340205,0.2345360824742268,0.20847651775486828,0.18762886597938144,0.17057169634489222,0.1563573883161512,0.14432989690721648,0.13402061855670103,0.12508591065292096,0.1172680412371134,0.11036992116434202,0.10423825887743414,0.09875203472599023,0.09381443298969072,0.08934707903780069,0.08528584817244611,0.08157776781712237,0.0781786941580756,0.07505154639175257,0.07216494845360824,0.06949217258495609,0.06701030927835051,0.0646996089584074
pct_interview_given_signal,0.0,1.0121836925960637,0.9109653233364574,0.6254295532646048,0.4690721649484536,0.3752577319587629,0.3127147766323024,0.26804123711340205,0.2345360824742268,0.20847651775486828,0.18762886597938144,0.17057169634489222,0.1563573883161512,0.14432989690721648,0.13402061855670103,0.12508591065292096,0.1172680412371134,0.11036992116434202,0.10423825887743414,0.09875203472599023,0.09381443298969072,0.08934707903780069,0.08528584817244611,0.08157776781712237,0.0781786941580756,0.07505154639175257,0.07216494845360824,0.06949217258495609,0.06701030927835051,0.0646996089584074
pct_interview_given_signal,0.0,1.007497656982193,0.9086223055295221,0.6254295532646048,0.4690721649484536,0.3752577319587629,0.3127147766323024,0.26804123711340205,0.2345360824742268,0.20847651775486828,0.18762886597938144,0.17057169634489222,0.1563573883161512,0.14432989690721648,0.13402061855670103,0.12508591065292096,0.1172680412371134,0.11036992116434202,0.10423825887743414,0.09875203472599023,0.09381443298969072,0.08934707903780069,0.08528584817244611,0.08157776781712237,0.0781786941580756,0.07505154639175257,0.07216494845360824,0.06949217258495609,0.06701030927835051,0.0646996089584074
pct_interview_given_nosignal,0.0586340206185567,0.027995283731898298,0.0017494532958450483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0586340206185567,0.02802551621972972,0.002077475788815995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0586340206185567,0.028040632463645434,0.002093095907528897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0586340206185567,0.027965051244066876,0.002233676975945017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0586340206185567,0.027949935000151162,0.0019837550765385817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0586340206185567,0.027949935000151162,0.0024211184004998437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0586340206185567,0.027965051244066876,0.0015463917525773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0586340206185567,0.027980167487982585,0.002155576382380506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0586340206185567,0.027874353780572604,0.0018119337706966573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0586340206185567,0.02802551621972972,0.0019681349578256793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567
pct_interview_given_application,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567
pct_interview_given_application,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567
pct_interview_given_application,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567
pct_interview_given_application,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567
pct_interview_given_application,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567
pct_interview_given_application,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567
pct_interview_given_application,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567
pct_interview_given_application,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567
pct_interview_given_application,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567,0.0586340206185567
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
