Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,3090.0,921.0,884.0,857.0,842.0,868.0,991.0,1165.0,1409.0,1625.0,1771.0,1917.0,2093.0,2153.0,2295.0,2380.0,2468.0,2519.0,2587.0,2632.0,2695.0,2748.0,2761.0,2808.0,2868.0,2884.0,2909.0,2962.0,2973.0,3009.0,3020.0
unmatched_applicants,3104.0,907.0,885.0,849.0,836.0,846.0,994.0,1212.0,1409.0,1578.0,1750.0,1922.0,2075.0,2178.0,2317.0,2379.0,2432.0,2531.0,2584.0,2634.0,2674.0,2725.0,2789.0,2807.0,2848.0,2891.0,2916.0,2964.0,2969.0,2994.0,3025.0
unmatched_applicants,3090.0,898.0,872.0,847.0,837.0,850.0,964.0,1220.0,1403.0,1636.0,1786.0,1917.0,2053.0,2180.0,2282.0,2373.0,2451.0,2505.0,2575.0,2651.0,2651.0,2719.0,2773.0,2799.0,2852.0,2901.0,2925.0,2953.0,2977.0,3005.0,3033.0
unmatched_applicants,3105.0,899.0,875.0,856.0,838.0,852.0,992.0,1175.0,1420.0,1621.0,1791.0,1923.0,2062.0,2199.0,2320.0,2377.0,2441.0,2537.0,2580.0,2650.0,2706.0,2735.0,2792.0,2792.0,2861.0,2878.0,2928.0,2943.0,2975.0,3004.0,3017.0
unmatched_applicants,3075.0,924.0,870.0,858.0,837.0,858.0,1038.0,1233.0,1398.0,1636.0,1781.0,1925.0,2069.0,2175.0,2292.0,2372.0,2463.0,2502.0,2569.0,2630.0,2678.0,2752.0,2778.0,2804.0,2864.0,2890.0,2932.0,2959.0,2964.0,3012.0,3028.0
unmatched_applicants,3094.0,903.0,878.0,836.0,836.0,867.0,997.0,1204.0,1435.0,1593.0,1750.0,1878.0,2085.0,2178.0,2289.0,2365.0,2462.0,2513.0,2544.0,2646.0,2675.0,2734.0,2770.0,2834.0,2861.0,2892.0,2916.0,2957.0,2979.0,2999.0,3017.0
unmatched_applicants,3091.0,912.0,895.0,851.0,834.0,869.0,1006.0,1189.0,1417.0,1611.0,1834.0,1939.0,2057.0,2212.0,2275.0,2355.0,2437.0,2489.0,2596.0,2638.0,2698.0,2733.0,2771.0,2812.0,2868.0,2889.0,2912.0,2950.0,2953.0,3019.0,3019.0
unmatched_applicants,3100.0,927.0,868.0,849.0,838.0,872.0,979.0,1214.0,1423.0,1613.0,1793.0,1931.0,2048.0,2188.0,2294.0,2375.0,2438.0,2513.0,2609.0,2640.0,2685.0,2735.0,2788.0,2814.0,2864.0,2883.0,2927.0,2962.0,2984.0,2992.0,3012.0
unmatched_applicants,3090.0,922.0,874.0,848.0,837.0,856.0,1011.0,1169.0,1429.0,1615.0,1775.0,1954.0,2075.0,2178.0,2256.0,2369.0,2460.0,2526.0,2609.0,2629.0,2702.0,2739.0,2765.0,2818.0,2861.0,2889.0,2919.0,2953.0,2961.0,3005.0,3019.0
unmatched_applicants,3085.0,906.0,874.0,844.0,838.0,856.0,982.0,1174.0,1388.0,1622.0,1801.0,1943.0,2079.0,2201.0,2286.0,2395.0,2433.0,2511.0,2584.0,2624.0,2690.0,2759.0,2781.0,2810.0,2844.0,2886.0,2934.0,2947.0,2977.0,3001.0,3006.0
unfilled_spots,2257.0,88.0,51.0,24.0,9.0,35.0,158.0,332.0,576.0,792.0,938.0,1084.0,1260.0,1320.0,1462.0,1547.0,1635.0,1686.0,1754.0,1799.0,1862.0,1915.0,1928.0,1975.0,2035.0,2051.0,2076.0,2129.0,2140.0,2176.0,2187.0
