Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,2532.0,1797.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1800.0,1797.0,1797.0,1804.0,1825.0,1858.0,1894.0,1921.0,1976.0,2038.0,2044.0,2121.0,2147.0,2173.0,2217.0,2259.0,2288.0,2323.0,2346.0,2361.0,2394.0,2422.0,2445.0,2460.0,2492.0
unmatched_applicants,2555.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1816.0,1826.0,1860.0,1883.0,1917.0,1986.0,2029.0,2053.0,2103.0,2132.0,2185.0,2198.0,2232.0,2273.0,2320.0,2330.0,2351.0,2384.0,2409.0,2447.0,2471.0,2483.0
unmatched_applicants,2544.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1805.0,1823.0,1847.0,1875.0,1930.0,1965.0,2015.0,2067.0,2102.0,2127.0,2180.0,2213.0,2262.0,2299.0,2318.0,2343.0,2367.0,2390.0,2415.0,2435.0,2452.0,2489.0
unmatched_applicants,2537.0,1799.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1802.0,1806.0,1824.0,1843.0,1893.0,1922.0,1974.0,2006.0,2041.0,2094.0,2141.0,2180.0,2210.0,2258.0,2259.0,2308.0,2330.0,2374.0,2415.0,2417.0,2460.0,2467.0,2491.0
unmatched_applicants,2540.0,1799.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1821.0,1837.0,1853.0,1903.0,1917.0,1987.0,2009.0,2037.0,2111.0,2123.0,2166.0,2204.0,2270.0,2281.0,2322.0,2354.0,2380.0,2395.0,2419.0,2433.0,2464.0,2484.0
unmatched_applicants,2546.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1801.0,1814.0,1832.0,1856.0,1878.0,1919.0,1965.0,2003.0,2060.0,2095.0,2135.0,2200.0,2217.0,2256.0,2284.0,2305.0,2361.0,2378.0,2401.0,2424.0,2437.0,2468.0,2485.0
unmatched_applicants,2542.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1802.0,1805.0,1826.0,1857.0,1884.0,1932.0,1962.0,2012.0,2055.0,2099.0,2162.0,2185.0,2201.0,2237.0,2269.0,2316.0,2352.0,2367.0,2397.0,2416.0,2463.0,2463.0,2487.0
unmatched_applicants,2535.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1801.0,1817.0,1829.0,1844.0,1881.0,1918.0,1965.0,2018.0,2051.0,2096.0,2124.0,2183.0,2208.0,2239.0,2286.0,2305.0,2343.0,2375.0,2401.0,2405.0,2448.0,2470.0,2489.0
unmatched_applicants,2560.0,1797.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1799.0,1807.0,1836.0,1860.0,1889.0,1944.0,1975.0,2027.0,2058.0,2101.0,2151.0,2173.0,2207.0,2248.0,2295.0,2299.0,2348.0,2372.0,2413.0,2420.0,2441.0,2474.0,2473.0
unmatched_applicants,2543.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1799.0,1806.0,1810.0,1823.0,1851.0,1887.0,1915.0,1977.0,2016.0,2050.0,2095.0,2139.0,2186.0,2224.0,2269.0,2274.0,2326.0,2342.0,2354.0,2382.0,2423.0,2444.0,2467.0,2486.0
