Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,2646.0,1292.0,1267.0,1259.0,1258.0,1258.0,1258.0,1258.0,1270.0,1284.0,1338.0,1393.0,1526.0,1587.0,1723.0,1749.0,1847.0,1903.0,1964.0,2050.0,2083.0,2112.0,2169.0,2213.0,2255.0,2287.0,2315.0,2355.0,2396.0,2418.0,2445.0,2473.0,2494.0,2519.0,2526.0,2536.0,2569.0,2599.0,2611.0
unmatched_applicants,2651.0,1282.0,1264.0,1259.0,1258.0,1258.0,1258.0,1258.0,1280.0,1294.0,1346.0,1425.0,1530.0,1585.0,1718.0,1750.0,1853.0,1892.0,1979.0,2034.0,2102.0,2121.0,2197.0,2215.0,2260.0,2303.0,2315.0,2364.0,2394.0,2420.0,2437.0,2488.0,2497.0,2504.0,2526.0,2541.0,2570.0,2588.0,2607.0
unmatched_applicants,2653.0,1281.0,1259.0,1258.0,1258.0,1258.0,1258.0,1263.0,1269.0,1284.0,1368.0,1416.0,1508.0,1593.0,1699.0,1764.0,1854.0,1911.0,1970.0,2011.0,2078.0,2122.0,2164.0,2196.0,2256.0,2283.0,2328.0,2357.0,2399.0,2425.0,2447.0,2461.0,2494.0,2512.0,2527.0,2550.0,2593.0,2576.0,2608.0
unmatched_applicants,2654.0,1292.0,1265.0,1268.0,1258.0,1258.0,1258.0,1266.0,1260.0,1304.0,1347.0,1451.0,1500.0,1618.0,1685.0,1765.0,1842.0,1946.0,1946.0,2050.0,2073.0,2127.0,2182.0,2203.0,2253.0,2282.0,2312.0,2349.0,2379.0,2407.0,2450.0,2480.0,2500.0,2515.0,2524.0,2544.0,2580.0,2589.0,2604.0
unmatched_applicants,2650.0,1283.0,1265.0,1258.0,1261.0,1258.0,1258.0,1258.0,1262.0,1300.0,1343.0,1424.0,1499.0,1597.0,1682.0,1783.0,1843.0,1892.0,2001.0,2029.0,2099.0,2113.0,2186.0,2226.0,2253.0,2293.0,2322.0,2356.0,2377.0,2416.0,2448.0,2459.0,2491.0,2519.0,2534.0,2554.0,2574.0,2583.0,2621.0
unmatched_applicants,2637.0,1287.0,1262.0,1258.0,1258.0,1258.0,1258.0,1258.0,1267.0,1284.0,1344.0,1409.0,1506.0,1607.0,1686.0,1757.0,1855.0,1906.0,1956.0,2050.0,2066.0,2127.0,2164.0,2205.0,2254.0,2300.0,2331.0,2363.0,2393.0,2411.0,2455.0,2474.0,2492.0,2500.0,2537.0,2545.0,2565.0,2585.0,2601.0
unmatched_applicants,2635.0,1277.0,1266.0,1261.0,1258.0,1258.0,1258.0,1262.0,1267.0,1286.0,1339.0,1408.0,1511.0,1575.0,1694.0,1754.0,1844.0,1921.0,1962.0,2043.0,2084.0,2137.0,2167.0,2212.0,2278.0,2287.0,2336.0,2352.0,2377.0,2408.0,2451.0,2457.0,2497.0,2515.0,2530.0,2549.0,2570.0,2597.0,2610.0
unmatched_applicants,2664.0,1278.0,1266.0,1258.0,1258.0,1258.0,1258.0,1259.0,1266.0,1300.0,1365.0,1414.0,1528.0,1572.0,1663.0,1789.0,1813.0,1887.0,1959.0,2031.0,2070.0,2140.0,2178.0,2227.0,2258.0,2308.0,2334.0,2337.0,2380.0,2434.0,2444.0,2459.0,2494.0,2508.0,2553.0,2567.0,2567.0,2589.0,2615.0
unmatched_applicants,2649.0,1286.0,1264.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1287.0,1335.0,1430.0,1513.0,1618.0,1676.0,1748.0,1850.0,1917.0,1982.0,2023.0,2073.0,2133.0,2186.0,2207.0,2244.0,2306.0,2338.0,2390.0,2364.0,2426.0,2436.0,2478.0,2482.0,2507.0,2530.0,2558.0,2563.0,2575.0,2619.0
unmatched_applicants,2663.0,1303.0,1266.0,1258.0,1258.0,1258.0,1258.0,1258.0,1263.0,1287.0,1341.0,1421.0,1503.0,1569.0,1677.0,1780.0,1843.0,1901.0,1970.0,2018.0,2073.0,2142.0,2179.0,2213.0,2249.0,2295.0,2326.0,2352.0,2390.0,2407.0,2445.0,2461.0,2488.0,2503.0,2549.0,2550.0,2562.0,2583.0,2605.0
unfilled_spots,1388.0,34.0,9.0,1.0,0.0,0.0,0.0,0.0,12.0,26.0,80.0,135.0,268.0,329.0,465.0,491.0,589.0,645.0,706.0,792.0,825.0,854.0,911.0,955.0,997.0,1029.0,1057.0,1097.0,1138.0,1160.0,1187.0,1215.0,1236.0,1261.0,1268.0,1278.0,1311.0,1341.0,1353.0
unfilled_spots,1393.0,24.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,36.0,88.0,167.0,272.0,327.0,460.0,492.0,595.0,634.0,721.0,776.0,844.0,863.0,939.0,957.0,1002.0,1045.0,1057.0,1106.0,1136.0,1162.0,1179.0,1230.0,1239.0,1246.0,1268.0,1283.0,1312.0,1330.0,1349.0
unfilled_spots,1395.0,23.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,26.0,110.0,158.0,250.0,335.0,441.0,506.0,596.0,653.0,712.0,753.0,820.0,864.0,906.0,938.0,998.0,1025.0,1070.0,1099.0,1141.0,1167.0,1189.0,1203.0,1236.0,1254.0,1269.0,1292.0,1335.0,1318.0,1350.0
unfilled_spots,1396.0,34.0,7.0,10.0,0.0,0.0,0.0,8.0,2.0,46.0,89.0,193.0,242.0,360.0,427.0,507.0,584.0,688.0,688.0,792.0,815.0,869.0,924.0,945.0,995.0,1024.0,1054.0,1091.0,1121.0,1149.0,1192.0,1222.0,1242.0,1257.0,1266.0,1286.0,1322.0,1331.0,1346.0
unfilled_spots,1392.0,25.0,7.0,0.0,3.0,0.0,0.0,0.0,4.0,42.0,85.0,166.0,241.0,339.0,424.0,525.0,585.0,634.0,743.0,771.0,841.0,855.0,928.0,968.0,995.0,1035.0,1064.0,1098.0,1119.0,1158.0,1190.0,1201.0,1233.0,1261.0,1276.0,1296.0,1316.0,1325.0,1363.0
unfilled_spots,1379.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,86.0,151.0,248.0,349.0,428.0,499.0,597.0,648.0,698.0,792.0,808.0,869.0,906.0,947.0,996.0,1042.0,1073.0,1105.0,1135.0,1153.0,1197.0,1216.0,1234.0,1242.0,1279.0,1287.0,1307.0,1327.0,1343.0
unfilled_spots,1377.0,19.0,8.0,3.0,0.0,0.0,0.0,4.0,9.0,28.0,81.0,150.0,253.0,317.0,436.0,496.0,586.0,663.0,704.0,785.0,826.0,879.0,909.0,954.0,1020.0,1029.0,1078.0,1094.0,1119.0,1150.0,1193.0,1199.0,1239.0,1257.0,1272.0,1291.0,1312.0,1339.0,1352.0
unfilled_spots,1406.0,20.0,8.0,0.0,0.0,0.0,0.0,1.0,8.0,42.0,107.0,156.0,270.0,314.0,405.0,531.0,555.0,629.0,701.0,773.0,812.0,882.0,920.0,969.0,1000.0,1050.0,1076.0,1079.0,1122.0,1176.0,1186.0,1201.0,1236.0,1250.0,1295.0,1309.0,1309.0,1331.0,1357.0
unfilled_spots,1391.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,77.0,172.0,255.0,360.0,418.0,490.0,592.0,659.0,724.0,765.0,815.0,875.0,928.0,949.0,986.0,1048.0,1080.0,1132.0,1106.0,1168.0,1178.0,1220.0,1224.0,1249.0,1272.0,1300.0,1305.0,1317.0,1361.0
unfilled_spots,1405.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,83.0,163.0,245.0,311.0,419.0,522.0,585.0,643.0,712.0,760.0,815.0,884.0,921.0,955.0,991.0,1037.0,1068.0,1094.0,1132.0,1149.0,1187.0,1203.0,1230.0,1245.0,1291.0,1292.0,1304.0,1325.0,1347.0
