Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
unmatched_applicants,2766.0,1316.0,1316.0,1316.0,1316.0,1316.0,1318.0,1412.0,1523.0,1636.0,1718.0,1821.0,1892.0,1972.0,2028.0,2096.0,2149.0,2188.0,2229.0,2254.0,2302.0,2324.0,2369.0,2379.0,2433.0,2449.0,2460.0,2470.0,2503.0,2522.0,2517.0,2544.0,2560.0,2572.0,2570.0,2605.0,2599.0,2624.0,2633.0,2641.0,2646.0
unmatched_applicants,2775.0,1316.0,1316.0,1316.0,1316.0,1316.0,1331.0,1383.0,1498.0,1603.0,1706.0,1840.0,1906.0,1948.0,2036.0,2074.0,2152.0,2178.0,2217.0,2265.0,2290.0,2339.0,2363.0,2385.0,2428.0,2430.0,2453.0,2471.0,2500.0,2512.0,2508.0,2540.0,2561.0,2560.0,2576.0,2591.0,2610.0,2618.0,2623.0,2639.0,2655.0
unmatched_applicants,2772.0,1316.0,1316.0,1316.0,1316.0,1316.0,1343.0,1392.0,1501.0,1602.0,1698.0,1810.0,1883.0,1993.0,2021.0,2080.0,2129.0,2212.0,2231.0,2292.0,2314.0,2354.0,2363.0,2396.0,2409.0,2438.0,2466.0,2473.0,2492.0,2521.0,2531.0,2549.0,2563.0,2585.0,2584.0,2595.0,2613.0,2605.0,2618.0,2639.0,2650.0
unmatched_applicants,2760.0,1316.0,1316.0,1316.0,1316.0,1319.0,1338.0,1379.0,1522.0,1584.0,1684.0,1808.0,1870.0,1975.0,2033.0,2103.0,2147.0,2177.0,2230.0,2262.0,2314.0,2323.0,2370.0,2384.0,2403.0,2427.0,2447.0,2468.0,2499.0,2520.0,2541.0,2542.0,2565.0,2560.0,2586.0,2596.0,2601.0,2625.0,2636.0,2646.0,2655.0
unmatched_applicants,2761.0,1316.0,1316.0,1316.0,1316.0,1316.0,1326.0,1373.0,1505.0,1606.0,1722.0,1802.0,1899.0,1967.0,2044.0,2097.0,2135.0,2199.0,2223.0,2267.0,2312.0,2344.0,2371.0,2386.0,2422.0,2440.0,2459.0,2470.0,2494.0,2519.0,2518.0,2551.0,2555.0,2584.0,2584.0,2598.0,2599.0,2627.0,2624.0,2640.0,2639.0
unmatched_applicants,2767.0,1316.0,1316.0,1316.0,1316.0,1316.0,1327.0,1414.0,1528.0,1603.0,1733.0,1814.0,1884.0,1978.0,2057.0,2088.0,2138.0,2183.0,2228.0,2265.0,2307.0,2343.0,2363.0,2399.0,2424.0,2437.0,2463.0,2483.0,2500.0,2519.0,2533.0,2567.0,2557.0,2568.0,2589.0,2601.0,2612.0,2625.0,2627.0,2633.0,2651.0
unmatched_applicants,2768.0,1316.0,1316.0,1316.0,1316.0,1316.0,1333.0,1407.0,1512.0,1600.0,1702.0,1807.0,1862.0,1967.0,2035.0,2080.0,2153.0,2180.0,2224.0,2280.0,2307.0,2347.0,2360.0,2390.0,2423.0,2428.0,2455.0,2476.0,2501.0,2518.0,2532.0,2542.0,2554.0,2570.0,2591.0,2584.0,2609.0,2617.0,2629.0,2631.0,2650.0
unmatched_applicants,2769.0,1316.0,1316.0,1316.0,1316.0,1318.0,1327.0,1404.0,1514.0,1607.0,1731.0,1808.0,1878.0,1956.0,2023.0,2085.0,2157.0,2197.0,2231.0,2293.0,2297.0,2329.0,2347.0,2393.0,2412.0,2431.0,2456.0,2491.0,2495.0,2515.0,2527.0,2539.0,2549.0,2570.0,2577.0,2597.0,2617.0,2620.0,2629.0,2641.0,2646.0
unmatched_applicants,2764.0,1316.0,1316.0,1316.0,1316.0,1316.0,1342.0,1393.0,1477.0,1597.0,1756.0,1820.0,1912.0,1986.0,2004.0,2092.0,2151.0,2178.0,2223.0,2270.0,2306.0,2338.0,2351.0,2393.0,2422.0,2433.0,2459.0,2478.0,2505.0,2517.0,2521.0,2551.0,2567.0,2567.0,2580.0,2595.0,2602.0,2618.0,2634.0,2637.0,2647.0
unmatched_applicants,2772.0,1316.0,1316.0,1316.0,1316.0,1316.0,1344.0,1388.0,1471.0,1615.0,1709.0,1809.0,1894.0,1973.0,2043.0,2080.0,2155.0,2199.0,2227.0,2278.0,2291.0,2331.0,2371.0,2399.0,2410.0,2443.0,2457.0,2484.0,2498.0,2512.0,2521.0,2551.0,2562.0,2569.0,2591.0,2608.0,2605.0,2617.0,2635.0,2632.0,2640.0
unfilled_spots,1450.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,207.0,320.0,402.0,505.0,576.0,656.0,712.0,780.0,833.0,872.0,913.0,938.0,986.0,1008.0,1053.0,1063.0,1117.0,1133.0,1144.0,1154.0,1187.0,1206.0,1201.0,1228.0,1244.0,1256.0,1254.0,1289.0,1283.0,1308.0,1317.0,1325.0,1330.0
unfilled_spots,1459.0,0.0,0.0,0.0,0.0,0.0,15.0,67.0,182.0,287.0,390.0,524.0,590.0,632.0,720.0,758.0,836.0,862.0,901.0,949.0,974.0,1023.0,1047.0,1069.0,1112.0,1114.0,1137.0,1155.0,1184.0,1196.0,1192.0,1224.0,1245.0,1244.0,1260.0,1275.0,1294.0,1302.0,1307.0,1323.0,1339.0
unfilled_spots,1456.0,0.0,0.0,0.0,0.0,0.0,27.0,76.0,185.0,286.0,382.0,494.0,567.0,677.0,705.0,764.0,813.0,896.0,915.0,976.0,998.0,1038.0,1047.0,1080.0,1093.0,1122.0,1150.0,1157.0,1176.0,1205.0,1215.0,1233.0,1247.0,1269.0,1268.0,1279.0,1297.0,1289.0,1302.0,1323.0,1334.0
unfilled_spots,1444.0,0.0,0.0,0.0,0.0,3.0,22.0,63.0,206.0,268.0,368.0,492.0,554.0,659.0,717.0,787.0,831.0,861.0,914.0,946.0,998.0,1007.0,1054.0,1068.0,1087.0,1111.0,1131.0,1152.0,1183.0,1204.0,1225.0,1226.0,1249.0,1244.0,1270.0,1280.0,1285.0,1309.0,1320.0,1330.0,1339.0
unfilled_spots,1445.0,0.0,0.0,0.0,0.0,0.0,10.0,57.0,189.0,290.0,406.0,486.0,583.0,651.0,728.0,781.0,819.0,883.0,907.0,951.0,996.0,1028.0,1055.0,1070.0,1106.0,1124.0,1143.0,1154.0,1178.0,1203.0,1202.0,1235.0,1239.0,1268.0,1268.0,1282.0,1283.0,1311.0,1308.0,1324.0,1323.0
