Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
unmatched_applicants,2926.0,900.0,878.0,845.0,842.0,834.0,833.0,833.0,846.0,861.0,963.0,1070.0,1216.0,1382.0,1491.0,1648.0,1732.0,1830.0,1931.0,1995.0,2091.0,2143.0,2249.0,2279.0,2334.0,2384.0,2448.0,2477.0,2548.0,2588.0,2612.0,2640.0,2648.0,2694.0,2731.0,2758.0,2787.0,2815.0,2858.0,2873.0
unmatched_applicants,2927.0,869.0,863.0,849.0,837.0,837.0,833.0,833.0,834.0,878.0,937.0,1088.0,1239.0,1362.0,1492.0,1604.0,1765.0,1810.0,1906.0,1989.0,2090.0,2165.0,2222.0,2284.0,2354.0,2398.0,2461.0,2494.0,2541.0,2585.0,2607.0,2635.0,2672.0,2708.0,2733.0,2764.0,2804.0,2809.0,2844.0,2882.0
unmatched_applicants,2928.0,888.0,875.0,856.0,836.0,836.0,833.0,833.0,834.0,877.0,934.0,1067.0,1240.0,1314.0,1461.0,1633.0,1735.0,1842.0,1938.0,2013.0,2090.0,2161.0,2194.0,2281.0,2331.0,2376.0,2429.0,2500.0,2527.0,2579.0,2605.0,2641.0,2679.0,2717.0,2746.0,2764.0,2753.0,2816.0,2837.0,2858.0
unmatched_applicants,2923.0,891.0,874.0,851.0,838.0,833.0,833.0,833.0,833.0,864.0,944.0,1080.0,1225.0,1374.0,1517.0,1617.0,1736.0,1780.0,1934.0,2029.0,2067.0,2123.0,2221.0,2268.0,2344.0,2388.0,2452.0,2483.0,2551.0,2592.0,2607.0,2626.0,2666.0,2730.0,2736.0,2787.0,2805.0,2827.0,2857.0,2876.0
unmatched_applicants,2911.0,882.0,868.0,848.0,835.0,839.0,833.0,833.0,835.0,844.0,948.0,1045.0,1223.0,1366.0,1527.0,1616.0,1767.0,1846.0,1907.0,2009.0,2088.0,2190.0,2228.0,2278.0,2366.0,2385.0,2438.0,2480.0,2512.0,2573.0,2618.0,2632.0,2687.0,2705.0,2744.0,2767.0,2814.0,2816.0,2831.0,2848.0
unmatched_applicants,2914.0,894.0,867.0,857.0,833.0,833.0,833.0,833.0,838.0,877.0,947.0,1084.0,1237.0,1325.0,1498.0,1644.0,1729.0,1849.0,1956.0,2027.0,2058.0,2159.0,2219.0,2283.0,2313.0,2396.0,2469.0,2504.0,2545.0,2575.0,2604.0,2614.0,2678.0,2700.0,2760.0,2737.0,2798.0,2817.0,2842.0,2870.0
unmatched_applicants,2912.0,879.0,871.0,848.0,833.0,834.0,833.0,833.0,833.0,862.0,967.0,1070.0,1188.0,1359.0,1499.0,1617.0,1713.0,1814.0,1919.0,2001.0,2061.0,2168.0,2242.0,2288.0,2341.0,2408.0,2437.0,2488.0,2538.0,2591.0,2607.0,2626.0,2678.0,2707.0,2729.0,2772.0,2796.0,2818.0,2850.0,2868.0
unmatched_applicants,2929.0,879.0,861.0,848.0,836.0,837.0,833.0,833.0,841.0,854.0,961.0,1086.0,1208.0,1331.0,1492.0,1601.0,1725.0,1814.0,1923.0,1973.0,2084.0,2153.0,2248.0,2312.0,2342.0,2383.0,2455.0,2498.0,2534.0,2585.0,2623.0,2637.0,2675.0,2718.0,2748.0,2775.0,2774.0,2813.0,2855.0,2837.0
unmatched_applicants,2920.0,866.0,894.0,848.0,834.0,834.0,833.0,833.0,833.0,870.0,930.0,1077.0,1195.0,1345.0,1509.0,1617.0,1729.0,1841.0,1948.0,1999.0,2107.0,2182.0,2198.0,2296.0,2361.0,2394.0,2466.0,2474.0,2541.0,2562.0,2620.0,2642.0,2671.0,2699.0,2735.0,2775.0,2789.0,2808.0,2844.0,2874.0
unmatched_applicants,2930.0,896.0,869.0,853.0,834.0,834.0,833.0,833.0,833.0,874.0,922.0,1062.0,1199.0,1356.0,1499.0,1594.0,1744.0,1816.0,1956.0,2020.0,2117.0,2153.0,2253.0,2275.0,2337.0,2410.0,2448.0,2490.0,2542.0,2579.0,2601.0,2647.0,2675.0,2706.0,2739.0,2784.0,2791.0,2820.0,2852.0,2873.0
